Block,Time,NR/11012024/11012024/DD20240111NR22177,NR/30092023/31122025/SH-07,NR/01012024/31012024/52,NR/01102023/19072037/LT-05,NR/01102023/22052037/LT-59,NR/06012024/31012024/NVVN/OA/16855,NR/01012024/31012024/HP-27,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/31032046/L_NR_2020_05,NR/01012024/15012024/HPX-TAMDLY-271223-05546,NR/01012024/31012024/HP-28,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01012024/31032024/ ChanjuII,NR/22102023/11042047/L_NR_2021_17,NR/01102023/31102037/L_NR_2019_11,NR/30092023/26122029/SH-06,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01012024/15012024/IEX_231227_05966,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/06022042/L_NR_2012_07,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01012024/31012024/HP-26,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/01102023/30042040/GNA_LT_36,NR/01012024/15012024/IEX_231227_05965,NR/01102023/31052040/LT-31,NR/01102023/30042040/GNA_LT_35,NR/01102023/05012040/L_NR_2020_02,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,WR/01102023/30052048/L_NR_2022_10,WR/01102023/01102023/L_NR_2020_06,WR/01102023/01102023/L_NR_2022_09,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/06022042/L_NR_2012_02,WR/01102023/16072048/L_NR_2022_08,WR/01102023/24112044/L_NR_2020_07,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/29112042/L_NR_2019_05,SR/01102023/07102043/L_NR_2018_61,NR/01102023/23072042/L_NR_2012_04,NR/11012024/11012024/DD20240111NR22184,L_NR_2019_19,NR/01102023/13082046/L_NR_2021_12,NR/01102023/25072045/L_NR_2021_15,NR/01102023/14082046/L_NR_2021_16,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/01102023/02122045/L_NR_2021_13,NR/05012024/31012024/SJVN050124NR1341,NR/26072023/25122043/L_NR_2023_10,NR/05012024/31012024/SJVN050124NR1342,NR/01102023/02012046/L_NR_2021_17
50,12:15-12:30,0.000000,30.700000,95.950000,115.080000,0.690000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.470000,47,0.990000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,0.000000,229.450000,5.760000,17.080000,95.950000,16.660000,16.660000,1.480000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,40.01,269.860000,0.000000,151.890625,237.55,47.5,0,196,93,94.93,47.51,19.67,84,23.03,0

51,12:30-12:45,0.000000,7.050000,95.950000,115.080000,0.690000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.470000,47,0.990000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,0.000000,229.450000,5.760000,17.110000,95.950000,16.700000,16.700000,1.480000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,39.41,269.860000,0.000000,150.840757,237.55,47.5,0,196,93,95.23,47.51,19.67,84,23.03,0

52,12:45-13:00,0.000000,7.050000,95.950000,115.080000,0.690000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.470000,47,0.990000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,0.000000,229.450000,5.760000,17.090000,95.950000,16.680000,16.680000,1.480000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,39.21,269.860000,0.000000,149.02293,237.55,47.5,0,196,93,93.62,47.51,19.67,84,23.03,0

53,13:00-13:15,0.000000,23.260000,95.950000,115.080000,0.770000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.470000,47,1.070000,30.700000,6.720000,0.000000,47.980000,100.500000,73.780000,0.000000,229.450000,5.760000,17.080000,95.950000,16.670000,16.670000,1.480000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,38.81,269.860000,0.000000,146.10663,237.55,47.5,0,196,93,92.47,47.51,19.67,84,23.03,0

54,13:15-13:30,0.000000,23.260000,95.950000,115.080000,0.770000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.470000,46,1.070000,30.700000,6.720000,0.000000,47.980000,76.760000,73.780000,0.000000,229.450000,5.760000,17.020000,95.950000,16.610000,16.610000,1.480000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,38.48,269.860000,0.000000,142.422371,237.55,47.5,0,193,91,90.91,47.51,19.67,82,23.03,0

55,13:30-13:45,0.000000,23.260000,95.950000,115.080000,0.770000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.470000,45,1.070000,30.700000,6.720000,0.000000,47.980000,69.080000,73.780000,0.000000,229.450000,5.760000,16.900000,95.950000,16.490000,16.490000,1.480000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,36.02,269.860000,0.000000,139.000579,237.55,46.98,0,189,90,87.86,47.51,19.67,81,23.03,0

56,13:45-14:00,0.000000,23.260000,95.950000,115.080000,0.770000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.470000,44,1.070000,30.700000,6.720000,0.000000,47.980000,50.630000,73.780000,0.000000,229.450000,5.760000,16.690000,95.950000,16.280000,16.280000,1.480000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,35.41,269.860000,0.000000,134.703897,237.55,46.22,0,186,87,85.6,47.51,19.67,79,23.03,0

57,14:00-14:15,0.000000,23.260000,95.950000,115.080000,0.770000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.550000,42,1.070000,30.700000,6.720000,0.000000,47.980000,50.630000,73.780000,0.000000,229.450000,5.760000,16.470000,95.950000,16.070000,16.070000,1.480000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,34.76,269.860000,0.000000,129.726745,237.55,45.31,0,186,84,83.52,47.51,19.67,79,23.03,0

58,14:15-14:30,0.000000,23.260000,95.950000,115.080000,0.770000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.550000,40,1.070000,30.700000,6.720000,0.000000,47.980000,50.630000,73.780000,0.000000,229.450000,5.760000,16.070000,95.950000,15.680000,15.680000,1.480000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,34.29,269.860000,0.000000,123.84554,237.55,44.23,0,182,79,79.56,47.51,19.67,78,23.03,0

59,14:30-14:45,0.000000,24.470000,95.950000,115.080000,0.770000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.550000,39,1.070000,30.700000,6.720000,0.000000,47.980000,50.630000,73.780000,0.000000,229.450000,5.760000,15.460000,95.950000,15.090000,15.090000,1.480000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,24.68,269.860000,0.000000,117.196376,237.55,42.95,0,179,79,74.55,47.51,19.67,76,23.03,0

60,14:45-15:00,0.000000,24.470000,95.950000,115.080000,0.770000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.550000,36,1.070000,30.700000,6.720000,0.000000,47.980000,50.630000,73.780000,0.000000,229.450000,5.760000,14.540000,95.950000,14.180000,14.180000,1.480000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,23.89,269.860000,0.000000,109.701485,229.94,41.55,0,168,72,69.1,45.99,19.67,72,23.03,0

61,15:00-15:15,0.000000,24.470000,95.950000,94.020000,0.840000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.550000,34,1.070000,30.700000,6.720000,0.000000,47.980000,50.630000,73.780000,20.150000,229.450000,5.760000,13.470000,95.950000,13.130000,13.130000,1.530000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,23.64,269.860000,0.000000,101.701102,215.02,39.96,0,154,69,64.07,43,19.67,66,23.03,0

62,15:15-15:30,0.000000,24.470000,95.950000,65.810000,0.840000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.550000,31,1.070000,30.700000,6.720000,0.000000,47.980000,50.630000,73.780000,20.150000,229.450000,5.760000,12.360000,95.950000,12.050000,12.050000,1.530000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,23.1,269.860000,0.000000,91.3774,198.58,38.06,0,140,62,58.57,39.71,19.67,60,23.03,0

63,15:30-15:45,0.000000,24.470000,95.950000,65.810000,0.840000,47.980000,0.000000,32.5,20,47.980000,0.000000,11.510000,1.550000,28,1.070000,30.700000,6.720000,0.000000,47.980000,50.630000,73.780000,20.150000,229.450000,5.760000,11.180000,95.950000,10.920000,10.920000,1.530000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,32.5,32.5,22.84,269.860000,0.000000,79.508059,182.35,38.1,0,123,55,52.28,36.47,19.67,52,23.03,0

64,15:45-16:00,0.000000,24.470000,95.950000,65.810000,0.840000,47.980000,0.000000,33,20,47.980000,0.000000,11.510000,1.550000,24,1.070000,30.700000,6.720000,0.000000,47.980000,50.630000,73.780000,21.110000,229.450000,5.760000,9.970000,95.950000,9.720000,9.720000,1.530000,18.230000,13.33,6.66,13.33,47.980000,8.160000,259.640000,7.34,6.67,27.9,27.9,22.55,269.860000,0.000000,66.277778,164.76,35.58,0,109,49,44.93,32.95,19.67,46,23.03,0

65,16:00-16:15,0.000000,10.890000,95.950000,65.810000,0.840000,47.980000,0.000000,22.1,22.5,47.980000,0.000000,11.510000,1.470000,21,1.140000,30.700000,6.720000,0.000000,47.980000,50.630000,73.780000,21.110000,229.450000,5.760000,8.660000,95.950000,8.450000,8.450000,1.530000,18.230000,13.33,7.5,13.33,47.980000,8.160000,259.640000,7.34,7.5,18.23,18.23,18.86,269.860000,0.000000,52.464237,145.18,32.45,0,91,41,40.59,29.04,19.67,39,23.03,0

66,16:15-16:30,0.000000,10.890000,95.950000,65.810000,0.840000,47.980000,0.000000,9.2,22.5,47.980000,0.000000,11.510000,1.470000,16,1.140000,30.700000,6.720000,0.000000,47.980000,86.360000,73.780000,22.070000,229.450000,5.760000,7.150000,95.950000,6.980000,6.980000,1.530000,18.230000,13.33,7.5,13.33,47.980000,8.160000,259.640000,7.34,7.5,8.71,8.71,18.77,269.860000,0.000000,39.088141,124.49,28.81,0,77,31,31.27,24.9,19.67,33,11.13,0

67,16:30-16:45,0.000000,10.890000,95.950000,94.020000,0.840000,47.980000,0.000000,1.8,22.5,47.980000,0.000000,11.510000,1.470000,11,1.140000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,22.070000,229.450000,5.760000,5.400000,95.950000,5.270000,5.270000,1.530000,18.230000,13.33,7.5,13.33,47.980000,8.160000,259.640000,7.34,7.5,3.96,3.96,18.55,269.860000,0.000000,27.034101,98.54,24.48,0,63,23,21.29,19.71,0,27,0,0

68,16:45-17:00,0.000000,0.750000,95.950000,115.080000,0.840000,47.980000,0.000000,0,22.5,47.980000,0.000000,11.510000,1.470000,7,1.140000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,22.070000,229.450000,5.760000,3.580000,95.950000,3.500000,3.500000,1.530000,18.230000,14,7.5,14,47.980000,8.160000,259.640000,7.34,7.5,0.86,0.86,18.1,269.860000,0.000000,17.78943,81.47,19.94,0,46,15,11.31,16.29,0,19,0,0

69,17:00-17:15,0.000000,30.700000,95.950000,115.080000,0.840000,47.980000,0.000000,0,22.5,47.980000,0.000000,11.510000,1.470000,3,1.220000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,23.030000,229.450000,5.760000,2.070000,95.950000,2.020000,2.020000,1.530000,18.230000,14,7.5,14,47.980000,8.160000,259.640000,7.34,7.5,0,0,13.89,269.860000,95.950000,11.499943,56.11,15.77,0,28,7,2.04,11.22,0,12,0,0

70,17:15-17:30,0.000000,30.700000,95.950000,115.080000,0.840000,47.980000,0.000000,0,22.5,47.980000,0.000000,11.510000,1.470000,1,1.220000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,23.990000,229.450000,5.760000,1.040000,95.950000,1.010000,1.010000,1.530000,18.230000,14,7.5,14,47.980000,8.160000,259.640000,7.34,7.5,0,0,13.84,269.860000,95.950000,6.347813,34.02,11.21,0,11,3,0.38,6.8,0,4,0,0

71,17:30-17:45,0.000000,30.700000,95.950000,115.080000,0.890000,47.980000,0.000000,0,22.5,47.980000,0.000000,11.510000,1.470000,1,1.220000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,24.950000,229.450000,5.760000,0.400000,95.950000,0.390000,0.390000,1.530000,18.230000,14,7.5,14,47.980000,8.160000,259.640000,7.34,7.5,0,0,13.81,269.860000,95.950000,1.856711,17.06,5.87,0,2,1,0,3.41,0,1,0,0

72,17:45-18:00,0.000000,30.700000,95.950000,115.080000,0.890000,47.980000,0.000000,0,22.5,47.980000,0.000000,11.510000,1.470000,0,1.220000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,24.950000,229.450000,5.760000,0.110000,95.950000,0.110000,0.110000,1.530000,18.230000,14,7.5,14,47.980000,8.160000,259.640000,7.34,7.5,0,0,13.83,269.860000,95.950000,0,5.89,0.45,0,0,0,0,1.18,0,0,0,0

73,18:00-18:15,126.650000,30.700000,95.950000,115.080000,0.890000,47.980000,0.000000,0,22.5,47.980000,0.000000,11.510000,1.550000,0,1.300000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,24.950000,152.060000,5.760000,0.000000,95.950000,0.000000,0.000000,1.530000,18.230000,14,7.5,14,47.980000,8.160000,259.640000,7.34,7.5,0,0,13.9,269.860000,140.090000,0,0.78,0,0,0,0,0,0.15,0,0,0,0

74,18:15-18:30,128.570000,30.700000,95.950000,115.080000,0.890000,47.980000,0.000000,0,22.5,47.980000,0.000000,11.510000,1.550000,0,1.300000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,24.950000,152.060000,5.760000,0.000000,95.950000,0.000000,0.000000,1.530000,18.230000,14.46,7.5,14.46,47.980000,8.160000,259.640000,7.34,7.5,0,0,14.15,269.860000,140.090000,0,0,0,0,0,0,0,0,0,0,0,0

75,18:30-18:45,133.370000,30.700000,95.950000,115.080000,0.890000,47.980000,0.000000,0,22.5,47.980000,0.000000,11.510000,1.550000,0,1.300000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,24.950000,152.060000,5.760000,0.000000,95.950000,0.000000,0.000000,1.530000,18.230000,15.88,7.5,15.88,47.980000,8.160000,259.640000,7.34,7.5,0,0,14.58,269.860000,140.090000,0,0,0,0,0,0,0,0,0,0,0,0

76,18:45-19:00,134.330000,30.700000,95.950000,115.080000,0.890000,47.980000,0.000000,0,22.5,47.980000,0.000000,11.510000,1.550000,0,1.300000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,24.950000,152.060000,5.760000,0.000000,95.950000,0.000000,0.000000,1.530000,18.230000,18.22,7.5,18.22,47.980000,8.160000,259.640000,7.34,7.5,0,0,15.22,269.860000,140.090000,0,0,0,0,0,0,0,0,0,0,0,0

77,19:00-19:15,0.000000,30.700000,95.950000,115.080000,0.890000,47.980000,0.000000,0,22.5,47.980000,0.000000,11.510000,1.550000,0,1.220000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,24.950000,0.000000,5.760000,0.000000,95.950000,0.000000,0.000000,1.480000,18.230000,19.57,7.5,19.57,47.980000,8.160000,259.640000,7.34,7.5,0,0,15.7,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

78,19:15-19:30,0.000000,30.700000,95.950000,115.080000,0.890000,47.980000,0.000000,0,23.64,47.980000,0.000000,11.510000,1.550000,0,1.220000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,23.990000,0.000000,5.760000,0.000000,95.950000,0.000000,0.000000,1.480000,18.230000,22.83,7.87,22.83,47.980000,8.160000,259.640000,7.34,7.88,0,0,16.24,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

79,19:30-19:45,0.000000,30.700000,95.950000,115.080000,0.840000,47.980000,0.000000,0,24.94,47.980000,0.000000,11.510000,1.550000,0,1.220000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,23.990000,0.000000,5.760000,0.000000,95.950000,0.000000,0.000000,1.480000,18.230000,23.75,8.32,23.75,47.980000,8.160000,259.640000,7.34,8.31,0,0,16.88,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

80,19:45-20:00,0.000000,30.700000,95.950000,115.080000,0.840000,47.980000,0.000000,0,26.17,47.980000,0.000000,11.510000,1.550000,0,1.220000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,23.990000,0.000000,5.760000,0.000000,95.950000,0.000000,0.000000,1.480000,18.230000,26.68,8.72,26.68,47.980000,8.160000,259.640000,7.34,8.72,0,0,17.33,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

81,20:00-20:15,0.000000,30.700000,0.000000,115.080000,0.840000,47.980000,0.000000,0,27.83,47.980000,0.000000,11.510000,1.470000,0,1.140000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,23.990000,0.000000,5.760000,0.000000,95.950000,0.000000,0.000000,1.480000,18.230000,30.12,9.26,30.12,47.980000,8.160000,259.640000,7.34,9.28,0,0,17.79,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

82,20:15-20:30,0.000000,30.700000,0.000000,115.080000,0.840000,47.980000,0.000000,0,29.82,47.980000,0.000000,11.510000,1.470000,0,1.140000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,23.990000,0.000000,5.760000,0.000000,95.950000,0.000000,0.000000,1.480000,18.230000,32.73,9.95,32.73,47.980000,8.160000,259.640000,7.34,9.94,0,0,18.27,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

83,20:30-20:45,0.000000,30.700000,0.000000,115.080000,0.840000,47.980000,0.000000,0,34.33,47.980000,0.000000,11.510000,1.470000,0,1.140000,30.700000,6.720000,0.000000,47.980000,100.500000,73.780000,23.990000,0.000000,5.760000,0.000000,95.950000,0.000000,0.000000,1.480000,18.230000,36.61,11.44,36.61,47.980000,8.160000,259.640000,7.34,11.44,0,0,21.58,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

84,20:45-21:00,0.000000,30.700000,0.000000,115.080000,0.840000,47.980000,0.000000,0,41.33,47.980000,0.000000,11.510000,1.470000,0,1.140000,30.700000,6.720000,0.000000,47.980000,100.500000,73.780000,23.990000,0.000000,5.760000,0.000000,95.950000,0.000000,0.000000,1.480000,18.230000,41.66,13.78,41.66,47.980000,8.160000,259.640000,7.34,13.78,0,0,22.09,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

85,21:00-21:15,0.000000,30.700000,0.000000,115.080000,0.840000,47.980000,0.000000,0,40.03,47.980000,0.000000,11.510000,1.470000,0,1.070000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,23.990000,0.000000,5.760000,0.000000,95.950000,0.000000,0.000000,1.480000,18.230000,44.57,13.34,44.57,47.980000,8.160000,259.640000,7.34,13.34,0,0,25.65,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

86,21:15-21:30,0.000000,30.700000,0.000000,115.080000,0.840000,47.980000,0.000000,0,39.06,47.980000,0.000000,11.510000,1.470000,0,1.070000,30.700000,6.720000,0.000000,47.980000,100.500000,86.550000,23.990000,0.000000,5.760000,0.000000,95.950000,0.000000,0.000000,1.480000,18.230000,44.32,13.01,44.32,47.980000,8.160000,259.640000,7.34,13.02,0,0,26.11,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

87,21:30-21:45,0.000000,30.700000,0.000000,115.080000,0.770000,47.980000,0.000000,0,39.03,47.980000,0.000000,11.510000,1.470000,0,1.070000,23.260000,6.720000,0.000000,47.980000,100.500000,86.550000,23.990000,0.000000,5.760000,0.000000,95.950000,0.000000,0.000000,1.480000,18.230000,46.84,13.01,46.84,47.980000,8.160000,259.640000,7.34,13.01,0,0,26.26,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

88,21:45-22:00,0.000000,30.700000,0.000000,115.080000,0.770000,47.980000,0.000000,0,38.04,47.980000,0.000000,11.510000,1.470000,0,1.070000,23.260000,6.720000,0.000000,47.980000,100.500000,86.550000,23.990000,0.000000,5.760000,0.000000,95.950000,0.000000,0.000000,1.480000,18.230000,46.23,12.69,46.23,47.980000,8.160000,259.640000,7.34,12.68,0,0,26.24,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

89,22:00-22:15,0.000000,30.700000,0.000000,115.080000,0.770000,47.980000,57.140000,0,37.82,47.980000,24.460000,11.510000,1.550000,0,1.070000,24.470000,6.720000,0.000000,47.980000,47.980000,73.400000,23.990000,152.060000,5.760000,0.000000,95.950000,0.000000,0.000000,1.430000,18.230000,38.55,12.6,38.55,47.980000,8.160000,259.640000,7.34,12.61,0,0,30.04,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

90,22:15-22:30,0.000000,30.700000,0.000000,115.080000,0.770000,47.980000,57.140000,0,37.28,47.980000,24.460000,11.510000,1.550000,0,1.070000,24.470000,6.720000,0.000000,47.980000,47.980000,73.400000,23.990000,152.060000,5.760000,0.000000,95.950000,0.000000,0.000000,1.430000,18.230000,37.77,12.43,37.77,47.980000,8.160000,259.640000,7.34,12.43,0,0,30.11,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

91,22:30-22:45,0.000000,25.810000,0.000000,115.080000,0.770000,47.980000,57.140000,0,35.35,47.980000,24.460000,11.510000,1.550000,0,1.070000,25.810000,6.720000,0.000000,47.980000,47.980000,73.400000,23.990000,152.060000,5.760000,0.000000,95.950000,0.000000,0.000000,1.430000,18.230000,26.67,11.78,26.67,47.980000,8.160000,259.640000,7.34,11.78,0,0,32.86,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

92,22:45-23:00,0.000000,25.810000,0.000000,94.020000,0.770000,47.980000,57.140000,0,34.28,47.980000,24.460000,11.510000,1.550000,0,1.070000,25.810000,6.720000,0.000000,47.980000,47.980000,73.400000,23.990000,152.060000,5.760000,0.000000,95.950000,0.000000,0.000000,1.430000,18.230000,26.67,11.42,26.67,47.980000,8.160000,259.640000,7.34,11.43,0,0,33.05,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

93,23:00-23:15,0.000000,25.810000,0.000000,85.560000,0.690000,47.980000,57.140000,0,33.13,47.980000,24.460000,11.510000,1.550000,0,1.030000,25.810000,6.720000,0.000000,47.980000,47.980000,73.400000,23.990000,152.060000,5.760000,0.000000,95.950000,0.000000,0.000000,1.430000,18.230000,26.67,11.06,26.67,47.980000,8.160000,259.640000,7.34,11.04,0,0,32.91,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

94,23:15-23:30,0.000000,25.810000,0.000000,77.100000,0.690000,47.980000,57.140000,0,31.5,47.980000,24.460000,11.510000,1.550000,0,1.030000,25.810000,6.720000,0.000000,47.980000,47.980000,30.910000,23.990000,152.060000,5.760000,0.000000,95.950000,0.000000,0.000000,1.430000,18.230000,26.67,10.5,26.67,47.980000,8.160000,259.640000,7.34,10.5,0,0,32.85,269.860000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

95,23:30-23:45,0.000000,25.810000,0.000000,68.630000,0.690000,47.980000,57.140000,0,30.42,47.980000,24.460000,11.510000,1.550000,0,1.030000,25.810000,6.720000,0.000000,47.980000,47.980000,30.910000,23.990000,152.060000,5.760000,0.000000,95.950000,0.000000,0.000000,1.430000,18.230000,26.67,10.14,26.67,47.980000,8.160000,206.210000,7.34,10.14,0,0,32.71,230.280000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

96,23:45-24:00,0.000000,25.810000,0.000000,65.810000,0.690000,47.980000,57.140000,0,30,47.980000,24.460000,11.510000,1.550000,0,1.030000,25.810000,6.720000,0.000000,47.980000,47.980000,30.910000,23.030000,152.060000,5.760000,0.000000,95.950000,0.000000,0.000000,1.430000,18.230000,26.67,10,26.67,47.980000,8.160000,121.860000,7.34,10,0,0,32.65,191.900000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0

