Block,Time,NR/01052024/31052024/IEX-240323-06617_1,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/01102023/L_NR_2020_06,SR/01102023/07102043/L_NR_2018_61,NR/01102023/02122045/L_NR_2021_13,NR/01102023/13082046/L_NR_2021_12,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,WR/01102023/30052048/L_NR_2022_10,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/30092023/31122025/SH-07,NR/01052024/31052024/DC20240501NR23726,NR/01102023/22052037/LT-59,NR/26072023/31072042/L_NR_2023_07,NR/01102023/19072037/LT-05,NR/01102023/06022042/L_NR_2012_07,NR/01052024/31052024/MC120240501NR23436,WR/01102023/29112042/RUMS(L_NR_2019_06),L_NR_2019_19,NR/01052024/31052024/2-R1,NR/01052024/31052024/DC20240501NR23735,NR/01052024/31052024/DC20240501NR23728,NR/22102023/11042047/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/01052024/31052024/M20240501NR23406,NR/01052024/31052024/DC20240501NR23727,WR/01102023/16072048/L_NR_2022_08,NR/01052024/31052024/IEX-240324-06625_1,NR/01102023/30042040/GNA_LT_36,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/01102023/L_NR_2022_09,NR/26072023/25122043/L_NR_2023_10,NR/01102023/06022042/L_NR_2012_02,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/29112042/L_NR_2019_05,NR/01102023/30042040/GNA_LT_35,NR/01042024/31072024/LT_MEJA_DELHI,NR/30092023/26122029/SH-06,NR/01102023/05012040/L_NR_2020_02,WR/01102023/31032046/L_NR_2020_05,NR/01052024/31052024/IEX_240415_00115_1,NR/01102023/25072045/L_NR_2021_15,NR/01052024/31052024/IEX_240416_00120_1,WR/01102023/24112044/L_NR_2020_07,NR/22102023/11042047/L_NR_2021_17,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/23072042/L_NR_2012_04,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/16042024/31052024/IEX_240323_06618,NR/01102023/31102037/L_NR_2019_11,NR/01102023/31052040/LT-31
6,01:15-01:30,19.330000,31.280000,36.16,40.01,0,0,24.700000,76.67,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,32.66,19.330000,0.000000,0,76.67,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.150000,108.5,48.320000,0,46.390000,36.17,0,0.000000,0.000000,19.010000,48.320000,10.570000,0.000000

7,01:30-01:45,19.330000,31.280000,36.16,40.01,0,0,24.700000,80,273.250000,30.920000,4.830000,10.340000,0,85.230000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,35,19.330000,0.000000,0,80,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.150000,108.5,48.320000,0,46.390000,36.17,0,0.000000,0.000000,19.010000,48.320000,10.570000,0.000000

8,01:45-02:00,19.330000,31.280000,36.16,40.01,0,0,24.700000,80,273.250000,30.920000,4.830000,10.340000,0,66.290000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,35,19.330000,0.000000,0,80,0,262.380000,0.000000,0,0.000000,15.360000,30.920000,11.150000,108.5,48.320000,0,46.390000,36.17,0,0.000000,0.000000,19.010000,48.320000,10.570000,0.000000

9,02:00-02:15,19.330000,31.280000,37.5,39.61,0,0,24.700000,80,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,35,19.330000,0.000000,0,80,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.150000,112.5,48.320000,0,46.390000,37.5,0,0.000000,0.000000,18.730000,48.320000,10.570000,0.000000

10,02:15-02:30,19.330000,31.280000,37.5,38.81,0,0,24.700000,80,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,35,19.330000,0.000000,0,80,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.150000,112.5,48.320000,0,46.390000,37.5,0,0.000000,0.000000,18.730000,48.320000,10.570000,0.000000

11,02:30-02:45,19.330000,31.280000,37.5,43.21,0,0,24.700000,80,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,38.34,19.330000,0.000000,0,80,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.150000,112.5,48.320000,0,46.390000,37.5,0,0.000000,0.000000,18.730000,48.320000,10.570000,0.000000

12,02:45-03:00,19.330000,31.280000,37.5,43.01,0,0,24.700000,80,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,38.34,19.330000,0.000000,0,80,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.150000,112.5,48.320000,0,46.390000,37.5,0,0.000000,0.000000,18.730000,48.320000,10.570000,0.000000

13,03:00-03:15,19.330000,31.280000,37.5,43.01,0,0,24.700000,80,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,38.34,19.330000,0.000000,0,80,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.150000,112.5,48.320000,0,46.390000,37.5,0,0.000000,0.000000,18.450000,48.320000,10.570000,0.000000

14,03:15-03:30,19.330000,31.280000,37.5,43.01,0,0,24.700000,80,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,38.34,19.330000,0.000000,0,80,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.150000,112.5,48.320000,0,46.390000,37.5,0,0.000000,0.000000,18.450000,48.320000,10.570000,0.000000

15,03:30-03:45,19.330000,30.280000,38.84,43.01,0,0,24.700000,81.67,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,40,19.330000,0.000000,0,81.67,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.340000,116.5,48.320000,0,46.390000,38.83,0,0.000000,0.000000,18.450000,48.320000,10.570000,0.000000

16,03:45-04:00,19.330000,30.280000,38.84,43.01,0,0,24.700000,81.67,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,40,19.330000,0.000000,0,81.67,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.340000,116.5,48.320000,0,46.390000,38.83,0,0.000000,0.000000,18.450000,48.320000,10.570000,0.000000

17,04:00-04:15,19.330000,30.280000,38.84,43.01,0,0,24.700000,81.67,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,40,19.330000,0.000000,0,81.67,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.340000,116.5,48.320000,0,46.390000,38.83,0,0.000000,0.000000,18.080000,48.320000,10.570000,0.000000

18,04:15-04:30,19.330000,30.280000,38.84,43.01,0,0,24.700000,81.67,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,39.34,19.330000,0.000000,0,81.67,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.340000,116.5,48.320000,0,46.390000,38.83,0,0.000000,0.000000,18.080000,48.320000,10.570000,0.000000

19,04:30-04:45,19.330000,30.280000,38.84,43.01,0,0,24.700000,81.67,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,38.66,19.330000,0.000000,0,81.67,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.340000,116.5,48.320000,0,46.390000,38.83,0,0.000000,0.000000,18.080000,48.320000,10.570000,0.000000

20,04:45-05:00,19.330000,30.280000,38.84,43.01,0,0,24.700000,81,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,38,19.330000,0.000000,0,81,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.340000,116.5,48.320000,0,46.390000,38.83,0,0.000000,0.000000,18.080000,48.320000,10.570000,0.000000

21,05:00-05:15,19.330000,30.280000,39.16,43.01,0,0,24.700000,85,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,37,19.330000,0.000000,0,85,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.340000,117.5,48.320000,0,46.390000,39.17,0,0.000000,0.000000,17.710000,48.320000,10.570000,0.000000

22,05:15-05:30,19.330000,30.280000,39.16,43.01,0,0,24.700000,85,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,0,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,36.34,19.330000,0.000000,0,85,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.150000,117.5,48.320000,0,46.390000,39.17,0,0.000000,0.000000,17.710000,48.320000,10.570000,0.000000

23,05:30-05:45,19.330000,30.280000,39.16,43.01,0,0,24.700000,80,273.250000,30.920000,4.830000,10.340000,0,115.530000,87.170000,14.500000,0,1.16952,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,31.66,19.330000,0.000000,0,80,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.150000,117.5,48.320000,0,46.390000,39.17,0,0.000000,0.000000,17.710000,48.320000,10.570000,0.000000

24,05:45-06:00,19.330000,30.280000,39.16,43.01,0.04,0.22,24.700000,80,273.250000,30.920000,4.830000,10.340000,0,85.230000,87.170000,14.500000,0,2.465738,48.320000,57.980000,6.760000,0,0,39.620000,5.800000,31.66,19.330000,0.000000,0,80,0,262.380000,0.000000,0,0.000000,8.610000,30.920000,11.150000,117.5,48.320000,0.2,46.390000,39.17,0,0.000000,0.000000,17.710000,48.320000,10.570000,0.000000

25,06:00-06:15,19.330000,30.280000,36.66,35.02,0.68,3.39,24.700000,80,273.250000,30.920000,4.830000,10.340000,1,66.290000,87.170000,14.500000,11.54,5.243348,48.320000,57.980000,6.760000,1,0,39.620000,5.800000,31.66,19.330000,0.000000,8,80,1,262.380000,0.000000,8.56,0.000000,8.610000,30.920000,11.150000,110,48.320000,1,46.390000,36.67,0,0.000000,0.000000,17.350000,48.320000,10.380000,0.000000

26,06:15-06:30,19.330000,29.770000,36.66,34.62,1.67,8.33,24.700000,80,273.250000,30.920000,4.830000,10.340000,4,66.290000,87.170000,14.500000,20.58,10.2333,48.320000,57.980000,6.760000,2,0.39,39.620000,5.800000,31.66,19.330000,0.320000,12,80,1,262.380000,0.000000,16.33,0.320000,8.610000,30.920000,11.150000,110,48.320000,2,46.390000,36.67,1,0.000000,0.000000,17.350000,48.320000,10.380000,0.320000

27,06:30-06:45,19.330000,29.270000,36.66,34.22,2.75,13.78,24.700000,80,273.250000,30.920000,4.830000,10.340000,7,66.290000,87.170000,14.500000,29.81,15.973694,48.320000,57.980000,6.760000,5,1.82,39.620000,5.800000,32,19.330000,0.810000,15,80,3,262.380000,0.000000,17.16,0.790000,8.610000,30.920000,11.150000,110,48.320000,5,46.390000,36.67,3,0.000000,0.000000,17.350000,48.320000,10.380000,0.790000

28,06:45-07:00,19.330000,28.770000,36.66,33.62,4.09,20.48,24.700000,80,273.250000,30.920000,4.830000,10.340000,14,66.290000,87.170000,14.500000,30.98,22.747164,48.320000,57.980000,6.760000,8,3.92,39.620000,5.800000,32,19.330000,1.540000,18,80,6,262.380000,0.000000,25.47,1.500000,8.610000,30.920000,11.150000,110,48.320000,6,46.390000,36.67,4,0.000000,0.000000,17.350000,48.320000,10.380000,1.500000

29,07:00-07:15,19.330000,28.770000,38.84,33.02,5.98,29.9,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,21,66.290000,68.160000,14.500000,28.67,30.465996,48.320000,57.980000,6.760000,11,7.77,39.620000,5.800000,39.34,19.330000,2.250000,21,83.33,9,262.380000,0.000000,28.68,2.210000,15.360000,30.920000,10.970000,116.5,48.320000,8,46.390000,38.83,5,0.000000,0.000000,16.980000,48.320000,10.070000,2.210000

30,07:15-07:30,19.330000,29.770000,38.84,32.62,8.4,41.99,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,35,66.290000,68.160000,14.500000,26.31,38.769588,48.320000,57.980000,6.760000,16,9.89,39.620000,5.800000,39.34,19.330000,3.110000,26.32,83.33,15,214.060000,0.000000,26.32,3.040000,15.360000,30.920000,10.970000,116.5,48.320000,11.46,46.390000,38.83,8,0.000000,0.000000,16.980000,48.320000,10.070000,3.040000

31,07:30-07:45,19.330000,29.770000,38.84,32.22,11.21,56.08,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,49,66.290000,57.690000,14.500000,27.65,47.043942,48.320000,57.980000,6.760000,21,15.49,39.620000,5.800000,39.34,19.330000,4.080000,27.65,83.33,21,206.370000,0.000000,27.65,3.980000,15.360000,30.920000,10.970000,116.5,48.320000,16.11,46.390000,38.83,11,0.000000,0.000000,16.980000,48.320000,10.070000,3.980000

32,07:45:08:00,19.330000,29.770000,38.84,31.62,14.28,71.38,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,63,66.290000,57.690000,14.500000,28.81,55.532708,48.320000,57.980000,6.760000,28,21.5,39.620000,5.800000,39.34,19.330000,5.080000,28.82,83.33,27,206.370000,0.000000,28.82,4.960000,15.360000,30.920000,10.970000,116.5,48.320000,20.21,46.390000,38.83,14,0.000000,0.000000,16.980000,48.320000,10.070000,4.960000

33,08:00-08:15,19.330000,30.280000,38.84,31.02,17.72,88.63,24.700000,83.33,251.260000,30.920000,4.830000,10.340000,77,70.450000,57.690000,14.500000,29.49,64.099442,48.320000,57.980000,6.760000,35,31.98,39.620000,5.800000,39.34,19.330000,6.080000,29.48,83.33,33,160.350000,0.000000,29.48,5.940000,15.360000,30.920000,10.780000,116.5,48.320000,23.37,46.390000,38.83,18,0.000000,0.000000,9.050000,0.000000,9.840000,5.940000

34,08:15-08:30,19.330000,30.280000,38.84,30.62,21.13,105.64,24.700000,83.33,251.260000,30.920000,4.830000,10.340000,91,70.450000,57.690000,14.500000,31,72.744144,48.320000,57.980000,6.760000,42,37.37,39.620000,5.800000,39.34,19.330000,7.060000,31,83.33,39,145.850000,0.000000,31,6.890000,12.510000,30.920000,10.780000,116.5,48.320000,26.63,46.390000,38.83,21,0.000000,0.000000,9.050000,0.000000,9.840000,6.890000

35,08:30-08:45,19.330000,30.280000,38.84,30.22,24.38,121.92,24.700000,83.33,231.940000,30.920000,4.830000,10.340000,102,70.450000,57.690000,14.500000,31,81.018498,48.320000,57.980000,6.760000,49,45.64,39.620000,5.800000,39.34,19.330000,8.010000,31,83.33,43,145.850000,0.000000,31,7.810000,12.510000,30.920000,10.780000,116.5,48.320000,29.73,46.390000,38.83,24,0.000000,0.000000,9.050000,0.000000,9.840000,7.810000

36,08:45:09:00,19.330000,31.290000,38.84,30.02,27.66,138.32,24.700000,83.33,193.280000,30.920000,4.830000,10.340000,116,70.450000,57.690000,14.500000,31,89.136916,48.320000,57.980000,6.760000,55,52.61,39.620000,5.800000,39.34,19.330000,9.100000,31,83.33,49,145.850000,0.000000,31,8.880000,12.510000,30.920000,10.780000,116.5,48.320000,32.53,46.390000,38.83,28,0.000000,0.000000,9.050000,0.000000,9.840000,8.880000

37,09:00:09:15,19.330000,31.290000,38.84,30.02,30.71,153.53,24.700000,83.33,231.940000,30.920000,4.830000,10.340000,130,66.290000,57.690000,14.500000,31,95.618006,48.320000,57.980000,6.760000,60,59.16,39.620000,5.800000,39.34,19.330000,9.760000,31,83.33,55,145.850000,0.000000,31,9.520000,12.510000,30.920000,10.590000,116.5,48.320000,33.52,46.390000,38.83,30,0.000000,0.000000,9.050000,0.000000,9.610000,9.520000

38,09:15-09:30,19.330000,31.290000,38.84,30.02,33.68,168.43,24.700000,83.33,251.260000,30.920000,4.830000,10.340000,140,66.290000,57.690000,14.500000,31,103.132172,48.320000,57.980000,6.760000,65,65.28,39.620000,5.800000,39.34,19.330000,10.580000,31,83.33,60,145.850000,0.000000,31,10.320000,12.510000,30.920000,10.590000,116.5,48.320000,36.21,46.390000,38.83,33,0.000000,0.000000,9.050000,0.000000,9.610000,10.320000

39,09:30-09:45,19.330000,31.290000,38.84,39.41,36.53,182.63,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,151,66.290000,57.690000,14.500000,31,110.188276,48.320000,57.980000,6.760000,68,70.96,39.620000,5.800000,39.34,19.330000,11.680000,31,83.33,64,174.840000,0.000000,31,11.390000,12.510000,30.920000,10.590000,116.5,48.320000,38.84,46.390000,38.83,34,0.000000,0.000000,9.050000,0.000000,9.610000,11.390000

40,09:45-10:00,19.330000,31.290000,38.84,40.41,39.14,195.72,24.700000,83.33,273.250000,30.920000,4.830000,10.340000,161,66.290000,58.130000,14.500000,31,117.00073,48.320000,57.980000,6.760000,75,76.01,39.620000,5.800000,39.34,19.330000,12.450000,31,83.33,69,223.160000,0.000000,31,12.150000,12.510000,30.920000,10.590000,116.5,48.320000,41.04,46.390000,38.83,37,0.000000,0.000000,9.050000,0.000000,9.610000,12.150000

41,10:00-10:15,19.330000,29.270000,38.84,41.41,41.31,206.53,24.700000,83.33,273.250000,30.920000,0.000000,10.260000,175,74.810000,58.130000,14.500000,31,122.536458,0.000000,0.000000,0.000000,83,80.39,39.620000,0.000000,39.34,19.330000,13.250000,31,83.33,75,250.160000,0.000000,31,12.920000,12.510000,30.920000,10.410000,116.5,0.000000,42.96,0.000000,38.83,42,0.000000,0.000000,9.050000,0.000000,9.610000,12.920000

42,10:15-10:30,19.330000,29.270000,38.84,43.41,43.44,217.22,24.700000,83.33,273.250000,30.920000,0.000000,10.260000,182,115.530000,58.130000,14.500000,31,126.785714,0.000000,0.000000,0.000000,87,84.36,39.620000,0.000000,39.34,19.330000,13.860000,31,83.33,78,262.380000,0.000000,31,13.510000,15.360000,30.920000,10.410000,116.5,0.000000,43.5,0.000000,38.83,43,0.000000,0.000000,9.050000,0.000000,9.610000,13.510000

43,10:30-10:45,19.330000,29.270000,38.84,43.41,45.15,225.74,24.700000,83.33,273.250000,30.920000,0.000000,10.260000,189,115.530000,76.630000,14.500000,31,130.49894,0.000000,0.000000,0.000000,91,86.58,39.620000,0.000000,39.34,19.330000,14.350000,31,83.33,81,262.380000,0.000000,31,14.000000,15.360000,30.920000,10.410000,116.5,0.000000,44,0.000000,38.83,46,0.000000,0.000000,9.050000,0.000000,9.610000,14.000000

44,10:45-11:00,19.330000,29.270000,38.84,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.260000,189,115.530000,76.630000,14.500000,31,133.607914,0.000000,0.000000,0.000000,93,87.37,39.620000,0.000000,39.34,19.330000,14.820000,31,83.33,81,262.380000,0.000000,31,14.460000,15.360000,30.920000,10.410000,116.5,0.000000,44.5,0.000000,38.83,47,0.000000,0.000000,9.050000,0.000000,9.610000,14.460000

45,11:00-11:15,19.330000,29.270000,38.84,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.260000,189,115.530000,76.630000,14.500000,30.66,136.15162,0.000000,0.000000,0.000000,93,87.47,39.620000,0.000000,39.34,19.330000,15.180000,30.67,83.33,81,262.380000,0.000000,30.67,14.810000,15.360000,30.920000,10.220000,116.5,0.000000,44.5,0.000000,38.83,47,0.000000,0.000000,9.050000,0.000000,9.840000,14.810000

46,11:15-11:30,19.330000,29.270000,38.84,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.260000,189,115.530000,76.630000,14.500000,30.5,138.14955,0.000000,0.000000,0.000000,93,87.43,39.620000,0.000000,39.34,19.330000,15.660000,30.5,83.33,81,262.380000,0.000000,30.5,15.280000,15.360000,30.920000,10.220000,116.5,0.000000,44.5,0.000000,38.83,47,0.000000,0.000000,9.050000,0.000000,9.840000,15.280000

47,11:30-11:45,19.330000,29.270000,38.84,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.260000,189,115.530000,76.630000,14.500000,30.5,139.621196,0.000000,0.000000,0.000000,93,87.51,39.620000,0.000000,39.34,19.330000,15.660000,30.5,83.33,81,262.380000,0.000000,30.5,15.280000,15.360000,30.920000,9.940000,116.5,0.000000,44.5,0.000000,38.83,47,0.000000,0.000000,9.050000,0.000000,9.840000,15.280000

48,11:45-12:00,19.330000,30.780000,38.84,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.260000,189,115.530000,76.630000,14.500000,30.5,140.73224,0.000000,0.000000,0.000000,93,87.68,39.620000,0.000000,39.34,19.330000,15.660000,30.5,83.33,81,262.380000,0.000000,30.5,15.280000,15.360000,30.920000,9.940000,116.5,0.000000,44.5,0.000000,38.83,47,0.000000,0.000000,9.050000,0.000000,9.840000,15.280000

49,12:00-12:15,0.000000,28.760000,40,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,189,115.530000,87.170000,0.000000,30.5,141.404714,0.000000,0.000000,0.000000,93,87.78,0.000000,0.000000,39.34,0.000000,15.660000,30.5,83.33,81,262.380000,0.000000,30.5,15.280000,15.360000,30.920000,9.940000,120,0.000000,44.5,0.000000,40,47,0.000000,0.000000,9.050000,0.000000,9.990000,15.280000

50,12:15-12:30,0.000000,28.760000,40,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,189,115.530000,87.170000,0.000000,30.5,141.375476,0.000000,0.000000,0.000000,93,87.74,0.000000,0.000000,39.34,0.000000,15.660000,30.5,83.33,81,262.380000,0.000000,30.5,15.280000,15.360000,30.920000,9.940000,120,0.000000,44.5,0.000000,40,47,0.000000,0.000000,9.050000,0.000000,9.990000,15.280000

51,12:30-12:45,0.000000,28.760000,40,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,189,115.530000,87.170000,0.000000,30.5,140.664018,0.000000,0.000000,0.000000,93,87.69,0.000000,0.000000,39.34,0.000000,15.660000,30.5,83.33,81,262.380000,0.000000,30.5,15.280000,15.360000,30.920000,9.940000,120,0.000000,44.5,0.000000,40,47,0.000000,0.000000,9.050000,0.000000,9.990000,15.280000

52,12:45-13:00,0.000000,28.760000,40,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,189,115.530000,87.170000,0.000000,30.5,139.3678,0.000000,0.000000,0.000000,93,87.64,0.000000,0.000000,39.34,0.000000,15.660000,30.5,83.33,81,262.380000,0.000000,30.5,15.280000,15.360000,30.920000,9.940000,120,0.000000,44.5,0.000000,40,47,0.000000,0.000000,9.050000,0.000000,9.990000,15.280000

53,13:00-13:15,0.000000,28.760000,40,43.41,46,230,24.700000,83.33,273.250000,30.920000,0.000000,10.340000,189,115.530000,87.170000,0.000000,30.5,137.447838,0.000000,0.000000,0.000000,93,87.54,0.000000,0.000000,40.34,0.000000,15.660000,30.5,83.33,81,262.380000,0.000000,30.5,15.280000,15.360000,30.920000,10.130000,120,0.000000,44.5,0.000000,40,47,0.000000,0.000000,9.050000,0.000000,10.380000,15.280000

