Block,Time,RIHAND2,CHAMERA3,DHAULIGNGA,KISHANGANGA,NAPP,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,URI2,TEHRI,SINGRAULI_HYDRO,UNCHAHAR3,BSIUL,RAPPB,CHAMERA1,URI,TANAKPUR,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
58,14:15-14:30,59.0625,0,0,0,41.5452,9.5976,653.1525,8.874,0,0,82,679.493168,32.957704,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,11.529,0.66955,26.39091,0,0,14.04936,35.328,0,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

59,14:30-14:45,59.0625,0,0,0,41.5452,9.5976,653.1525,8.874,0,0,82,679.493168,32.957704,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,23.058,0.66955,26.39091,6.5208,0,28.09872,4.416,6.405,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

60,14:45-15:00,59.0625,0,0,0,41.5452,9.5976,653.1525,8.874,0,0,82,679.493168,32.957704,0,0,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,23.058,0.66955,26.39091,6.5208,0,28.09872,4.416,6.405,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,418.77

61,15:00-15:15,59.0625,0,0,0,41.5452,9.5976,653.1525,8.874,0,0,82,679.493168,32.957704,0,18.94,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,23.058,0.66955,26.39091,6.5208,0,28.09872,13.248,0.2562,53.452,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,387

62,15:15-15:30,59.0625,0,0,0,41.5452,9.5976,653.1525,8.874,0,0,82,679.493168,32.957704,0,18.94,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,23.058,0.66955,26.39091,6.5208,0,28.09872,35.328,0.2562,53.452,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,387

63,15:30-15:45,59.0625,0,0,0,41.5452,9.5976,653.1525,8.874,0,0,82,679.493168,32.957704,0,18.94,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,22.8684,23.058,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

64,15:45-16:00,59.0625,0,0,0,41.5452,9.5976,653.1525,8.874,0,0,82,679.493168,32.957704,0,18.94,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,22.8684,23.058,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

65,16:00-16:15,59.0625,0,0,0,41.5452,9.5976,653.1525,8.874,0,0,82,679.493168,32.957704,0,37.88,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,22.8684,34.587,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

66,16:15-16:30,59.0625,0,0,0,41.5452,9.5976,653.1525,8.874,0,0,82,679.493168,32.957704,0,37.88,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,22.8684,34.587,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

67,16:30-16:45,59.0625,0,0,0,41.5452,9.5976,653.1525,8.874,0,0,82,679.493168,32.957704,0,37.88,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,34.587,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

68,16:45-17:00,59.0625,0,0,0,41.5452,9.5976,653.1525,8.874,0,0,82,679.493168,32.957704,0,60.608,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,34.587,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,66.815,0,69.504,0,0,0,42.315,0,0,0,87.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

69,17:00-17:15,59.0625,0,7.926,0,41.5452,9.5976,653.1525,8.874,0,0,82,679.493168,32.957704,0,93.5636,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,46.116,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,66.815,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

70,17:15-17:30,59.0625,9.67784,7.926,0,41.5452,9.5976,653.1525,17.748,0,0,82,679.493168,32.957704,0,93.5636,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,46.116,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,66.815,0,69.504,0,0,0,42.315,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

71,17:30-17:45,59.0625,19.35568,7.926,0,41.5452,13.33,653.1525,26.622,0,0,82,679.493168,32.957704,0,116.9545,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,46.116,0.66955,26.39091,13.0416,0,42.14808,35.328,1.4091,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

72,17:45-18:00,59.0625,29.062808,18.2298,0,41.5452,39.51012,653.1525,35.496,0,0,82,679.493168,32.957704,0,116.9545,0,0,123.665625,139.3125,42.392196,16.7958,10.91181,0,21.5232,46.116,0.66955,26.39091,19.5624,0,42.14808,35.328,1.4091,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

73,18:00-18:15,59.0625,29.062808,31.999904,0,41.5452,39.51012,653.1525,35.496,0,0,82,679.493168,32.957704,0,116.9545,0,0,123.665625,139.3125,42.392196,16.7958,10.91181,0,21.5232,46.116,0.66955,26.39091,19.5624,0,42.14808,35.328,1.4091,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

74,18:15-18:30,59.0625,29.062808,36.544144,0,41.5452,39.51012,653.1525,35.496,0,0,82,679.493168,32.957704,0,116.9545,0,0,123.665625,139.3125,42.392196,16.7958,10.91181,0,21.5232,46.116,0.66955,26.39091,19.5624,0,42.14808,35.328,1.4091,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

75,18:30-18:45,59.0625,29.062808,36.544144,0,41.5452,39.51012,653.1525,35.496,0,0,82,679.493168,32.957704,0,116.9545,0,0,105.528,139.3125,42.392196,16.7958,10.91181,0,21.5232,46.116,0.66955,26.39091,19.5624,0,42.14808,35.328,2.3058,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

76,18:45-19:00,59.0625,29.062808,36.544144,0,41.5452,39.51012,653.1525,35.496,0,0,82,679.493168,32.957704,0,116.9545,0,0,105.528,139.3125,42.392196,16.7958,10.91181,0,21.5232,46.116,0.66955,26.39091,19.5624,0,42.14808,35.328,2.3058,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,348.975

77,19:00-19:15,59.0625,29.062808,36.544144,0,41.5452,39.51012,653.1525,35.496,0,0,82,679.493168,32.957704,0,93.5636,0,0,105.528,139.3125,42.392196,16.7958,10.91181,0,21.5232,46.116,0.66955,26.39091,19.5624,0,42.14808,35.328,2.3058,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

78,19:15-19:30,59.0625,19.35568,27.408108,0,41.5452,39.51012,653.1525,26.622,0,0,82,679.493168,32.957704,0,93.5636,0,0,105.528,139.3125,42.392196,16.2626,10.91181,0,21.5232,46.116,0.66955,26.39091,6.5208,0,42.14808,35.328,2.3058,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

79,19:30-19:45,59.0625,19.35568,27.408108,0,41.5452,39.51012,653.1525,26.622,2.546,0,82,679.493168,16.478852,0,75.76,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,22.8684,46.116,0.66955,26.39091,13.0416,0,42.14808,35.328,2.3058,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

80,19:45-20:00,59.0625,19.35568,27.408108,0,41.5452,26.34008,653.1525,26.622,2.546,0,82,679.493168,16.478852,0,56.82,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,22.8684,46.116,0.66955,26.39091,13.0416,0,42.14808,35.328,2.3058,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

81,20:00-20:15,59.0625,19.35568,18.2298,0,41.5452,26.34008,653.1525,26.622,15.276,0,82,679.493168,16.478852,0,37.88,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,22.8684,46.116,0.66955,26.39091,13.0416,0,42.14808,35.328,1.0248,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

82,20:15-20:30,59.0625,19.35568,7.926,0,41.5452,26.34008,653.1525,26.622,15.276,0,82,679.493168,16.478852,0,37.88,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,22.8684,46.116,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

83,20:30-20:45,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,26.622,2.546,0,82,679.493168,16.478852,0,37.88,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,23.541,46.116,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

84,20:45-21:00,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,26.622,2.546,0,82,679.493168,16.478852,0,37.88,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,23.541,34.587,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

85,21:00-21:15,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,26.622,2.546,0,82,679.493168,16.478852,0,37.88,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,23.541,34.587,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

86,21:15-21:30,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,26.622,2.546,0,82,679.493168,16.478852,0,37.88,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,23.541,23.058,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

87,21:30-21:45,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,26.622,2.546,0,82,679.493168,16.478852,0,18.94,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,23.541,23.058,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

88,21:45-22:00,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,26.622,2.546,0,82,679.493168,16.478852,0,18.94,0,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,23.541,23.058,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

89,22:00-22:15,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,26.622,2.546,0,82,679.493168,16.478852,0,18.94,25.38,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,23.541,23.058,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

90,22:15-22:30,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,26.622,2.546,0,82,679.493168,16.478852,0,18.94,25.38,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,23.541,23.058,0.66955,26.39091,13.0416,0,28.09872,35.328,1.0248,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

91,22:30-22:45,59.0625,19.35568,0,0,41.5452,26.34008,653.1525,26.622,2.546,0,82,679.493168,16.478852,0,18.94,25.38,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,23.058,0.66955,26.39091,13.0416,0,23.7,35.328,0.5124,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

92,22:45-23:00,59.0625,19.35568,0,0,41.5452,26.34008,652.6525,26.622,2.546,0,82,679.493168,16.478852,0,18.94,25.38,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,23.058,0.66955,26.39091,13.0416,0,14.04936,35.328,0.5124,53.452,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

93,23:00-23:15,59.0625,19.35568,0,0,41.5452,26.34008,652.6525,26.622,2.546,0,92,679.493168,16.478852,0,18.94,25.38,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,23.058,0.66955,26.39091,13.0416,0,14.04936,35.328,0.5124,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

94,23:15-23:30,59.0625,19.35568,0,0,41.5452,26.34008,652.6525,26.622,2.546,0,92,679.493168,16.478852,0,18.94,25.38,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,21.5232,23.058,0.66955,26.39091,13.0416,0,14.04936,35.328,0.5124,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

95,23:30-23:45,59.0625,9.67784,0,0,41.5452,26.34008,652.6525,26.622,0,0,92,679.493168,16.478852,0,18.94,25.38,0,123.665625,139.3125,42.392196,16.2626,10.91181,0,22.8684,11.529,0.66955,26.39091,13.0416,0,14.04936,35.328,0,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

96,23:45-24:00,59.0625,0,0,0,41.5452,26.34008,652.6525,26.622,0,0,92,679.193168,16.478852,0,18.94,25.38,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.8684,11.529,0.66955,26.39091,13.0416,0,14.04936,35.328,0,66.815,0,69.504,0,0,0,42.735,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73185,147.515625,46.39908,0,20.0018,345.375

