Block,Time,UNCHAHAR3,URI2,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,TEHRI,SINGRAULI_HYDRO,RIHAND2,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,URI,TANAKPUR,SALAL,BSIUL,RAPPB,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
58,14:15-14:30,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,13.986,0.80346,118.125,0,0,43.4676,0,0,435.435,0,0,0,87,679.493168,0,0,0,53.9325,2.76,0.5124,2.324,0,0,0,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,396.27

59,14:30-14:45,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,13.986,0.68868,118.125,0,0,43.4676,0,0,435.435,0,0,0,87,679.493168,0,0,0,53.9325,7.728,0.5124,2.324,0,0,0,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,396.27

60,14:45-15:00,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.68868,118.125,0,0,43.4676,0,0,435.435,0,0,0,87,679.493168,0,0,0,53.9325,7.728,0.5124,2.324,0,0,0,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,396.27

61,15:00-15:15,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.65042,118.125,0,0,43.4676,0,0,435.435,0,0,0,87,679.493168,0,0,0,53.9325,7.728,0.5124,2.324,0,0,0,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,396.27

62,15:15-15:30,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,43.47,0.65042,118.125,0,0,43.4676,0,0,435.435,0,0,0,87,679.493168,0,0,0,53.9325,7.728,0.5124,2.324,0,0,0,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,396.27

63,15:30-15:45,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,43.47,0.65042,118.125,0,0,43.4676,0,0,435.435,0,0,0,87,679.493168,0,0,0,53.9325,7.728,0.5124,2.324,0,0,0,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,396.27

64,15:45-16:00,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,43.47,0.65042,118.125,0,0,43.4676,0,0,435.435,0,0,0,87,679.493168,0,0,0,53.9325,7.728,0.5124,2.324,0,0,0,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,396.27

65,16:00-16:15,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,43.47,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,0,0,0,53.9325,26.496,0.3843,2.324,0,0,0,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,396.27

66,16:15-16:30,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,44.226,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,16.478852,0,0,53.9325,13.248,0.3843,2.324,0,0,0,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,396.27

67,16:30-16:45,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,44.226,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.193168,16.478852,0,18.94,53.9325,13.248,0.3843,2.324,0,0,0,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

68,16:45-17:00,26.39091,4.57368,0,61.832812,125.5875,42.392196,0,21.82362,0,44.226,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.193168,16.478852,0,46.6871,53.9325,13.248,0.3843,2.324,0,0,0,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

69,17:00-17:15,26.39091,4.57368,0,61.832812,125.5875,42.392196,3.3325,21.82362,0,44.226,0.65042,118.125,0,0,43.4676,0,3.3325,435.435,17.748,0,0,87,679.193168,16.478852,0,70.078,53.9325,3.312,0.3843,2.324,0,0,0,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

70,17:15-17:30,26.39091,16.68048,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.65042,118.125,0,9.136036,43.4676,0,13.0634,435.435,26.622,0,0,87,679.193168,16.478852,0,93.5636,53.9325,3.312,0.3843,6.972,1.1,0,7.031,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

71,17:30-17:45,26.39091,16.68048,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.65042,118.125,0,18.272072,43.4676,0,26.34008,435.435,39.44,0,0,87,679.193168,32.957704,0,116.9545,53.9325,3.312,0.3843,55.776,19.5624,0,13.904,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

72,17:45-18:00,26.39091,9.4164,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.65042,118.125,0,27.408108,43.4676,0,26.34008,435.435,39.44,0,0,87,679.193168,32.957704,0,116.9545,53.9325,3.312,0.3843,55.776,19.5624,0,22.12,0,0,0,55.386,0,0,14.7,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

73,18:00-18:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.65042,118.125,0,27.408108,43.4676,0,26.34008,435.435,39.44,0,0,87,679.193168,32.957704,0,116.9545,53.9325,13.248,0.3843,55.776,13.0416,0,26.07,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

74,18:15-18:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,44.226,0.65042,118.125,0,27.408108,43.4676,0,26.34008,435.435,39.44,0,0,87,679.193168,32.957704,0,116.9545,53.9325,13.248,0.3843,55.776,13.0416,0,26.07,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

75,18:30-18:45,26.39091,7.80216,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,43.47,0.65042,118.125,0,27.408108,43.4676,0,26.34008,435.435,39.44,0,0,87,679.193168,32.957704,0,116.9545,53.9325,13.248,0.3843,41.832,13.0416,0,26.07,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

76,18:45-19:00,26.39091,7.80216,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,43.47,0.65042,118.125,0,27.408108,43.4676,0,26.34008,435.435,39.44,0,0,87,679.193168,32.957704,0,116.9545,53.9325,13.248,0.3843,41.832,13.0416,0,26.07,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

77,19:00-19:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,15.804048,21.82362,0,43.47,0.65042,118.125,0,0,43.4676,0,13.17004,435.435,17.748,0,0,87,679.193168,16.478852,0,93.5636,53.9325,13.248,0.3843,6.972,6.5208,0,14.04936,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,375.75

78,19:15-19:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,4.6655,21.82362,0,43.47,0.65042,118.125,0,0,43.4676,0,13.17004,435.435,8.874,0,0,87,679.193168,16.478852,0,46.403,53.9325,13.248,0.3843,2.324,6.5208,0,6.32,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,387

79,19:30-19:45,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,43.47,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.193168,16.478852,0,22.728,53.9325,13.248,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

80,19:45-20:00,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.193168,16.478852,0,0,53.9325,13.248,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

81,20:00-20:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.193168,16.478852,0,0,53.9325,13.248,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

82,20:15-20:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.193168,16.478852,0,0,53.9325,13.248,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

83,20:30-20:45,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.193168,16.478852,0,0,53.9325,13.248,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

84,20:45-21:00,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,28.35,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.193168,16.478852,0,0,53.9325,13.248,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

85,21:00-21:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,14.112,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,16.478852,0,0,53.9325,13.248,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,392.625

86,21:15-21:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,14.112,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,16.478852,0,0,53.9325,13.248,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,399.375

87,21:30-21:45,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,14.112,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,16.478852,0,0,53.9325,13.248,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,410.625

88,21:45-22:00,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,14.112,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,16.478852,0,0,53.9325,13.248,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

89,22:00-22:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,16.478852,0,0,53.9325,15.456,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,410.625

90,22:15-22:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,16.478852,0,0,53.9325,15.456,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

91,22:30-22:45,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,16.478852,0,0,53.9325,15.456,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

92,22:45-23:00,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,0,0,0,53.9325,15.456,0.3843,1.3944,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

93,23:00-23:15,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,0,0,0,53.9325,15.456,0.3843,2.324,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

94,23:15-23:30,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,0,0,0,53.9325,15.456,0.3843,2.324,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

95,23:30-23:45,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,0,0,0,53.9325,8.28,0.3843,2.324,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

96,23:45-24:00,26.39091,7.80216,0,61.832812,125.5875,42.392196,0,21.82362,0,0,0.65042,118.125,0,0,43.4676,0,0,435.435,8.874,0,0,87,679.493168,0,0,0,53.9325,8.28,0.3843,2.324,0,0,0,0,0,0,55.386,0,0,15.225,30.45,0,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,418.77

