Block,Time,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,CHAMERA2,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,KOLDAM,SINGRAULI_HYDRO,NJPC,RAPPC,TEHRI,UNCHAHAR3,RIHAND3,SINGRAULI,TANDA2,KISHANGANGA,NAPP,UNCHAHAR4,URI2,CHAMERA1,BSIUL,TANAKPUR,SALAL,RAPPB,URI,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KGSU1AND2,KGSU3AND4,KKNP,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,KHSTPP-II,FSTPP I & II,BRBCL,KHSTPP-I,TALA,SASAN
59,14:30-14:45,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,0,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,3.843,22.078,0,22.08,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

60,14:45-15:00,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,15.561,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,0,3.843,79.37622,0,22.08,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

61,15:00-15:15,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,0,51.7752,15.561,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,6.5208,3.843,79.37622,0,19.872,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

62,15:15-15:30,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,20.834,51.7752,15.561,26.39091,123.665625,136.875,0,0,0,0,10.7616,0,6.5208,3.843,79.37622,0,19.872,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

63,15:30-15:45,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,20.834,51.7752,15.561,26.39091,123.665625,136.875,0,0,0,0,14.7972,0,0,3.843,79.37622,0,19.872,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

64,15:45-16:00,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,20.834,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,14.7972,0,0,3.843,25.564,0,19.872,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

65,16:00-16:15,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,20.834,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,14.7972,0,0,3.2025,13.363,0,19.872,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

66,16:15-16:30,341.564563,0,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,20.834,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,14.7972,0,0,3.2025,13.363,0,19.872,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

67,16:30-16:45,341.564563,0,0,1.321,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,20.834,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,14.7972,0,0,3.2025,13.363,0,19.872,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

68,16:45-17:00,341.564563,0,0,9.136036,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.59303,42.615,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,14.7972,0,0,3.2025,13.363,0,19.872,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

69,17:00-17:15,341.564563,0,0,9.136036,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,42.615,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,3.2025,13.363,0,8.832,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

70,17:15-17:30,341.564563,0,0,18.272072,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,42.615,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,7.031,0,3.2025,13.363,0,8.832,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

71,17:30-17:45,341.564563,0,0,18.272072,0,42.392196,0,653.1525,118.125,8.874,1.9095,0,92,21.82362,0,0.5739,56.82,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,13.983,0,11.922267,13.363,0,8.832,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

72,17:45-18:00,341.564563,16.478852,0,18.272072,13.17004,42.392196,0,653.1525,118.125,17.748,16.350412,0,92,21.82362,0,0.5739,75.76,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,28.045,0,11.922267,13.363,0,8.832,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

73,18:00-18:15,341.564563,32.957704,0,27.408108,13.17004,42.392196,4.7988,653.1525,118.125,17.748,32.700824,0,92,21.82362,0,0.5739,113.64,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,39.5,3.3,3.2025,13.363,0,8.832,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

74,18:15-18:30,341.564563,49.436556,9.67784,36.544144,39.51012,42.392196,9.331,653.1525,118.125,29.22504,32.700824,0,92,21.82362,0,0.5739,140.3454,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,42.14808,19.5624,3.2025,25.564,0,8.832,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

75,18:30-18:45,341.564563,49.436556,15.2808,36.544144,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,32.700824,0,92,21.82362,0,0.5739,140.3454,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,42.14808,19.5624,4.0992,25.564,0,13.248,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

76,18:45-19:00,341.564563,49.436556,15.2808,36.544144,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,32.700824,0,92,21.82362,0,0.5739,140.3454,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,42.14808,19.5624,4.0992,25.564,0,13.248,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

77,19:00-19:15,341.564563,49.436556,9.67784,36.544144,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,16.350412,0,92,21.82362,0,0.5739,140.3454,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,28.045,19.5624,4.0992,25.564,0,8.832,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

78,19:15-19:30,341.564563,49.436556,9.67784,36.544144,39.51012,42.392196,15.804048,653.1525,118.125,29.22504,1.9095,0,92,21.82362,0,0.5739,140.3454,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,28.045,19.5624,4.0992,25.564,0,8.832,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

79,19:30-19:45,341.564563,49.436556,9.67784,36.544144,39.51012,42.392196,10.55736,653.1525,118.125,29.22504,0,0,92,21.82362,0,0.5739,123.11,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,26.07,6.5208,4.0992,25.564,0,8.832,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

80,19:45-20:00,341.564563,49.436556,0,27.3447,13.17004,42.392196,9.7309,653.1525,118.125,18.734,0,0,92,21.82362,0,0.5739,102.276,51.7752,62.244,26.39091,123.665625,136.875,0,0,0,0,9.4164,13.983,0,4.0992,25.564,0,8.832,0,0,40.95,0,0,0,89.872,0,0,0,68.961,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

81,20:00-20:15,341.564563,32.957704,0,15.9841,13.17004,42.392196,5.27868,653.1525,118.125,9.86,0,0,92,21.82362,0,0.5739,94.7,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,13.983,0,4.0992,13.363,0,8.832,0,0,40.95,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

82,20:15-20:30,341.564563,16.478852,0,15.852,13.0634,42.392196,5.27868,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,75.76,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,7.031,0,4.0992,13.363,0,8.832,0,0,40.95,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

83,20:30-20:45,341.564563,16.478852,0,7.926,13.0634,42.392196,5.27868,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,56.82,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,13.363,0,8.832,0,0,40.95,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

84,20:45-21:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,37.88,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,13.363,0,8.832,0,0,40.95,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

85,21:00-21:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,13.363,0,8.832,0,0,41.475,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

86,21:15-21:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,13.363,0,8.832,0,0,41.475,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

87,21:30-21:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,13.363,0,8.832,0,0,41.475,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

88,21:45-22:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,13.363,0,8.832,0,0,41.475,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

89,22:00-22:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,13.363,0,8.832,0,0,41.475,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

90,22:15-22:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,13.363,0,8.832,0,0,41.475,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

91,22:30-22:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,13.363,0,8.832,0,0,41.475,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

92,22:45-23:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,13.363,0,8.832,0,0,41.475,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

93,23:00-23:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,13.363,0,8.832,0,0,42,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

94,23:15-23:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,13.363,0,8.832,0,0,42,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

95,23:30-23:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,13.363,0,8.832,0,0,42,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

96,23:45-24:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,21.82362,0,0.5739,18.94,51.7752,31.122,26.39091,123.665625,136.875,0,0,0,0,9.4164,0,0,4.0992,22.078,0,8.832,0,0,42,0,0,0,90.968,0,0,0,69.504,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,20.73185,20.0018,45.2215,0,348.975

