Block,Time,NR/01102023/06022042/L_NR_2012_07,NR/01052024/31052024/DC20240501NR23728,NR/30092023/26122029/SH-06,NR/01052024/31052024/DC20240501NR23726,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/30042040/GNA_LT_36,NR/01102023/06022042/L_NR_2012_02,NR/01052024/31052024/MC120240501NR23436,NR/17052024/17052024/DD20240517NR24470,NR/01052024/31052024/DC20240501NR23735,NR/01102023/31052040/LT-31,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/01102023/23072042/L_NR_2012_04,NR/16042024/31052024/IEX_240323_06618,NR/01052024/31052024/IEX_240416_00120_1,NR/01052024/31052024/IEX-240324-06625_1,NR/01052024/31052024/M20240501NR23406,NR/01102023/05012040/L_NR_2020_02,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01052024/31052024/DC20240501NR23727,NR/01102023/19072037/LT-05,NR/01102023/22052037/LT-59,NR/01052024/31052024/IEX-240323-06617_1,NR/01052024/31052024/IEX_240415_00115_1,NR/30092023/31122025/SH-07,NR/01102023/30042040/GNA_LT_35,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01052024/31052024/2-R1,NR/17052024/17052024/IEX_240516_00570,NR/01102023/31102037/L_NR_2019_11,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01042024/31072024/LT_MEJA_DELHI,SR/01102023/07102043/L_NR_2018_61,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/25072045/L_NR_2021_15,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_17,WR/01102023/31032046/L_NR_2020_05,WR/01102023/01102023/L_NR_2020_06,WR/01102023/29112042/L_NR_2019_05,NR/26072023/31072042/L_NR_2023_07,L_NR_2019_19,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_16,NR/01102023/02122045/L_NR_2021_13,WR/01102023/01102023/L_NR_2022_09,WR/01102023/24112044/L_NR_2020_07,NR/01102023/13082046/L_NR_2021_12,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/14082046/L_NR_2021_16,WR/01102023/30052048/L_NR_2022_10,WR/01102023/16072048/L_NR_2022_08,NR/26072023/25122043/L_NR_2023_10
6,01:15-01:30,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,145.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,9.110000,0.000000,5.800000,57.970000,10.420000,19.330000,48.340000,30.930000,0.000000,27.750000,48.340000,96.670000,10.540000,273.330000,17.900000,16.120000,7.01,0,0,0,0,44.5,14.84,0,0,0,0,0,0,34,14.83,0,0,0,34,15,0

7,01:30-01:45,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,145.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,9.110000,0.000000,5.800000,57.970000,10.420000,19.330000,48.340000,30.930000,0.000000,27.750000,48.340000,96.670000,10.540000,273.330000,17.900000,16.120000,7.01,0,0,0,0,44.5,14.84,0,0,0,0,0,0,40,14.83,0,0,0,40,15,0

8,01:45-02:00,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,145.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,9.110000,0.000000,5.800000,57.970000,10.420000,19.330000,48.340000,30.930000,0.000000,27.750000,48.340000,96.670000,10.540000,273.330000,17.900000,16.120000,7.01,0,0,0,0,45.5,15.16,0,0,0,0,0,0,41.67,15.17,0,0,0,41.67,15,0

9,02:00-02:15,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.920000,0.000000,5.800000,57.970000,10.110000,19.330000,48.340000,30.930000,0.000000,27.750000,48.340000,96.670000,10.380000,273.330000,17.620000,16.120000,7.01,0,0,0,0,46.5,15.5,0,0,0,0,0,0,43.33,15.5,0,0,0,43.33,15.34,0

10,02:15-02:30,87.200000,6.770000,30.930000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.920000,0.000000,5.800000,57.970000,10.110000,19.330000,48.340000,30.930000,0.000000,27.750000,48.340000,96.670000,10.380000,273.330000,17.620000,16.120000,7.01,0,0,0,0,47.5,15.84,0,0,0,0,0,0,45,15.83,0,0,0,45,15.34,0

11,02:30-02:45,87.200000,6.770000,15.760000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.920000,0.000000,5.800000,57.970000,10.110000,19.330000,48.340000,30.930000,0.000000,27.750000,48.340000,0.000000,10.380000,273.330000,17.620000,16.120000,7.01,0,0,0,0,57.5,19.16,0,0,0,0,0,0,46.67,19.17,0,0,0,46.67,18.34,0

12,02:45-03:00,87.200000,6.770000,18.170000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.920000,0.000000,5.800000,57.970000,10.110000,19.330000,48.340000,30.930000,0.000000,27.750000,48.340000,0.000000,10.380000,273.330000,17.620000,16.120000,7.01,0,0,0,0,58.5,19.5,0,0,0,0,0,0,47.33,19.5,0,0,0,47.33,18.34,0

13,03:00-03:15,87.200000,6.770000,22.760000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.740000,0.000000,5.800000,57.970000,9.880000,19.330000,48.340000,22.760000,0.000000,28.260000,48.340000,0.000000,10.000000,273.330000,17.350000,16.120000,7.01,0,0,0,0,41.5,13.84,0,0,0,0,0,0,36,13.83,0,0,0,36,11.66,0

14,03:15-03:30,87.200000,6.770000,22.760000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.740000,0.000000,5.800000,57.970000,9.880000,19.330000,48.340000,22.760000,0.000000,28.260000,48.340000,0.000000,10.000000,273.330000,17.350000,16.120000,7.01,0,0,0,0,42.5,14.16,0,0,0,0,0,0,36.33,14.17,0,0,0,36.33,12,0

15,03:30-03:45,87.200000,6.770000,22.760000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.740000,0.000000,5.800000,57.970000,9.880000,19.330000,48.340000,22.760000,0.000000,28.260000,48.340000,0.000000,10.000000,273.330000,17.350000,16.120000,7.01,0,0,0,0,44,14.66,0,0,0,0,0,0,37,14.67,0,0,0,37,12,0

16,03:45-04:00,76.650000,6.770000,22.760000,4.830000,97.640000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.740000,0.000000,5.800000,57.970000,9.880000,19.330000,48.340000,22.760000,0.000000,27.750000,48.340000,0.000000,10.000000,273.330000,17.350000,16.120000,7.01,0,0,0,0,46.5,15.5,0,0,0,0,0,0,38.33,15.5,0,0,0,38.33,12.34,0

17,04:00-04:15,68.180000,6.770000,22.760000,4.830000,100.710000,0.000000,262.460000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.560000,0.000000,5.800000,33.160000,9.640000,19.330000,48.340000,22.760000,0.000000,27.750000,48.340000,0.000000,9.610000,273.330000,17.070000,16.120000,7.01,0,0,0,0,48.5,16.16,0,0,0,0,0,0,44.67,16.17,0,0,0,44.67,18,0

18,04:15-04:30,68.180000,6.770000,22.760000,4.830000,100.710000,0.000000,235.440000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.560000,0.000000,5.800000,33.160000,9.640000,19.330000,48.340000,22.760000,0.000000,27.750000,48.340000,0.000000,9.610000,273.330000,17.070000,16.120000,7.01,0,0,0,0,49.5,16.5,0,0,0,0,0,0,45.33,16.5,0,0,0,45.33,18,0

19,04:30-04:45,68.180000,6.770000,22.760000,4.830000,100.710000,0.000000,235.440000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.560000,0.000000,5.800000,33.160000,9.640000,19.330000,48.340000,22.760000,0.000000,27.750000,48.340000,0.000000,9.610000,273.330000,17.070000,16.120000,7.01,0,0,0,0,47,15.66,0,0,0,0,0,0,46.33,15.67,0,0,0,46.33,18,0

20,04:45-05:00,68.180000,6.770000,22.760000,4.830000,100.710000,0.000000,235.440000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.560000,0.000000,5.800000,33.160000,9.640000,19.330000,48.340000,22.760000,0.000000,27.250000,48.340000,0.000000,9.610000,273.330000,17.070000,16.120000,7.01,0,0,0,0,45,15,0,0,0,0,0,0,47,15,0,0,0,47,17.34,0

21,05:00-05:15,57.710000,6.770000,22.760000,4.830000,100.710000,0.000000,235.440000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.560000,0.000000,5.800000,33.160000,10.110000,19.330000,48.340000,22.760000,0.000000,27.250000,48.340000,0.000000,9.220000,273.330000,16.700000,16.120000,7.01,0,0,0,0,40.5,13.5,0,0,0,0,0,0.02,45.67,13.5,0.08,0,0,45.67,16.66,0

22,05:15-05:30,57.710000,6.770000,22.760000,4.830000,100.710000,0.000000,235.440000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.560000,0.000000,5.800000,33.160000,10.110000,19.330000,48.340000,22.760000,0.000000,27.250000,48.340000,0.000000,9.220000,273.330000,16.700000,16.120000,7.01,0,0,0,0,37,12.34,0,0,0,0,0,0.07,43.67,12.33,0.34,0,0,43.67,16,0

23,05:30-05:45,57.710000,6.770000,22.430000,4.830000,100.710000,0.000000,235.440000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.560000,0.000000,5.800000,33.160000,10.110000,19.330000,48.340000,22.430000,0.000000,27.250000,48.340000,0.000000,9.220000,273.330000,16.700000,16.120000,7.01,0,0,0,0,34,11.34,0,0,1.032652,0,0,0.15,42.33,11.33,0.75,0,0,42.33,15.34,0

24,05:45-06:00,57.710000,6.770000,22.430000,4.830000,100.710000,0.000000,235.440000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.560000,0.000000,5.800000,33.160000,10.110000,19.330000,48.340000,22.430000,0.000000,27.250000,48.340000,0.000000,9.220000,273.330000,16.700000,16.120000,7.01,0,0.2,0,0,51,17,0,0,2.016594,0,0,0.26,41.33,17,1.33,0,0,41.33,14.66,0

25,06:00-06:15,68.180000,6.770000,22.430000,4.830000,100.710000,0.000000,235.440000,14.500000,0.000000,58.000000,0.000000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.460000,0.000000,5.800000,33.160000,9.880000,19.330000,48.340000,22.430000,0.000000,26.750000,48.340000,0.000000,8.850000,273.330000,16.240000,16.120000,7.01,0,1,0,0,57.5,19.16,0,1,4.461836,0,1,0.83,41.67,19.17,4.16,4.65,0,41.67,14,1

26,06:15-06:30,57.710000,6.770000,22.430000,4.830000,100.710000,0.040000,206.440000,14.500000,0.000000,58.000000,0.040000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.460000,0.000000,5.800000,33.160000,9.880000,19.330000,48.340000,22.430000,0.040000,26.750000,48.340000,0.000000,8.850000,273.330000,16.240000,16.120000,7.01,2,2,0.41,1,55.5,18.5,2.04,4,8.943156,0,2,1.68,40.33,18.5,8.38,10.03,0,40.33,13.34,1

27,06:30-06:45,57.710000,6.770000,22.760000,4.830000,100.710000,0.270000,206.440000,14.500000,0.000000,58.000000,0.270000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.460000,0.000000,5.800000,33.160000,9.880000,19.330000,48.340000,22.760000,0.270000,26.240000,48.340000,0.000000,8.850000,232.010000,16.240000,16.120000,7.01,5,5,1.91,3,51,17,5.85,7,14.086932,0,5,2.78,39,17,13.93,26.92,0,39,12.66,3

28,06:45-07:00,57.710000,6.770000,22.760000,4.830000,100.710000,0.720000,174.900000,14.500000,0.000000,58.000000,0.700000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.460000,0.000000,5.800000,33.160000,9.880000,19.330000,48.340000,22.760000,0.700000,26.240000,48.340000,0.000000,8.850000,193.340000,16.240000,16.120000,7.01,10,6,4.12,4,47.5,15.84,13.04,14,20.204908,0,8,4.16,38.33,15.83,20.79,32.54,0,38.33,12,6

29,07:00-07:15,57.710000,6.770000,22.760000,4.830000,100.710000,1.260000,145.890000,14.500000,0.000000,58.000000,1.220000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.460000,0.000000,5.800000,33.160000,9.640000,19.330000,48.340000,22.760000,1.220000,26.240000,48.340000,0.000000,8.850000,193.340000,15.970000,16.120000,7.01,18,8,10,5,44.5,14.84,22.31,21,27.160696,0,11,5.78,33.33,14.83,28.91,30.2,0,33.33,11.66,9

30,07:15-07:30,57.710000,6.770000,22.760000,4.830000,100.710000,2.020000,145.890000,14.500000,0.000000,58.000000,1.970000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.460000,0.000000,5.800000,33.160000,9.640000,19.330000,48.340000,22.760000,1.970000,26.240000,48.340000,0.000000,8.850000,150.330000,15.970000,16.120000,7.01,25.81,10.96,16,8,41.5,13.84,25.82,35,34.671778,0,16,8.37,31.67,13.83,41.84,25.82,0,31.67,11.66,15

31,07:30-07:45,57.710000,6.770000,22.430000,4.830000,71.710000,3.110000,112.140000,14.500000,0.000000,58.000000,3.040000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.460000,0.000000,5.800000,33.160000,9.640000,19.330000,48.340000,22.430000,3.040000,26.750000,48.340000,0.000000,8.850000,150.330000,15.970000,16.120000,7.01,27.49,16.11,21.67,9,39.5,13.16,27.48,49,42.338732,0,19,11.28,31,13.17,56.4,27.48,0,31,11,21

32,07:45:08:00,57.710000,6.770000,22.430000,4.830000,53.170000,4.040000,112.140000,14.500000,0.000000,58.000000,3.940000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.460000,0.000000,5.800000,33.160000,9.640000,19.330000,48.340000,22.430000,3.940000,26.750000,48.340000,0.000000,8.850000,150.330000,15.970000,16.120000,7.01,28.65,20.21,27.67,13,38,12.66,28.65,63,50.02517,0,25,14.62,30.67,12.67,73.1,28.65,0,30.67,10.66,27

33,08:00-08:15,57.710000,6.770000,22.430000,4.830000,53.170000,5.290000,112.140000,14.500000,0.000000,58.000000,5.160000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.360000,0.000000,5.800000,33.160000,9.330000,19.330000,48.340000,22.430000,5.160000,26.750000,48.340000,0.000000,9.380000,150.330000,15.690000,16.120000,7.01,28.99,23.87,33.67,17,36,12,28.98,70,57.857738,0,33,17.99,30,12,89.95,28.98,0,30,10.34,30

34,08:15-08:30,57.710000,6.770000,22.430000,4.830000,53.170000,6.430000,112.140000,14.500000,0.000000,58.000000,6.270000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.360000,0.000000,5.800000,33.160000,9.330000,19.330000,48.340000,22.430000,6.270000,26.750000,48.340000,0.000000,9.380000,150.330000,15.690000,16.120000,7.01,30.16,27.13,39.33,20,34,11.34,30.17,84,65.7585,0,40,21.36,27.67,11.33,106.8,30.17,0,27.67,9.66,36

35,08:30-08:45,57.710000,6.770000,22.430000,4.830000,53.170000,7.610000,112.140000,14.500000,0.000000,58.000000,7.420000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.360000,0.000000,5.800000,33.160000,9.330000,19.330000,48.340000,22.430000,7.420000,27.750000,48.340000,0.000000,9.380000,150.330000,15.690000,12.320000,7.01,30.5,30.23,48.05,23,31.5,10.5,30.5,98,73.337776,0,47,24.73,23.33,10.5,123.63,30.5,0,23.33,8.66,42

36,08:45:09:00,57.710000,6.770000,22.430000,4.830000,53.170000,8.710000,112.140000,14.500000,0.000000,58.000000,8.500000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.360000,0.000000,5.800000,33.160000,9.330000,19.330000,48.340000,22.430000,8.500000,28.260000,48.340000,0.000000,9.380000,150.330000,15.690000,12.320000,7.01,30.5,33.03,55.38,27,29,9.66,30.5,112,80.751438,0,53,28.18,21.33,9.67,140.93,30.5,0,21.33,8.34,48

37,09:00:09:15,57.710000,6.770000,22.760000,4.830000,53.170000,9.830000,112.140000,14.500000,0.000000,58.000000,9.590000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.180000,0.000000,5.800000,33.160000,9.880000,19.330000,48.340000,22.760000,9.590000,28.260000,48.340000,0.000000,9.220000,193.340000,15.410000,12.320000,7.01,30.5,34.02,62.28,30,20.5,6.84,30.5,126,87.785162,0,60,31.24,20.33,6.83,156.19,30.5,0,20.33,7,54

38,09:15-09:30,57.710000,6.770000,22.760000,4.830000,53.170000,10.770000,112.140000,14.500000,0.000000,58.000000,10.510000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.180000,0.000000,5.800000,33.160000,9.880000,19.330000,48.340000,22.760000,10.510000,28.260000,48.340000,0.000000,9.220000,232.010000,15.410000,12.320000,7.01,30.5,36.71,68.72,33,19,6.34,30.5,140,94.25385,0,67,34.25,19.67,6.33,171.23,30.5,0,19.67,7,60

39,09:30-09:45,57.710000,6.770000,22.760000,4.830000,53.170000,11.710000,112.140000,14.500000,0.000000,58.000000,11.420000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.180000,0.000000,5.800000,33.160000,9.880000,19.330000,48.340000,22.760000,11.420000,28.760000,48.340000,0.000000,9.220000,273.330000,15.410000,12.320000,7.01,30.5,39.34,74.7,36,17.5,5.84,30.5,158,100.274406,0,71,37.01,18.67,5.83,185.06,30.5,0,18.67,7,67

40,09:45-10:00,57.710000,6.770000,22.760000,4.830000,53.170000,12.550000,168.160000,14.500000,0.000000,58.000000,12.240000,29.070000,0.000000,48.340000,46.400000,0.000000,39.630000,8.180000,0.000000,5.800000,33.160000,9.880000,19.330000,48.340000,22.760000,12.240000,28.760000,48.340000,0.000000,9.220000,273.330000,15.410000,12.320000,7.01,30.4,41.54,80.01,39,17.5,5.84,30.4,168,106.022186,0,78,39.59,17.67,5.83,197.96,30.4,0,17.67,7,72

41,10:00-10:15,57.710000,0.000000,15.420000,0.000000,53.170000,13.260000,141.140000,14.500000,0.000000,0.000000,12.940000,29.070000,0.000000,48.340000,0.000000,0.000000,39.630000,8.180000,0.000000,0.000000,33.160000,9.880000,19.330000,0.000000,30.930000,12.940000,29.770000,0.000000,0.000000,9.080000,273.330000,15.040000,12.320000,6.01,30.4,42.96,84.62,42,17.5,5.84,30.4,175,110.747056,0,83,43.23,16.67,5.83,216.16,30.4,0,16.67,7,75

42,10:15-10:30,57.710000,0.000000,15.420000,0.000000,53.170000,13.890000,174.900000,14.500000,0.000000,0.000000,13.550000,29.070000,0.000000,48.340000,0.000000,0.000000,39.630000,8.180000,0.000000,0.000000,33.160000,9.880000,19.330000,0.000000,30.930000,13.550000,29.770000,0.000000,0.000000,9.080000,273.330000,15.040000,12.320000,6.01,30.4,44.8,88.8,44,17.5,5.84,30.4,182,114.478242,0,89,44.97,16,5.83,224.83,30.4,0,16,7,78

43,10:30-10:45,57.710000,0.000000,15.420000,0.000000,53.170000,14.840000,174.900000,14.500000,0.000000,0.000000,14.480000,29.070000,0.000000,48.340000,0.000000,0.000000,39.630000,8.180000,0.000000,0.000000,33.160000,8.170000,19.330000,0.000000,30.930000,14.480000,30.280000,0.000000,0.000000,9.080000,273.330000,15.040000,12.320000,6.01,30.4,45,91.13,45,17.5,5.84,30.4,189,117.059872,0,90,45.83,15,5.83,229.17,30.4,0,15,7,81

44,10:45-11:00,57.710000,0.000000,15.420000,0.000000,53.170000,15.170000,174.900000,14.500000,0.000000,0.000000,14.800000,29.070000,0.000000,48.340000,0.000000,0.000000,39.630000,8.180000,0.000000,0.000000,33.160000,8.860000,19.330000,0.000000,30.930000,14.800000,30.280000,0.000000,0.000000,9.080000,273.330000,15.040000,12.320000,6.01,30.4,45.5,91.96,46,17.5,5.84,30.4,193,119.368726,0,92,45.83,15,5.83,229.17,30.4,0,15,7,82

45,11:00-11:15,57.710000,0.000000,15.420000,0.000000,72.500000,15.210000,203.900000,14.500000,0.000000,0.000000,14.840000,29.070000,0.000000,48.340000,0.000000,0.000000,39.630000,8.180000,0.000000,0.000000,57.970000,8.860000,19.330000,0.000000,30.930000,14.840000,30.280000,0.000000,0.000000,8.850000,273.330000,14.670000,16.120000,6.01,30.4,46,92.08,47,17.5,5.84,30.4,193,121.170996,0,93,46.67,15,5.83,233.33,30.4,0,15,7,82

46,11:15-11:30,57.710000,0.000000,15.420000,0.000000,72.500000,15.370000,262.460000,14.500000,0.000000,0.000000,14.990000,29.070000,0.000000,48.340000,0.000000,0.000000,39.630000,8.180000,0.000000,0.000000,57.970000,8.860000,19.330000,0.000000,30.930000,14.990000,30.280000,0.000000,0.000000,8.850000,273.330000,14.670000,16.120000,6.01,30.24,46.5,92.04,47,17.5,5.84,30.23,193,122.476424,0,94,46.67,15,5.83,233.33,30.23,0,15,7,82

47,11:30-11:45,57.710000,0.000000,15.420000,0.000000,77.340000,15.370000,262.460000,14.500000,0.000000,0.000000,14.990000,29.070000,0.000000,48.340000,0.000000,0.000000,39.630000,8.180000,0.000000,0.000000,57.970000,8.860000,19.330000,0.000000,30.930000,14.990000,30.280000,0.000000,0.000000,8.850000,273.330000,14.670000,16.120000,6.01,30.24,46.5,92.12,47,17.5,5.84,30.23,193,123.158364,0,94,46.67,15,5.83,233.33,30.23,0,15,7,82

48,11:45-12:00,57.710000,0.000000,15.420000,0.000000,77.340000,15.370000,262.460000,14.500000,0.000000,0.000000,14.990000,29.070000,0.000000,48.340000,0.000000,0.000000,39.630000,8.180000,0.000000,0.000000,57.970000,8.860000,19.330000,0.000000,30.930000,14.990000,30.280000,0.000000,0.000000,8.850000,273.330000,14.670000,16.120000,6.01,30.24,46.5,92.3,47,17.5,5.84,30.23,193,123.548044,0,94,46.67,15,5.83,233.33,30.23,0,15,7,82

49,12:00-12:15,57.710000,0.000000,15.420000,0.000000,77.340000,15.370000,262.460000,0.000000,0.000000,0.000000,14.990000,29.070000,0.000000,48.340000,0.000000,0.000000,0.000000,8.270000,0.000000,0.000000,57.970000,8.860000,0.000000,0.000000,30.930000,14.990000,28.260000,0.000000,0.000000,8.610000,273.330000,14.310000,16.120000,6.01,30.24,46.5,92.4,47,17.5,5.84,30.23,193,123.450624,0,94,46.67,15.33,5.83,233.33,30.23,0,15.33,7,82

