Block,Time,BSIUL,CHAMERA1,CHAMERA3,CHAMERA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,SINGRAULI_HYDRO,TEHRI,UNCHAHAR4,DHAULIGNGA,JHAJJAR,SEWA2,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,RIHAND1,DADRT2,DULHASTI,RIHAND2,SALAL,RIHAND3,KOLDAM,PARBATI3,RAMPUR,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
59,14:30-14:45,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,655.7397,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.342,147.515625,27.315,409.5

60,14:45-15:00,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,664.0557,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.342,147.515625,27.315,409.5

61,15:00-15:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,664.0557,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.342,147.515625,27.315,409.5

62,15:15-15:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,664.0557,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.342,147.515625,27.315,409.5

63,15:30-15:45,0,42.66,0,0,103.96875,12.4257,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,664.0557,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.342,147.515625,26.101,409.5

64,15:45-16:00,0,42.66,0,0,103.96875,12.4257,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,664.0557,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.342,147.515625,26.101,409.5

65,16:00-16:15,0,42.66,0,0,103.96875,12.4257,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,664.0557,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.342,147.515625,26.101,409.5

66,16:15-16:30,0,42.66,0,0,103.96875,12.4257,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,664.0557,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.342,147.515625,26.101,409.5

67,16:30-16:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,664.0557,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.342,147.515625,26.101,409.5

68,16:45-17:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,664.0557,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,27.342,147.515625,26.101,409.5

69,17:00-17:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,51.888,31.897382,0.89911,0,0,36.5917,664.0557,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,409.5

70,17:15-17:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,51.888,31.897382,0.89911,0,0,36.5917,664.0557,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,409.5

71,17:30-17:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,664.0557,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,409.5

72,17:45-18:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425001,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,409.5

73,18:00-18:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,11.025,0,36.5917,653.1525,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,410.625

74,18:15-18:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,51.888,31.897382,0.89911,22.05,0,36.5917,653.1525,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,33.976,5.48,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,410.625

75,18:30-18:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,51.888,31.897382,0.89911,33.075,0,36.5917,653.1525,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,410.625

76,18:45-19:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,653.1525,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,410.625

77,19:00-19:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,8.381,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,410.625

78,19:15-19:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,8.381,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,410.625

79,19:30-19:45,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,503.40906,15.804048,0,8.381,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,410.625

80,19:45-20:00,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,503.40906,15.804048,0,8.381,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,410.625

81,20:00-20:15,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,549.60906,15.804048,0,8.381,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,411.75

82,20:15-20:30,0,42.66,0,0,103.96875,11.7852,0,20.556,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,572.70906,15.804048,0,8.381,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,411.75

83,20:30-20:45,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,572.70906,15.804048,0,8.381,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,411.75

84,20:45-21:00,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,572.70906,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,17.375,27.342,147.515625,26.101,411.75

85,21:00-21:15,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,457.20906,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,27.342,147.515625,26.101,411.75

86,21:15-21:30,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,457.20906,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,27.342,147.515625,26.101,411.75

87,21:30-21:45,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,435.435,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,27.342,147.515625,26.101,414

88,21:45-22:00,0,42.66,0,0,103.96875,11.7852,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,435.435,15.804048,0,16.1704,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,27.342,147.515625,26.101,414

89,22:00-22:15,0,42.66,0,0,103.96875,10.5042,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,549.60906,15.804048,0,16.1704,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,27.342,147.515625,26.101,414

90,22:15-22:30,0,42.66,0,0,103.96875,9.7356,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,595.80906,15.804048,0,16.1704,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,27.342,147.515625,26.101,414

91,22:30-22:45,0,42.66,0,0,103.96875,9.7356,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,642.00906,15.804048,0,16.1704,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,27.342,147.515625,26.101,414

92,22:45-23:00,0,42.66,0,0,103.96875,9.7356,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,16.1704,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,27.342,147.515625,26.101,414

93,23:00-23:15,0,42.66,0,0,103.96875,9.7356,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,653.1525,15.804048,0,8.381,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,27.342,147.515625,26.101,414

94,23:15-23:30,0,42.66,0,0,103.96875,9.7356,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,653.1525,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,27.342,147.515625,26.101,414

95,23:30-23:45,0,42.66,0,0,103.96875,9.7356,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,653.1525,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,27.342,147.515625,26.101,414

96,23:45-24:00,0,42.66,0,0,103.96875,9.7356,0,19.414,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,653.1525,15.804048,0,7.888,39.1956,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,39.456,28.496,10.96,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,27.342,147.515625,26.101,414

