Block,Time,RIHAND2,CHAMERA3,DHAULIGNGA,KISHANGANGA,NAPP,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,URI2,TEHRI,SINGRAULI_HYDRO,UNCHAHAR3,BSIUL,RAPPB,CHAMERA1,URI,TANAKPUR,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
58,14:15-14:30,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,0.2562,2.324,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

59,14:30-14:45,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,41.952,0.2562,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

60,14:45-15:00,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,12.852,0.66955,26.39091,6.5208,0,0,41.952,0.2562,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

61,15:00-15:15,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,12.852,0.66955,26.39091,6.5208,0,0,43.056,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

62,15:15-15:30,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,12.852,0.66955,26.39091,6.5208,0,0,43.056,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

63,15:30-15:45,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,12.852,0.66955,26.39091,6.5208,0,0,43.056,0,2.324,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

64,15:45-16:00,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,25.704,0.66955,26.39091,6.5208,0,0,43.056,0,2.324,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

65,16:00-16:15,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,0,0,18.94,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,25.704,0.66955,26.39091,6.5208,0,0,43.056,0,2.324,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

66,16:15-16:30,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,0,0,18.94,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,25.704,0.66955,26.39091,13.0416,0,0,43.056,0,2.324,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

67,16:30-16:45,118.125,0,0,0,43.6812,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,43.562,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,25.704,0.66955,26.39091,13.0416,0,0,33.12,0,2.324,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

68,16:45-17:00,118.125,0,0,0,43.6812,3.3325,653.1525,8.381,0,0,92,679.493168,16.478852,0,43.562,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,25.704,0.66955,26.39091,13.0416,0,14.04936,33.12,0,2.324,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

69,17:00-17:15,118.125,9.67784,0,0,43.6812,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,47.1606,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,38.556,0.66955,26.39091,6.5208,0,14.04936,26.496,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

70,17:15-17:30,118.125,9.67784,0,0,43.6812,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,47.1606,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,38.556,0.66955,26.39091,6.5208,0,28.09872,26.496,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

71,17:30-17:45,118.125,19.35568,7.926,0,43.6812,26.34008,653.1525,16.762,0,0,92,679.493168,16.478852,0,70.1727,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,38.745,0.66955,26.39091,6.5208,0,42.14808,33.12,0,25.564,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

72,17:45-18:00,118.125,29.062808,18.2298,0,43.6812,39.51012,653.1525,25.143,0,0,92,679.493168,32.957704,0,116.9545,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,51.408,0.66955,26.39091,19.5624,0,42.14808,33.12,0,55.776,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

73,18:00-18:15,118.125,29.062808,27.39754,0,43.6812,39.51012,653.1525,25.143,0,0,92,679.493168,32.957704,0,116.9545,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,30.9396,51.408,0.66955,26.39091,19.5624,0,42.14808,33.12,0,55.776,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

74,18:15-18:30,118.125,29.062808,27.408108,0,43.6812,39.51012,653.1525,25.143,0,0,92,679.493168,32.957704,0,116.9545,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,30.9396,51.408,0.66955,26.39091,19.5624,0,42.14808,43.056,0,55.776,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

75,18:30-18:45,118.125,29.062808,27.408108,0,43.6812,39.51012,653.1525,25.143,0,0,92,679.493168,32.957704,0,116.9545,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,29.5944,51.408,0.66955,26.39091,19.5624,0,42.14808,43.056,0,55.776,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

76,18:45-19:00,118.125,29.062808,27.408108,0,43.6812,39.51012,652.6525,25.143,0,0,92,679.303168,32.957704,0,116.9545,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,29.5944,51.408,0.66955,26.39091,19.5624,0,42.14808,43.056,0,25.564,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

77,19:00-19:15,118.125,29.062808,18.2298,0,43.6812,39.51012,652.6525,25.143,0,0,92,679.193168,32.957704,0,116.9545,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,24.2136,51.408,0.66955,26.39091,19.5624,0,42.14808,33.12,0,25.564,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

78,19:15-19:30,118.125,9.67784,3.963,0,43.6812,39.51012,652.6525,16.8606,0,0,92,679.193168,16.478852,0,75.76,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,24.2136,38.556,0.66955,26.39091,6.5208,0,42.14808,33.12,0,25.564,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

79,19:30-19:45,118.125,9.67784,0,0,43.6812,26.34008,652.6525,8.381,0,0,92,679.493168,16.478852,0,56.82,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,24.2136,38.556,0.66955,26.39091,6.5208,0,42.14808,33.12,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

80,19:45-20:00,118.125,0,0,0,43.6812,26.34008,653.1525,0,0,0,92,679.493168,16.478852,0,37.88,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,24.2136,38.556,0.66955,26.39091,6.5208,0,28.09872,33.12,0,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

81,20:00-20:15,118.125,0,0,0,43.6812,13.0634,653.1525,0,0,0,92,679.493168,16.478852,0,19.4135,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,21.5232,25.704,0.66955,26.39091,6.5208,0,28.09872,33.12,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

82,20:15-20:30,118.125,0,0,0,43.6812,9.9975,653.1525,0,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,21.5232,25.704,0.66955,26.39091,6.5208,0,14.04936,33.12,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

83,20:30-20:45,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,21.5232,25.704,0.66955,26.39091,6.5208,0,14.04936,33.12,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

84,20:45-21:00,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,21.5232,25.704,0.66955,26.39091,6.5208,0,14.04936,33.12,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

85,21:00-21:15,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.8684,25.704,0.66955,26.39091,6.5208,0,0,33.12,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

86,21:15-21:30,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.8684,12.852,0.66955,26.39091,6.5208,0,0,33.12,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

87,21:30-21:45,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.8684,12.852,0.66955,26.39091,6.5208,0,0,33.12,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

88,21:45-22:00,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,22.8684,12.852,0.66955,26.39091,6.5208,0,0,33.12,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

89,22:00-22:15,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,34.224,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

90,22:15-22:30,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,34.224,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

91,22:30-22:45,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,34.224,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

92,22:45-23:00,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,34.224,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

93,23:00-23:15,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,34.224,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

94,23:15-23:30,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,34.224,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

95,23:30-23:45,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,35.328,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

96,23:45-24:00,118.125,0,0,0,43.6812,0,653.1525,0,0,0,92,679.493168,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,35.328,0.6405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,15.00135,385.875

