Block,Time,CHAMERA2,RIHAND1,RAMPUR,NAPP,TEHRI,RIHAND3,DADRT2,DULHASTI,SINGRAULI,URI,KOLDAM,SINGRAULI_HYDRO,CHAMERA3,RIHAND2,RAPPC,NJPC,UNCHAHAR1,DHAULIGNGA,SALAL,JHAJJAR,URI2,KOTESHWR,TANAKPUR,BSIUL,PARBATI3,UNCHAHAR2,SEWA2,KISHANGANGA,TANDA2,CHAMERA1,UNCHAHAR3,UNCHAHAR4,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,FSTPP I & II,BRBCL,TALA,KHSTPP-II,SASAN
59,14:30-14:45,0,92,0,0,0,123.665625,683.129127,0,123.375,4.416,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,6.726,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,16.8,14.7,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

60,14:45-15:00,0,92,0,0,0,123.665625,683.129127,0,123.375,4.416,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,6.726,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,16.8,14.7,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

61,15:00-15:15,0,92,0,0,0,123.665625,683.129127,0,123.375,4.416,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,6.726,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,16.8,14.7,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

62,15:15-15:30,0,92,0,0,0,123.665625,683.129127,0,123.375,4.416,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,6.726,8.874,3.843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,16.8,14.7,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

63,15:30-15:45,0,92,0,0,0,123.665625,683.129127,0,123.375,4.416,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,6.726,8.874,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,16.8,14.7,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

64,15:45-16:00,0,92,0,0,0,123.665625,683.129127,0,123.375,4.416,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,6.726,8.874,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,16.8,14.7,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

65,16:00-16:15,0,92,0,0,0,123.665625,683.129127,0,123.375,4.416,0,0.59303,9.67784,118.125,54.3132,0,10.91181,0,1.3944,653.1525,6.726,8.874,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,16.8,14.7,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

66,16:15-16:30,13.17004,92,0,0,12.6,123.665625,683.129127,0,123.375,4.416,0,0.59303,9.67784,118.125,54.3132,0,10.91181,0,1.3944,653.1525,6.726,8.874,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,16.8,14.7,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

67,16:30-16:45,13.17004,92,0,0,31.122,123.665625,683.129127,0,123.375,4.416,0,0.59303,9.67784,118.125,54.3132,18.94,10.91181,0,1.3944,653.1525,6.726,8.874,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,16.8,14.7,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

68,16:45-17:00,13.17004,92,0,0,31.122,123.665625,683.129127,0,123.375,4.416,0,0.59303,9.67784,118.125,54.3132,46.7818,10.91181,0,1.3944,653.1525,6.726,8.874,8.3265,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,16.8,14.7,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

69,17:00-17:15,13.17004,92,0,0,31.122,123.665625,682.829127,16.478852,123.375,4.416,0,0.59303,9.67784,118.125,54.3132,70.1727,10.91181,0,1.3944,653.1525,6.726,8.874,6.2769,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,16.8,15.225,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

70,17:15-17:30,13.17004,92,0,0,46.683,123.665625,682.829127,16.478852,123.375,5.52,0,0.59303,9.67784,118.125,54.3132,93.5636,10.91181,0,1.3944,653.1525,6.726,8.874,6.2769,0,0,42.392196,4.5322,0,0,0,26.39091,0,0,0,0,16.8,15.225,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

71,17:30-17:45,13.17004,92,0,0,46.683,123.665625,682.829127,16.478852,123.375,5.52,0,0.59303,19.35568,118.125,54.3132,118.375,10.91181,7.926,1.3944,653.1525,6.726,8.874,1.7934,2.2,3.819,42.392196,10.536032,0,0,7.031,26.39091,0,0,0,0,16.8,15.225,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

72,17:45-18:00,26.34008,92,0,0,46.683,123.665625,682.829127,49.436556,123.375,6.624,0,0.59303,20.3744,118.125,54.3132,118.375,10.91181,18.272072,1.3944,653.1525,6.726,26.622,0.5124,13.0416,16.350412,42.392196,10.536032,0,0,13.904,26.39091,0,0,0,0,16.8,15.225,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

73,18:00-18:15,26.34008,92,0,0,46.683,123.665625,682.829127,49.436556,123.375,39.744,0,0.59303,20.3744,118.125,54.3132,140.3454,10.91181,27.408108,1.3944,653.1525,6.726,26.622,0.5124,13.0416,16.350412,42.392196,10.536032,0,0,22.12,26.39091,0,0,0,0,16.8,15.225,0,0,11.946,42.0282,0,0,23.016,69.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

74,18:15-18:30,26.34008,92,0,0,46.683,123.665625,682.829127,49.436556,123.375,39.744,0,0.59303,20.3744,118.125,54.3132,140.3454,10.91181,36.544144,1.3944,653.1525,6.726,26.622,0.5124,13.0416,16.350412,42.392196,10.536032,0,0,26.07,26.39091,0,0,0,0,16.8,15.225,0,0,11.946,42.0282,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,134.272,418.77

75,18:30-18:45,26.34008,92,0,0,46.683,123.665625,682.829127,49.436556,123.375,5.52,0,0.59303,20.3744,118.125,54.3132,140.3454,10.91181,36.544144,1.3944,653.1525,6.726,26.622,0.5124,13.0416,16.350412,42.392196,10.536032,0,0,26.07,26.39091,0,0,0,0,16.8,15.225,0,0,11.946,42.0282,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

76,18:45-19:00,26.34008,92,0,0,46.683,123.665625,682.829127,49.436556,123.375,4.416,0,0.59303,20.3744,118.125,54.3132,140.3454,10.91181,36.544144,13.944,653.1525,6.726,26.622,0.5124,13.0416,16.350412,42.392196,10.536032,0,0,26.07,26.39091,0,0,0,0,16.8,15.225,0,0,11.946,42.0282,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

77,19:00-19:15,26.34008,92,0,0,46.683,92.337,682.829127,49.436556,123.375,4.416,0,0.59303,20.3744,118.125,54.3132,122.3524,10.91181,36.544144,70.882,653.1525,6.726,26.622,6.2769,13.0416,16.350412,42.392196,10.536032,0,0,26.07,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.4626,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

78,19:15-19:30,26.34008,92,0,0,46.683,92.337,682.829127,49.436556,123.375,6.624,0,0.59303,19.35568,118.125,54.3132,93.5636,10.91181,27.4768,70.882,653.1525,6.726,9.86,6.2769,1.1,3.819,42.392196,4.6655,0,0,14.04936,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.4626,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

79,19:30-19:45,26.34008,92,0,0,46.683,92.337,683.129127,32.957704,123.375,39.744,0,0.59303,19.35568,118.125,54.3132,70.1727,10.91181,7.926,70.882,653.1525,6.726,0,6.2769,1.1,0,42.392196,4.6655,0,0,6.32,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.4626,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

80,19:45-20:00,26.34008,92,0,0,46.683,92.337,683.129127,32.957704,123.375,39.744,0,0.59303,9.67784,118.125,54.3132,46.7818,10.91181,7.926,70.882,653.1525,6.726,0,6.2769,1.1,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.4626,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

81,20:00-20:15,13.17004,92,0,0,46.683,92.337,683.129127,16.478852,123.375,7.728,0,0.59303,9.67784,118.125,54.3132,23.3909,10.91181,0,12.782,653.1525,6.726,0,0.5124,1.1,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.4626,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

82,20:15-20:30,13.17004,92,0,0,46.683,92.337,683.129127,0,123.375,6.624,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,6.726,0,0.5124,1.1,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.4626,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

83,20:30-20:45,0,92,0,0,46.683,92.337,683.129127,0,123.375,6.624,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,6.726,0,0.5124,1.1,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.4626,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

84,20:45-21:00,0,92,0,0,46.683,92.337,683.129127,0,123.375,12.144,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,6.726,0,0.5124,1.1,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.4626,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

85,21:00-21:15,0,92,0,0,46.683,110.8044,683.129127,0,123.375,15.456,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,6.726,0,0.5124,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.4626,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

86,21:15-21:30,0,92,0,0,46.683,123.665625,683.129127,0,123.375,15.456,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,6.726,0,0.5124,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.4626,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

87,21:30-21:45,0,92,0,0,46.683,123.665625,683.129127,0,123.375,15.456,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,7.3986,0,0.5124,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.5712,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

88,21:45-22:00,0,92,0,0,35.343,123.665625,683.129127,0,123.375,15.456,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,7.3986,0,2.562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.5712,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

89,22:00-22:15,0,92,0,0,31.122,123.665625,683.129127,0,123.375,15.456,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,7.3986,0,2.562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.5712,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

90,22:15-22:30,0,92,0,0,31.122,123.665625,683.129127,0,123.375,15.456,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,7.3986,0,2.562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.325,15.225,0,0,11.946,42.5712,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

91,22:30-22:45,0,92,0,0,31.122,123.665625,683.129127,0,123.375,15.456,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,9.4164,8.874,2.562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.85,15.225,0,0,11.946,42.5712,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

92,22:45-23:00,0,92,0,0,31.122,123.665625,683.129127,0,123.375,15.456,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,9.4164,8.874,2.562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.85,15.225,0,0,11.946,42.5712,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

93,23:00-23:15,0,92,0,0,15.561,123.665625,683.129127,0,123.375,12.144,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,9.4164,8.874,2.562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.85,15.225,0,0,11.946,42.5712,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

94,23:15-23:30,0,92,0,0,15.561,123.665625,683.129127,0,123.375,12.144,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,9.4164,8.874,2.562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.85,15.225,0,0,11.946,42.5712,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

95,23:30-23:45,0,92,0,0,15.561,123.665625,683.129127,0,123.375,12.144,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,9.4164,8.874,2.562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,17.85,15.225,0,0,11.946,42.5712,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

96,23:45-24:00,0,92,0,0,15.561,123.665625,683.129127,0,123.375,12.144,0,0.59303,0,118.125,54.3132,0,10.91181,0,1.3944,653.1525,10.7616,8.874,2.562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,9.45,9.45,0,0,11.946,42.5712,0,0,23.1256,69.4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,18.140334,15.00135,0,147.515625,418.77

