Block,Time,NR/01102023/30042040/GNA_LT_36,NR/01052024/31052024/2-R1,NR/01052024/31052024/DC20240501NR23728,NR/01102023/23072042/L_NR_2012_04,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01052024/31052024/DC20240501NR23735,NR/01052024/31052024/M20240501NR23406,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/01102023/05012040/L_NR_2020_02,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01052024/31052024/DC20240501NR23726,NR/01102023/22052037/LT-59,NR/01102023/25122043/GNA_MEJA_DELHI,NR/30092023/31122025/SH-07,NR/01052024/31052024/IEX_240416_00120_1,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/06022042/L_NR_2012_07,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/31052040/LT-31,NR/16042024/31052024/IEX_240323_06618,NR/01102023/19072037/LT-05,NR/01052024/31052024/IEX_240415_00115_1,NR/01052024/31052024/MC120240501NR23436,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01052024/31052024/DC20240501NR23727,NR/30092023/26122029/SH-06,NR/01052024/31052024/IEX-240324-06625_1,NR/01102023/31102037/L_NR_2019_11,NR/01102023/06022042/L_NR_2012_02,NR/01102023/30042040/GNA_LT_35,NR/01052024/31052024/IEX-240323-06617_1,L_NR_2019_19,NR/01102023/25072045/L_NR_2021_15,NR/22102023/11042047/L_NR_2021_17,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/31032046/L_NR_2020_05,WR/01102023/24112044/L_NR_2020_07,NR/26072023/25122043/L_NR_2023_10,SR/01102023/07102043/L_NR_2018_61,NR/01102023/13082046/L_NR_2021_12,NR/26072023/31072042/L_NR_2023_07,WR/01102023/01102023/L_NR_2020_06,NR/01102023/02122045/L_NR_2021_13,WR/01102023/30052048/L_NR_2022_10,WR/01102023/01102023/L_NR_2022_09,WR/01102023/29112042/L_NR_2019_05,NR/01102023/02012046/L_NR_2021_17,NR/01102023/14082046/L_NR_2021_16,NR/22102023/11042047/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/16072048/L_NR_2022_08

7,01:30-01:45,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.300000,4.830000,10.410000,0.000000,30.890000,46.330000,15.340000,87.070000,100.560000,0.000000,48.260000,115.400000,48.260000,14.480000,19.170000,5.790000,13.370000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,81,27,0,30.02,0,0,27,0,69.67,69.67,0,0,0,0,0,0,21.34

8,01:45-02:00,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.300000,4.830000,10.410000,0.000000,30.890000,46.330000,15.340000,87.070000,100.560000,0.000000,48.260000,115.400000,48.260000,14.480000,19.170000,5.790000,13.370000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,83.5,27.83,0,29.62,0,0,27.84,0,70.67,70.67,0,0,0,0,0,0,21.66

9,02:00-02:15,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.300000,4.830000,10.410000,0.000000,30.890000,46.330000,8.600000,87.070000,100.560000,0.000000,48.260000,115.400000,48.260000,14.480000,18.890000,5.790000,13.370000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,86,28.67,0,29.22,0,0,28.66,0,68.33,68.33,0,0,0,0,0,0,21.66

10,02:15-02:30,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.300000,4.830000,10.410000,0.000000,30.890000,46.330000,8.600000,87.070000,100.560000,0.000000,48.260000,115.400000,48.260000,14.480000,18.890000,5.790000,18.950000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,87,29,0,28.61,0,0,29,0,68.33,68.33,0,0,0,0,0,0,22

11,02:30-02:45,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.300000,4.830000,10.410000,0.000000,30.890000,46.330000,8.600000,87.070000,100.560000,0.000000,48.260000,115.400000,48.260000,14.480000,18.890000,5.790000,18.950000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,88,29.33,0,28.21,0,0,29.34,0,68.33,68.33,0,0,0,0,0,0,22

12,02:45-03:00,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.300000,4.830000,10.410000,0.000000,30.890000,46.330000,8.600000,87.070000,100.560000,0.000000,48.260000,115.400000,48.260000,14.480000,18.890000,5.790000,18.950000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,88.5,29.5,0,27.61,0,0,29.5,0,68.33,68.33,0,0,0,0,0,0,22

13,03:00-03:15,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.300000,4.830000,10.410000,0.000000,30.890000,46.330000,8.600000,87.070000,100.560000,0.000000,48.260000,115.400000,48.260000,14.480000,18.610000,5.790000,23.320000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,88.5,29.5,0,21.01,0,0,29.5,0,68.33,68.33,0,0,0,0,0,0,22

14,03:15-03:30,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.300000,4.830000,10.410000,0.000000,30.890000,46.330000,8.600000,87.070000,100.560000,0.000000,48.260000,115.400000,48.260000,14.480000,18.610000,5.790000,23.320000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,88.5,29.5,0,20.2,0,0,29.5,0,68.33,68.33,0,0,0,0,0,0,22

15,03:30-03:45,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.300000,4.830000,10.410000,0.000000,30.890000,46.330000,8.600000,87.070000,100.560000,0.000000,48.260000,115.400000,48.260000,14.480000,18.610000,5.790000,23.320000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,88.5,29.5,0,19.8,0,0,29.5,0,68.33,68.33,0,0,0,0,0,0,22

16,03:45-04:00,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.300000,4.830000,10.410000,0.000000,30.890000,46.330000,8.600000,87.070000,100.560000,0.000000,48.260000,115.400000,48.260000,14.480000,18.610000,5.790000,23.320000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,88.5,29.5,0,19.4,0,0,29.5,0,68.33,68.33,0,0,0,0,0,0,22

17,04:00-04:15,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.300000,4.830000,10.410000,0.000000,30.890000,46.330000,7.660000,87.070000,100.560000,0.000000,48.260000,115.400000,48.260000,14.480000,18.240000,5.790000,23.320000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,88.5,29.5,0,19,0,0,29.5,0,68.33,68.33,0,0,0,0,0,0,22

18,04:15-04:30,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.300000,4.830000,10.410000,0.000000,30.890000,46.330000,7.660000,87.070000,100.560000,0.000000,48.260000,115.400000,48.260000,14.480000,18.240000,5.790000,23.320000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,88.5,29.5,0,18.8,0,0,29.5,0,68.33,68.33,0,0,0,0,0,0,21.66

19,04:30-04:45,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.290000,4.830000,10.410000,0.000000,30.890000,46.330000,7.660000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,18.240000,5.790000,23.320000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,88.5,29.5,0,30.02,0,0,29.5,0,68.33,68.33,0,0,0,0,0,0,21.66

20,04:45-05:00,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.290000,4.830000,10.410000,0.000000,30.890000,46.330000,7.660000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,18.240000,5.790000,23.320000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,88.5,29.5,0,30.02,0,0,29.5,0,68.33,68.33,0,0,0,0,0,0,21.66

21,05:00-05:15,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.290000,4.830000,10.410000,0.000000,30.890000,46.330000,7.660000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,17.880000,5.790000,23.320000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,92.5,30.83,0,30.02,0,0,30.84,0,68.33,68.33,0,0,0,0,0,0,24.79

22,05:15-05:30,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.290000,4.830000,10.410000,0.000000,30.890000,46.330000,7.660000,87.070000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,17.880000,5.790000,23.320000,19.310000,10.560000,262.080000,0.000000,19.310000,0,0,0,0,92.5,30.83,0,29.62,0,0,30.84,0,68.33,68.33,0,0,0,0,0,0,25.01

23,05:30-05:45,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.290000,4.830000,10.410000,0.000000,30.890000,46.330000,7.660000,63.300000,0.000000,0.000000,48.260000,115.400000,48.260000,14.480000,17.880000,5.790000,23.320000,19.310000,10.560000,213.810000,0.000000,19.310000,1.150382,0,0,0,92.5,30.83,0,29.22,0,0,30.84,0,68.33,68.33,0,0,0,0,0,0,24.99

24,05:45-06:00,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.290000,4.830000,10.410000,0.000000,30.890000,46.330000,7.660000,63.300000,0.000000,0.000000,48.260000,94.590000,48.260000,14.480000,17.880000,5.790000,23.320000,19.310000,10.560000,201.610000,0.000000,19.310000,2.476246,0.2,0,0,92.5,30.83,0,28.61,0.21,0,30.84,0.04,68.33,68.33,0,0,0,0,0.18,0,25.03

25,06:00-06:15,0.000000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.290000,4.830000,10.330000,0.000000,30.890000,46.330000,7.660000,63.300000,0.000000,0.000000,48.260000,66.210000,48.260000,14.480000,17.410000,5.790000,30.890000,19.310000,10.290000,201.610000,0.000000,19.310000,5.303456,1,0,11.1,92.5,30.83,1,37.02,3.18,1,30.84,0.63,68.33,68.33,8.56,0,0,1,1.66,8,24.99

26,06:15-06:30,0.320000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,31.290000,4.830000,10.330000,0.000000,30.890000,46.330000,7.660000,57.630000,0.000000,0.320000,48.260000,66.210000,48.260000,14.480000,17.410000,5.790000,30.890000,19.310000,10.290000,174.640000,0.320000,19.310000,10.343689,2,1,17.27,92.5,30.83,1,37.02,8.12,4,30.84,1.62,68.33,68.33,16.33,0,0,2,3.79,12,24.99

27,06:30-06:45,0.810000,48.260000,6.760000,0.000000,272.940000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.330000,0.000000,30.890000,46.330000,7.660000,57.630000,0.000000,0.790000,48.260000,66.210000,48.260000,14.480000,17.410000,5.790000,30.890000,19.310000,10.290000,145.680000,0.790000,19.310000,16.076101,5,3,21.39,92.5,30.83,3,37.02,13.93,7,30.84,2.78,68.33,68.33,17.16,0,0,5,6.53,15,24.69

28,06:45-07:00,1.520000,48.260000,6.760000,0.000000,231.670000,57.920000,39.580000,14.440000,0.000000,29.270000,4.830000,10.330000,0.000000,30.890000,46.330000,7.660000,57.630000,0.000000,1.480000,48.260000,66.210000,48.260000,14.480000,17.410000,5.790000,30.890000,19.310000,10.290000,145.680000,1.480000,19.310000,22.832158,6,4,19.78,92.5,30.83,6,37.02,21.18,14,30.84,4.23,68.33,68.33,19.77,0,0,8,9.75,18,24.58

29,07:00-07:15,2.230000,48.260000,6.760000,0.000000,193.060000,57.920000,39.580000,14.440000,0.000000,29.270000,4.830000,10.330000,0.000000,30.890000,46.330000,3.860000,57.630000,0.000000,2.180000,48.260000,66.210000,48.260000,14.480000,17.050000,5.790000,30.890000,19.310000,10.290000,145.680000,2.180000,19.310000,30.533868,8,5,18.85,92.5,30.83,9,37.02,30.93,21,30.84,6.19,68.33,68.33,18.85,0,0,11,9.5,18.85,24.79

30,07:15-07:30,3.080000,48.260000,6.760000,0.000000,150.110000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.330000,0.000000,30.890000,46.330000,3.860000,57.630000,0.000000,3.010000,48.260000,66.210000,48.260000,14.480000,17.050000,5.790000,30.890000,19.310000,10.290000,145.680000,3.010000,19.310000,38.830267,11.46,8,19.02,92.5,30.83,15,37.02,43.38,35,30.84,8.68,68.33,68.33,19.01,0,0,16,15.2,19.02,25.18

31,07:30-07:45,4.040000,48.260000,6.760000,0.000000,150.110000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.330000,0.000000,30.890000,46.330000,3.860000,57.630000,0.000000,3.940000,48.260000,66.210000,48.260000,14.480000,17.050000,5.790000,30.890000,19.310000,10.290000,145.680000,3.940000,19.310000,47.058423,16.11,11,20.02,92.5,30.83,21,37.02,58.8,49,30.84,11.76,73.33,73.33,20.01,0,0,21,20.58,20.02,26.75

32,07:45:08:00,5.020000,48.260000,6.760000,0.000000,150.110000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.330000,0.000000,30.890000,46.330000,3.860000,57.630000,0.000000,4.900000,48.260000,66.210000,48.260000,14.480000,17.050000,5.790000,30.890000,19.310000,10.290000,145.680000,4.900000,19.310000,55.442563,20.21,14,20.68,92.5,30.83,27,37.02,75.29,63,30.84,15.06,73.33,73.33,20.69,0,0,28,26.28,20.68,26.57

33,08:00-08:15,6.030000,48.260000,6.760000,0.000000,150.110000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.330000,0.000000,30.890000,46.330000,3.860000,57.630000,0.000000,5.880000,0.000000,66.210000,48.260000,14.480000,16.680000,5.790000,23.320000,19.310000,10.140000,145.680000,5.880000,19.310000,63.982687,23.87,18,21.02,92.5,30.83,33,36.62,91.63,77,30.84,18.32,73.33,73.33,21.01,0,0,35,31.98,21.02,27.6

34,08:15-08:30,6.990000,48.260000,6.760000,0.000000,150.110000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.330000,0.000000,30.890000,46.330000,3.860000,57.630000,0.000000,6.820000,0.000000,66.210000,48.260000,14.480000,16.680000,5.790000,23.320000,19.310000,10.140000,145.680000,6.820000,19.310000,72.610552,27.13,21,22.18,92.5,30.83,39,36.42,109.15,91,30.84,21.83,73.33,73.33,22.19,0,0,42,37.37,22.18,27.25

35,08:30-08:45,7.930000,48.260000,6.760000,0.000000,150.110000,57.920000,39.580000,14.440000,0.000000,29.270000,4.830000,10.330000,0.000000,30.890000,46.330000,3.860000,57.630000,0.000000,7.740000,0.000000,66.210000,48.260000,14.480000,16.680000,5.790000,23.320000,19.310000,10.140000,145.680000,7.740000,19.310000,80.897202,30.23,24,23.52,92.5,30.83,43,36.22,126.83,100,30.84,25.36,67.67,67.67,23.51,0,0,49,45.64,23.52,26.99

36,08:45:09:00,8.810000,48.260000,6.760000,0.000000,150.110000,57.920000,39.580000,14.440000,0.000000,29.270000,4.830000,10.330000,0.000000,30.890000,46.330000,3.860000,57.630000,0.000000,8.600000,0.000000,66.210000,48.260000,14.480000,16.680000,5.790000,23.320000,19.310000,10.140000,145.680000,8.600000,19.310000,89.018119,33.03,28,23.98,92.5,30.83,49,35.22,144.52,114,30.84,28.9,67.67,67.67,23.99,0,0,55,52.61,23.98,26.82

37,09:00:09:15,9.650000,48.260000,6.760000,0.000000,150.110000,57.920000,39.580000,14.440000,0.000000,29.770000,4.830000,10.330000,0.000000,30.890000,46.330000,3.860000,57.630000,0.000000,9.410000,0.000000,66.210000,48.260000,14.480000,16.400000,5.790000,23.320000,19.310000,9.980000,145.680000,9.410000,19.310000,96.758825,34.02,30,25.48,92.5,30.83,54,33.02,161.18,126,30.84,32.24,67.33,67.33,25.49,0,0,60,59.16,25.48,26.34

38,09:15-09:30,10.460000,48.260000,6.760000,0.000000,150.110000,57.920000,39.580000,14.440000,0.000000,29.770000,4.830000,10.330000,0.000000,30.890000,46.330000,3.860000,57.630000,0.000000,10.210000,0.000000,66.210000,48.260000,14.480000,16.400000,5.790000,23.320000,19.310000,9.980000,145.680000,10.210000,19.310000,103.846348,36.71,33,25.82,92.5,30.83,58,33.02,175.9,137,30.84,35.18,66.33,66.33,25.81,0,0,65,65.28,25.82,25.34

39,09:30-09:45,11.390000,48.260000,6.760000,0.000000,150.110000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.330000,0.000000,23.320000,46.330000,3.860000,57.630000,0.000000,11.120000,0.000000,66.210000,48.260000,14.480000,16.400000,5.790000,23.320000,19.310000,9.980000,145.680000,11.120000,19.310000,110.475668,39.34,34,26.32,92.5,30.83,63,32.82,189.24,147,30.84,37.85,66.67,66.67,26.31,0,0,68,70.96,26.32,24.34

40,09:45-10:00,12.300000,48.260000,6.760000,0.000000,150.110000,57.920000,39.580000,14.440000,0.000000,30.280000,4.830000,10.330000,0.000000,23.320000,46.330000,3.860000,57.630000,0.000000,12.000000,0.000000,66.210000,48.260000,14.480000,16.400000,5.790000,23.320000,19.310000,9.980000,145.680000,12.000000,19.310000,116.851514,41.54,37,26.32,92,30.67,67,32.62,200.91,158,30.66,40.18,66,66,26.31,0,0,75,76.01,26.32,23.34

41,10:00-10:15,13.120000,0.000000,0.000000,0.000000,150.110000,0.000000,39.580000,14.440000,0.000000,26.250000,0.000000,10.330000,0.000000,30.890000,0.000000,3.860000,57.630000,0.000000,12.810000,0.000000,66.210000,0.000000,14.480000,16.030000,0.000000,18.950000,19.310000,9.980000,145.680000,12.810000,19.310000,121.891747,42.96,40,26.48,90,30,72,32.42,211.55,168,30,42.31,68.33,68.33,26.49,0,0,79,80.39,26.48,26.34

42,10:15-10:30,13.720000,0.000000,0.000000,0.000000,150.110000,0.000000,39.580000,14.440000,0.000000,26.750000,0.000000,10.330000,0.000000,30.890000,0.000000,3.860000,57.630000,0.000000,13.390000,0.000000,66.210000,0.000000,14.480000,16.030000,0.000000,18.950000,19.310000,9.980000,145.680000,13.390000,19.310000,125.654861,43.5,42,26.48,84,28,76,32.22,221.87,179,28,44.37,67.33,67.33,26.49,0,0,85,84.36,26.48,25.66

43,10:30-10:45,14.220000,0.000000,0.000000,0.000000,150.110000,0.000000,39.580000,14.440000,0.000000,26.750000,0.000000,10.330000,0.000000,30.890000,0.000000,3.860000,57.920000,0.000000,13.880000,0.000000,66.210000,0.000000,14.480000,16.030000,0.000000,18.950000,19.310000,9.980000,145.680000,13.880000,19.310000,128.852533,44,45,26.82,67.5,22.5,78,32.02,230.88,182,22.5,46.17,55.67,55.67,26.81,0,0,90,86.58,26.82,18.34

44,10:45-11:00,14.690000,0.000000,0.000000,0.000000,150.110000,0.000000,39.580000,14.440000,0.000000,26.750000,0.000000,10.330000,0.000000,30.890000,0.000000,3.860000,57.920000,0.000000,14.330000,0.000000,66.210000,0.000000,14.480000,16.030000,0.000000,18.950000,19.310000,9.980000,145.680000,14.330000,19.310000,131.484763,44.5,47,26.82,65,21.67,79,32.02,231.67,186,21.66,46.33,54.33,54.33,26.81,0,0,93,87.37,26.82,17.34

45,11:00-11:15,15.050000,0.000000,0.000000,0.000000,150.110000,0.000000,39.580000,14.440000,0.000000,26.750000,0.000000,10.330000,0.000000,30.890000,0.000000,3.860000,57.920000,0.000000,14.680000,0.000000,70.370000,0.000000,14.480000,15.750000,0.000000,18.950000,19.310000,9.830000,145.680000,14.680000,19.310000,133.571049,43.5,47,26.98,62.5,20.83,81,32.22,231.67,189,20.84,46.33,54,54,26.99,0,0,93,87.47,26.98,16.34

46,11:15-11:30,15.400000,0.000000,0.000000,0.000000,150.110000,0.000000,39.580000,14.440000,0.000000,25.230000,0.000000,10.330000,0.000000,30.890000,0.000000,3.860000,57.920000,0.000000,15.030000,0.000000,70.370000,0.000000,14.480000,15.750000,0.000000,18.950000,19.310000,9.830000,145.680000,15.030000,19.310000,135.12114,43.5,47,27.32,60,20,81,32.62,231.67,189,20,46.33,53.67,53.67,27.31,0,0,94,87.43,27.32,15.34

47,11:30-11:45,15.400000,0.000000,0.000000,0.000000,150.110000,0.000000,39.580000,14.440000,0.000000,25.230000,0.000000,10.330000,0.000000,30.890000,0.000000,3.860000,57.920000,0.000000,15.030000,0.000000,70.370000,0.000000,14.480000,15.750000,0.000000,18.950000,19.310000,9.830000,145.680000,15.030000,19.310000,136.252024,43.5,47,27.48,59,19.67,81,37.02,231.67,189,19.66,46.33,53,53,27.49,0,0,94,87.51,27.48,14.66

48,11:45-12:00,15.400000,0.000000,0.000000,0.000000,150.110000,0.000000,39.580000,14.440000,0.000000,25.230000,0.000000,10.330000,0.000000,30.890000,0.000000,3.860000,57.920000,0.000000,15.030000,0.000000,70.370000,0.000000,14.480000,15.750000,0.000000,18.950000,19.310000,9.830000,145.680000,15.030000,19.310000,137.041693,43.5,47,27.48,58,19.33,81,37.02,231.67,189,19.34,46.33,52.67,52.67,27.49,0,0,94,87.68,27.48,14

49,12:00-12:15,15.400000,0.000000,0.000000,0.000000,150.110000,0.000000,0.000000,14.440000,0.000000,23.220000,0.000000,10.330000,0.000000,30.890000,0.000000,3.860000,57.630000,0.000000,15.030000,0.000000,70.370000,0.000000,0.000000,15.480000,0.000000,18.950000,0.000000,9.980000,145.680000,15.030000,0.000000,137.343912,43.5,47,28.15,57,19,81,36.82,231.67,189,19,46.33,52,52,28.15,0,0,94,87.78,28.15,14

50,12:15-12:30,15.400000,0.000000,0.000000,0.000000,150.110000,0.000000,0.000000,14.440000,0.000000,23.220000,0.000000,10.330000,0.000000,30.890000,0.000000,3.860000,57.630000,0.000000,15.030000,0.000000,70.370000,0.000000,0.000000,15.480000,0.000000,18.950000,0.000000,9.980000,145.680000,15.030000,0.000000,136.983199,43.5,47,28.48,57,19,81,36.62,231.67,189,19,46.33,50.33,50.33,28.49,0,0,94,87.74,28.48,14

51,12:30-12:45,15.400000,0.000000,0.000000,0.000000,150.110000,0.000000,0.000000,14.440000,0.000000,23.220000,0.000000,10.330000,0.000000,30.890000,0.000000,3.860000,57.630000,0.000000,15.030000,0.000000,70.370000,0.000000,0.000000,15.480000,0.000000,18.950000,0.000000,9.980000,145.680000,15.030000,0.000000,134.838419,43.5,47,28.48,57,19,81,40.01,231.67,189,19,46.33,49.33,49.33,28.49,0,0,94,87.69,28.48,17.34

