Block,Time,NR/01102023/06022042/L_NR_2012_07,SR/01102023/07102043/L_NR_2018_61,NR/01052024/31052024/M20240501NR23406,NR/01052024/31052024/MC120240501NR23436,NR/01102023/22052037/LT-59,NR/01052024/31052024/DC20240501NR23728,NR/01042024/31072024/LT_MEJA_DELHI,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01102023/15082037/GNA_NR_2012_01,NR/01052024/31052024/DC20240501NR23726,NR/30092023/26122029/SH-06,NR/16042024/31052024/IEX_240323_06618,NR/30092023/31122025/SH-07,NR/01052024/31052024/8581/OAN/GMRETL/RUVNLBYPL,NR/01102023/30042040/GNA_LT_36,NR/01052024/31052024/DC20240501NR23727,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01052024/31052024/2-R1,NR/01052024/31052024/IEX_240415_00115_1,NR/01102023/31052040/LT-31,NR/01052024/31052024/IEX_240416_00120_1,NR/01102023/19072037/LT-05,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/01052024/31052024/DC20240501NR23735,NR/01102023/23072042/L_NR_2012_04,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01052024/31052024/IEX-240324-06625_1,NR/01102023/31102037/L_NR_2019_11,NR/01102023/30042040/GNA_LT_35,NR/01102023/05012040/L_NR_2020_02,NR/01102023/06022042/L_NR_2012_02,NR/01052024/31052024/IEX-240323-06617_1,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/31032046/L_NR_2020_05,WR/01102023/01102023/L_NR_2022_09,WR/01102023/29112042/L_NR_2019_05,WR/01102023/16072048/L_NR_2022_08,L_NR_2019_19,WR/01102023/01102023/L_NR_2020_06,WR/01102023/24112044/L_NR_2020_07,WR/01102023/30052048/L_NR_2022_10,NR/01102023/14082046/L_NR_2021_16,NR/01102023/25072045/L_NR_2021_15,NR/22102023/11042047/L_NR_2021_17,NR/01102023/13082046/L_NR_2021_12,NR/26072023/31072042/L_NR_2023_07,NR/01102023/02122045/L_NR_2021_13,NR/01102023/08032047/L_NR_2021_14,NR/26072023/25122043/L_NR_2023_10,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_16
51,12:30-12:45,57.710000,7.21,0.000000,0.000000,6.230000,0.000000,16.120000,13.110000,53.170000,0.000000,24.980000,48.340000,30.930000,0.000000,14.880000,0.000000,0.000000,0.000000,0.000000,14.520000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,6.770000,14.520000,5.760000,164.140000,0.000000,27.750000,30.24,30.23,21,14,30.23,6.66,113.825528,7,7,14,0,46.5,47,229.17,193,45.83,92.31,82,0,94

52,12:45-13:00,57.710000,7.21,0.000000,0.000000,6.230000,0.000000,16.120000,13.110000,53.170000,0.000000,24.980000,48.340000,30.930000,0.000000,14.880000,0.000000,0.000000,0.000000,0.000000,14.520000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,6.770000,14.520000,5.760000,164.140000,0.000000,27.750000,30.24,30.23,21,14,30.23,6.66,109.422144,7,7,14,0,46.5,47,229.17,193,45.83,92.25,82,0,94

53,13:00-13:15,76.650000,7.21,0.000000,0.000000,6.380000,0.000000,16.120000,13.200000,53.170000,0.000000,24.980000,48.340000,30.930000,0.000000,14.880000,0.000000,0.000000,0.000000,0.000000,14.520000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,6.920000,14.520000,5.860000,226.610000,0.000000,27.750000,30.24,30.23,21,14,30.23,6.66,104.28811,7,7,14,0,46,47,229.17,193,45.83,92.15,82,0,94

54,13:15-13:30,76.650000,7.21,0.000000,0.000000,6.380000,0.000000,16.120000,13.200000,53.170000,0.000000,24.980000,48.340000,30.930000,0.000000,14.880000,0.000000,0.000000,0.000000,0.000000,14.520000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,6.920000,14.520000,5.860000,226.610000,0.000000,27.750000,30.06,30.07,21,15.21,30.07,6.66,98.608524,7,7,15.21,0,46,47,229.17,193,45.83,92.15,82,0,94

55,13:30-13:45,76.650000,7.21,0.000000,0.000000,6.380000,0.000000,16.120000,13.200000,53.170000,0.000000,24.980000,48.340000,30.930000,0.000000,14.880000,0.000000,0.000000,0.000000,0.000000,14.520000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,7.310000,14.520000,5.860000,226.610000,0.000000,27.750000,30.06,30.07,21,16.21,30.07,7.34,104.599854,7,7,16.21,0,46,47,233.33,193,46.67,92.05,82,0,94

56,13:45-14:00,76.650000,7.21,0.000000,0.000000,6.380000,0.000000,16.120000,13.200000,53.170000,0.000000,24.980000,48.340000,30.930000,0.000000,14.610000,0.000000,0.000000,0.000000,0.000000,14.260000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,7.310000,14.260000,5.860000,226.610000,0.000000,26.240000,30.24,30.23,22,17.96,30.23,7.34,103.197006,7.34,7.33,17.96,0,45.5,47,233.33,193,46.67,92.1,82,0,94

57,14:00-14:15,76.650000,7.21,0.000000,0.000000,6.380000,0.000000,16.120000,13.290000,53.170000,0.000000,24.980000,48.340000,30.930000,0.000000,14.300000,0.000000,0.000000,0.000000,0.000000,13.950000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,7.530000,13.950000,5.950000,226.610000,0.000000,26.240000,30.24,30.23,23.5,21.88,30.23,6.66,101.628544,7.84,7.83,21.88,0,44.78,47,233.33,191,46.67,91.95,82,0,93

58,14:15-14:30,76.650000,7.21,0.000000,0.000000,6.380000,0.000000,16.120000,13.290000,53.170000,0.000000,24.980000,48.340000,30.930000,0.000000,13.850000,0.000000,0.000000,0.000000,0.000000,13.510000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,7.530000,13.510000,5.950000,235.950000,0.000000,26.740000,30.24,30.23,25,23.42,30.23,6.66,99.582724,8.34,8.33,23.42,0,43.19,46,233.33,189,46.67,91.59,81,0,93

59,14:30-14:45,76.650000,7.21,0.000000,0.000000,6.380000,0.000000,16.120000,13.290000,100.710000,0.000000,24.980000,48.340000,30.930000,0.000000,13.220000,0.000000,0.000000,0.000000,0.000000,12.890000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,7.530000,12.890000,5.950000,262.460000,0.000000,26.740000,30.24,30.23,22,25.54,30.23,6.66,94.809144,7.34,7.33,25.54,0,42.52,44,233.33,186,46.67,90.9,79,0,89

60,14:45-15:00,76.650000,7.21,0.000000,0.000000,6.380000,0.000000,16.120000,13.290000,100.710000,0.000000,24.980000,48.340000,30.930000,0.000000,12.560000,0.000000,0.000000,0.000000,0.000000,12.250000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,7.530000,12.250000,5.950000,262.460000,0.000000,27.250000,30.24,30.23,27,27.75,30.23,6.66,89.792014,9,9,27.75,0,41.4,43,233.33,179,46.67,89.01,76,0,85

61,15:00-15:15,76.650000,7.21,0.000000,0.000000,6.610000,0.000000,16.120000,13.480000,100.710000,0.000000,24.980000,48.340000,30.930000,0.000000,12.070000,0.000000,0.000000,0.000000,0.000000,11.780000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,8.070000,11.780000,6.320000,262.460000,0.000000,27.250000,30.24,30.23,27.5,31.9,30.23,7.34,79.426526,9.16,9.17,31.9,0,39.45,38,226.91,161,45.38,85.21,69,0,75

62,15:15-15:30,76.650000,7.21,0.000000,0.000000,6.610000,0.000000,16.120000,13.480000,100.710000,0.000000,24.980000,48.340000,30.930000,0.000000,11.440000,0.000000,0.000000,0.000000,0.000000,11.160000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,8.070000,11.160000,6.320000,262.460000,0.000000,27.750000,30.34,30.33,31.5,34.31,30.33,7.34,73.191646,10.5,10.5,34.31,0,37.4,35,212.5,151,42.5,80.21,64,0,70

63,15:30-15:45,87.200000,7.21,0.000000,0.000000,7.000000,0.000000,16.120000,13.480000,100.710000,0.000000,24.980000,48.340000,30.930000,0.000000,10.680000,0.000000,0.000000,0.000000,0.000000,10.420000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,8.070000,10.420000,6.320000,262.460000,0.000000,28.260000,30.34,30.33,34.5,27.67,30.33,7.34,67.015218,11.5,11.5,27.67,0,35.36,32,199.75,137,39.95,74.82,58,0,65

64,15:45-16:00,87.200000,7.21,0.000000,0.000000,7.000000,0.000000,16.120000,13.480000,100.710000,0.000000,24.980000,48.340000,30.930000,0.000000,9.710000,0.000000,0.000000,0.000000,0.000000,9.470000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,0.000000,8.070000,9.470000,6.320000,262.460000,0.000000,28.260000,30.34,30.33,39,29,30.33,7.34,61.218728,13,13,29,0,32.43,29,182.75,123,36.55,69.15,52,0,58

65,16:00-16:15,87.200000,7.21,39.630000,14.500000,7.150000,0.000000,16.120000,13.660000,100.710000,0.000000,20.250000,48.340000,30.930000,0.000000,8.750000,0.000000,0.000000,0.000000,0.000000,8.540000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,19.330000,8.850000,8.540000,6.790000,262.460000,19.330000,28.260000,30.5,30.5,26.5,27.67,30.5,7.34,55.256624,8.84,8.83,27.67,0,27.75,26,170.2,109,34.04,55.64,46,0,51

66,16:15-16:30,87.200000,7.21,39.630000,14.500000,7.150000,0.000000,16.120000,13.660000,100.710000,0.000000,20.250000,48.340000,30.930000,0.000000,7.970000,0.000000,0.000000,0.000000,0.000000,7.770000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,19.330000,8.850000,7.770000,6.790000,262.460000,19.330000,28.760000,30.84,30.83,27.5,28,30.83,7.34,48.797678,9.16,9.17,28,0,24.21,22,153.82,95,30.76,50.17,40,0,45

67,16:30-16:45,87.200000,7.21,39.630000,14.500000,7.150000,0.000000,16.120000,13.660000,100.710000,0.000000,20.250000,48.340000,30.930000,0.000000,6.980000,0.000000,0.000000,0.000000,0.000000,6.820000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,19.330000,8.850000,6.820000,6.790000,262.460000,19.330000,29.260000,30.84,30.83,28.5,28.33,30.83,8,38.792644,9.5,9.5,28.33,0,20.43,20,136.17,84,27.23,44.43,36,0,40

68,16:45-17:00,87.200000,7.21,39.630000,14.500000,7.150000,0.000000,16.120000,13.660000,100.710000,0.000000,20.250000,48.340000,30.930000,0.000000,5.960000,0.000000,0.000000,0.000000,0.000000,5.810000,0.000000,57.970000,29.070000,0.000000,0.000000,273.330000,19.330000,8.850000,5.810000,6.790000,262.460000,19.330000,29.260000,30,31.43,30,28.67,31.07,9,32.957186,10,10,28.67,0,17.68,17,119.23,74,23.84,38.02,31,0,35

69,17:00-17:15,87.200000,7.21,39.630000,14.500000,7.390000,6.770000,16.120000,13.940000,100.710000,4.830000,24.980000,48.340000,30.930000,0.000000,4.690000,5.800000,0.000000,0.000000,48.340000,4.570000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,9.220000,4.570000,7.430000,262.460000,19.330000,29.770000,18,32.81,40,38.33,27.44,10,27.287342,13.34,13.33,38.33,0,15,14,87.66,60,17.53,31.54,25,0,28

70,17:15-17:30,87.200000,7.21,39.630000,14.500000,7.390000,6.770000,16.120000,13.940000,100.710000,4.830000,24.980000,48.340000,30.930000,0.000000,3.770000,5.800000,0.000000,0.000000,48.340000,3.690000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,9.220000,3.690000,7.430000,262.460000,19.330000,29.770000,7,31.18,44.5,39,18.04,11,21.87079,14.84,14.83,39,0,13,11,73.57,46,14.71,25.58,19,0,21

71,17:30-17:45,87.200000,7.21,39.630000,14.500000,7.390000,6.770000,16.120000,13.940000,100.710000,4.830000,24.980000,48.340000,30.930000,0.000000,2.870000,5.800000,0.000000,0.000000,48.340000,2.800000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,9.220000,2.800000,7.430000,262.460000,19.330000,30.280000,1,22.37,49,40,12.77,12.34,16.483464,16.34,16.33,40,0,10,7,58.23,32,11.65,19.63,13,0,15

72,17:45-18:00,87.200000,7.21,39.630000,14.500000,7.390000,6.770000,16.120000,13.940000,100.710000,4.830000,24.980000,48.340000,30.930000,0.000000,2.080000,5.800000,0.000000,0.000000,48.340000,2.020000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,9.220000,2.020000,7.430000,262.460000,19.330000,30.280000,0,14.1,51.5,41,8.97,13.66,11.25201,17.16,17.17,41,0,7,6,44.12,21,8.82,13.89,9,0,12

73,18:00-18:15,87.200000,7.21,39.630000,14.500000,7.620000,6.770000,16.120000,14.120000,100.710000,4.830000,24.980000,48.340000,30.930000,0.000000,1.380000,5.800000,0.000000,48.340000,48.340000,1.350000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,9.610000,1.350000,7.900000,262.460000,19.330000,29.260000,0,0,53.5,46.67,0,19.34,6.702496,17.84,17.83,46.67,0,4,5,32.49,11,6.5,8.77,4,0,10

74,18:15-18:30,87.200000,7.21,39.630000,14.500000,7.620000,6.770000,16.120000,14.120000,100.710000,4.830000,24.980000,48.340000,30.930000,0.000000,0.850000,5.800000,0.000000,48.340000,48.340000,0.820000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,9.610000,0.820000,7.900000,262.460000,19.330000,29.260000,0,0,54,46,0,19,3.448668,18,18,46,0,2,2,23.06,4,4.61,4.74,1,0,5

75,18:30-18:45,87.200000,7.21,39.630000,14.500000,8.400000,6.770000,16.120000,14.120000,100.710000,4.830000,24.980000,48.340000,30.930000,0.000000,0.410000,5.800000,0.000000,48.340000,48.340000,0.400000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,9.610000,0.400000,7.900000,262.460000,19.330000,29.770000,0,0,51.5,45.67,0,17,0.915748,17.16,17.17,45.67,0,1,0,14.57,1,2.91,2.06,0,0,1

76,18:45-19:00,87.200000,7.01,39.630000,14.500000,8.400000,6.770000,16.120000,14.120000,100.710000,4.830000,24.980000,48.340000,30.930000,0.000000,0.130000,5.800000,0.000000,48.340000,48.340000,0.120000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,9.610000,0.120000,7.900000,262.460000,19.330000,29.770000,0,0,50,45.67,0,16.66,0.058452,16.66,16.67,45.67,0,0.5,0,7.09,1,1.42,0,0,0,0

77,19:00-19:15,87.200000,7.01,39.630000,14.500000,8.710000,6.770000,16.120000,14.210000,100.710000,4.830000,16.390000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,30.280000,0,0,62,45.33,0,16,0,20.66,20.67,45.33,0,0,0,3.18,0,0.63,0,0,0,0

78,19:15-19:30,87.200000,7.01,39.630000,14.500000,8.710000,6.770000,16.120000,14.210000,100.710000,4.830000,16.390000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,30.280000,0,0,60,45,0,15.66,0,20,20,45,0,0,0,1.09,0,0.22,0,0,0,0

79,19:30-19:45,87.200000,7.01,39.630000,14.500000,8.710000,6.770000,16.120000,14.210000,100.710000,4.830000,16.390000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,29.770000,0,0,58,44.67,0,15.34,0,19.34,19.33,44.67,0,0,0,0.28,0,0.05,0,0,0,0

80,19:45-20:00,87.200000,7.01,39.630000,14.500000,8.710000,6.770000,16.120000,14.210000,100.710000,4.830000,16.390000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,28.760000,0,0,55.5,44.67,0,14.66,0,18.5,18.5,44.67,0,0,0,0,0,0,0,0,0,0

81,20:00-20:15,87.200000,12.01,39.630000,14.500000,8.940000,6.770000,16.120000,14.390000,100.710000,4.830000,16.390000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,28.760000,0,0,54,33,0,14.34,0,18,18,33,0,0,0,0,0,0,0,0,0,0

82,20:15-20:30,87.200000,11.81,39.630000,14.500000,8.940000,6.770000,16.120000,14.390000,100.710000,4.830000,16.390000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,28.760000,0,0,52.5,32,0,13.66,0,17.5,17.5,32,0,0,0,0,0,0,0,0,0,0

83,20:30-20:45,87.200000,11.41,39.630000,14.500000,9.720000,6.770000,16.120000,14.390000,100.710000,4.830000,0.000000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,28.760000,0,0,40,41.33,0,13.34,0,13.34,13.33,41.33,0,0,0,0,0,0,0,0,0,0

84,20:45-21:00,87.200000,11.01,39.630000,14.500000,9.720000,6.770000,16.120000,14.390000,100.710000,4.830000,0.000000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,28.760000,0,0,39,39.67,0,12.66,0,13,13,39.67,0,0,0,0,0,0,0,0,0,0

85,21:00-21:15,87.200000,10.61,39.630000,14.500000,9.720000,6.770000,16.120000,15.410000,100.710000,4.830000,0.000000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.460000,262.460000,19.330000,28.760000,0,0,51,38.33,0,12,0,17,17,38.33,0,0,0,0,0,0,0,0,0,0

86,21:15-21:30,87.200000,10.21,39.630000,14.500000,9.720000,6.770000,16.120000,15.410000,100.710000,4.830000,0.000000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.460000,262.460000,19.330000,28.260000,0,0,49.5,36.33,0,12,0,16.5,16.5,36.33,0,0,0,0,0,0,0,0,0,0

87,21:30-21:45,87.200000,7.21,39.630000,14.500000,9.720000,6.770000,16.120000,15.410000,100.710000,4.830000,30.930000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.460000,262.460000,19.330000,27.750000,0,0,48,44,0,15.66,0,16,16,44,0,0,0,0,0,0,0,0,0,0

88,21:45-22:00,87.200000,7.21,39.630000,14.500000,9.720000,6.770000,16.120000,15.410000,100.710000,4.830000,30.930000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.460000,262.460000,19.330000,27.250000,0,0,46.5,42.67,0,15.34,0,15.5,15.5,42.67,0,0,0,0,0,0,0,0,0,0

89,22:00-22:15,87.200000,7.21,39.630000,14.500000,9.480000,6.770000,16.120000,15.410000,100.710000,4.830000,30.930000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,26.740000,0,0,45,33.33,0,10,0,15,15,33.33,0,0,0,0,0,0,0,0,0,0

90,22:15-22:30,87.200000,7.21,39.630000,14.500000,9.480000,6.770000,16.120000,15.410000,100.710000,4.830000,30.930000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,26.740000,0,0,42,32.67,0,9,0,14,14,32.67,0,0,0,0,0,0,0,0,0,0

91,22:30-22:45,87.200000,7.21,39.630000,14.500000,9.480000,6.770000,16.120000,15.410000,100.710000,4.830000,30.930000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,25.730000,0,0,39,32,0,8.34,0,13,13,32,0,0,0,0,0,0,0,0,0,0

92,22:45-23:00,87.200000,7.21,39.630000,14.500000,9.480000,6.770000,16.120000,15.410000,100.710000,4.830000,30.930000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,25.730000,0,0,37.5,30.33,0,8,0,12.5,12.5,30.33,0,0,0,0,0,0,0,0,0,0

93,23:00-23:15,87.200000,7.21,39.630000,14.500000,9.480000,6.770000,16.120000,15.410000,100.710000,4.830000,30.930000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,25.730000,0,0,25,18.33,0,8,0,8.34,8.33,18.33,0,0,0,0,0,0,0,0,0,0

94,23:15-23:30,87.200000,7.21,39.630000,14.500000,9.480000,6.770000,16.120000,15.410000,100.710000,4.830000,30.930000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,25.730000,0,0,24.5,19,0,7.66,0,8.16,8.17,19,0,0,0,0,0,0,0,0,0,0

95,23:30-23:45,87.200000,7.21,39.630000,14.500000,9.480000,6.770000,16.120000,15.410000,100.710000,4.830000,30.930000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,25.730000,0,0,24,19.33,0,8.34,0,8,8,19.33,0,0,0,0,0,0,0,0,0,0

96,23:45-24:00,87.200000,7.21,39.630000,14.500000,9.480000,6.770000,16.120000,15.410000,100.710000,4.830000,30.930000,48.340000,30.930000,0.000000,0.000000,5.800000,0.000000,48.340000,48.340000,0.000000,46.400000,57.970000,29.070000,58.000000,0.000000,273.330000,19.330000,10.000000,0.000000,8.360000,262.460000,19.330000,25.230000,0,0,23.5,19.67,0,8,0,7.84,7.83,19.67,0,0,0,0,0,0,0,0,0,0

