Block,Time,NR/01102023/30042040/GNA_LT_36,NR/01102023/31052040/LT-31,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/19072037/LT-05,NR/01042024/30042024/PTC/OA/32001,NR/01102023/30042040/GNA_LT_35,NR/30092023/31122025/SH-07,NR/01102023/05012040/L_NR_2020_02,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/30092023/26122029/SH-06,NR/01102023/25122043/GNA_MEJA_DELHI,NR/16042024/30042024/IEX_240323_06617,NR/01102023/22052037/LT-59,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/31102037/L_NR_2019_11,NR/01102023/06022042/L_NR_2012_02,NR/01102023/23072042/L_NR_2012_04,NR/16042024/31052024/IEX_240323_06618,NR/01102023/06022042/L_NR_2012_07,WR/01102023/01102023/L_NR_2022_09,L_NR_2019_19,NR/26072023/31072042/L_NR_2023_07,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/02122045/L_NR_2021_13,NR/01102023/25072045/L_NR_2021_15,WR/01102023/24112044/L_NR_2020_07,NR/01102023/13082046/L_NR_2021_12,WR/01102023/30052048/L_NR_2022_10,NR/01102023/08032047/L_NR_2021_14,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/01102023/L_NR_2020_06,NR/22102023/11042047/L_NR_2021_16,SR/01102023/07102043/L_NR_2018_61,NR/04042024/30042024/SJVN040424NR1694,NR/22102023/11042047/L_NR_2021_17,WR/01102023/29112042/L_NR_2019_05,NR/26072023/25122043/L_NR_2023_10,WR/01102023/31032046/L_NR_2020_05,WR/01102023/16072048/L_NR_2022_08
70,17:15-17:30,3.090000,3.020000,273.050000,15.120000,87.990000,115.450000,41.040000,3.020000,22.530000,3.060000,30.270000,22.530000,0.000000,9.660000,3.260000,16.110000,3.300000,262.190000,0.000000,48.280000,76.570000,20.67,26.549675,46,21,16.04,12,7,80.21,20.67,28.5,22.11,7,23,12.6,0,12,15.69,19,21,7.34

71,17:30-17:45,2.180000,2.130000,273.050000,15.120000,87.990000,115.450000,41.040000,2.130000,22.530000,3.060000,30.270000,22.530000,0.000000,9.660000,3.260000,16.110000,3.300000,262.190000,0.000000,48.280000,87.110000,23.33,17.303568,32,7,12.89,9,8,64.44,23.33,21.19,13.26,8,17,12.6,0,8,8.66,13,24,8

72,17:45-18:00,1.630000,1.590000,273.050000,15.120000,87.990000,115.450000,41.040000,1.590000,22.530000,3.060000,30.270000,22.530000,0.000000,9.660000,3.260000,16.110000,3.300000,262.190000,0.000000,48.280000,87.110000,25.33,10.317837,18,1,9.74,6,9.17,48.73,25.33,14.45,6.99,9.16,13,12.41,0,7,3.53,7,27.5,8.66

73,18:00-18:15,1.190000,1.170000,273.050000,14.940000,87.990000,115.450000,41.040000,1.170000,22.530000,3.060000,30.270000,22.530000,0.000000,9.660000,3.420000,16.110000,3.300000,262.190000,0.000000,48.280000,87.110000,12.67,5.446337,8,0,6.22,4,6.67,31.13,12.67,8.75,0,6.66,9,10.01,0,5,0,4,20,7.34

74,18:15-18:30,0.770000,0.750000,273.050000,14.940000,87.990000,115.450000,41.040000,0.750000,22.530000,3.060000,30.270000,22.530000,0.000000,9.660000,3.420000,16.110000,3.300000,262.190000,0.000000,48.280000,87.110000,12.67,3.030073,4,0,3.96,2,6.67,19.8,12.67,4.38,0,6.66,5,10.01,0,2,0,2,20,7.34

75,18:30-18:45,0.320000,0.320000,273.050000,14.940000,87.990000,115.450000,41.040000,0.320000,22.530000,3.060000,30.270000,22.530000,0.000000,9.660000,3.420000,16.110000,3.300000,262.190000,0.000000,48.280000,87.110000,12.67,1.081473,1,0,1.81,1,6.67,9.05,12.67,1.33,0,6.66,1,9.01,0,0,0,0,20,7.34

76,18:45-19:00,0.000000,0.000000,273.050000,14.940000,87.990000,115.450000,41.040000,0.000000,22.530000,3.060000,30.270000,22.530000,0.000000,9.660000,3.420000,16.110000,3.300000,262.190000,0.000000,48.280000,87.110000,12.67,0,0,0,0.86,0.5,6.67,4.3,12.67,0.66,0,6.66,0,9.21,0,0,0,0,20,7.34

77,19:00-19:15,0.000000,0.000000,273.050000,16.040000,87.990000,115.450000,41.040000,0.000000,30.450000,3.060000,30.270000,0.000000,0.000000,9.660000,3.420000,16.110000,3.230000,262.190000,0.000000,48.280000,87.110000,12.67,0,0,0,0.04,0,6.67,0.22,12.67,0,0,6.66,0,8.01,0,0,0,0,20,7.34

78,19:15-19:30,0.000000,0.000000,273.050000,16.040000,87.990000,115.450000,41.040000,0.000000,30.450000,3.060000,30.270000,0.000000,0.000000,9.660000,3.420000,16.110000,3.230000,262.190000,0.000000,48.280000,87.110000,13,0,0,0,0.01,0,6.67,0.07,13,0,0,6.66,0,8.01,0,0,0,0,20,6.66

79,19:30-19:45,0.000000,0.000000,273.050000,16.040000,87.990000,115.450000,41.040000,0.000000,30.900000,3.060000,30.270000,30.900000,0.000000,9.660000,3.420000,16.110000,3.230000,262.190000,0.000000,48.280000,87.110000,12.67,0,0,0,0,0,7.17,0,12.67,0,0,7.16,0,7.21,0,0,0,0,21.5,6.66

80,19:45-20:00,0.000000,0.000000,273.050000,16.040000,87.990000,115.450000,41.040000,0.000000,30.900000,3.060000,30.270000,30.900000,0.000000,9.660000,3.420000,16.110000,3.230000,262.190000,0.000000,48.280000,87.110000,12.67,0,0,0,0,0,7,0,12.67,0,0,7,0,7.21,0,0,0,0,21,6.66

81,20:00-20:15,0.000000,0.000000,273.050000,15.950000,87.990000,115.450000,41.040000,0.000000,30.750000,2.970000,30.270000,30.900000,0.000000,9.660000,3.420000,16.110000,3.230000,262.190000,0.000000,48.280000,87.110000,12.67,0,0,0,0,0,7,0,12.67,0,0,7,0,7.21,0,0,0,0,21,6.66

82,20:15-20:30,0.000000,0.000000,273.050000,15.950000,87.990000,115.450000,41.040000,0.000000,30.900000,2.970000,30.270000,30.900000,0.000000,9.660000,3.420000,16.110000,3.230000,262.190000,0.000000,48.280000,87.110000,12.67,0,0,0,0,0,7.17,0,12.67,0,0,7.16,0,7.21,0,0,0,0,21.5,6.66

83,20:30-20:45,0.000000,0.000000,273.050000,15.950000,87.990000,115.450000,41.040000,0.000000,30.900000,2.970000,29.270000,30.900000,0.000000,9.660000,3.420000,16.110000,3.460000,262.190000,0.000000,48.280000,87.110000,12.67,0,0,0,0,0,7.5,0,12.67,0,0,7.5,0,7.21,0,0,0,0,22.5,6.66

84,20:45-21:00,0.000000,0.000000,273.050000,15.950000,87.990000,115.450000,41.040000,0.000000,30.900000,2.970000,29.270000,30.900000,0.000000,9.660000,3.420000,16.110000,3.460000,262.190000,0.000000,48.280000,87.110000,12.67,0,0,0,0,0,7.67,0,12.67,0,0,7.66,0,7.21,0,0,0,0,23,6.66

85,21:00-21:15,0.000000,0.000000,273.050000,15.860000,87.990000,115.450000,41.040000,0.000000,30.750000,2.880000,29.270000,30.900000,0.000000,9.660000,3.570000,16.110000,3.460000,262.190000,0.000000,48.280000,87.110000,13.33,0,0,0,0,0,7.83,0,13.33,0,0,7.84,0,7.21,0,0,0,0,23.5,6.66

86,21:15-21:30,0.000000,0.000000,273.050000,15.860000,87.990000,115.450000,41.040000,0.000000,30.750000,2.880000,29.270000,30.900000,0.000000,9.660000,3.570000,16.110000,3.460000,262.190000,0.000000,48.280000,87.110000,13.33,0,0,0,0,0,8,0,13.33,0,0,8,0,7.21,0,0,0,0,24,6.66

87,21:30-21:45,0.000000,0.000000,273.050000,15.860000,87.990000,115.450000,41.040000,0.000000,30.900000,2.880000,29.270000,30.900000,0.000000,9.660000,3.570000,16.110000,3.460000,262.190000,0.000000,48.280000,87.110000,13.33,0,0,0,0,0,8,0,13.33,0,0,8,0,7.21,0,0,0,0,24,6.66

88,21:45-22:00,0.000000,0.000000,273.050000,15.860000,87.990000,115.450000,41.040000,0.000000,30.900000,2.880000,29.270000,30.900000,0.000000,9.660000,3.570000,16.110000,3.460000,262.190000,0.000000,48.280000,87.110000,13.33,0,0,0,0,0,8.17,0,13.33,0,0,8.16,0,7.21,0,0,0,0,24.5,6.66

89,22:00-22:15,0.000000,0.000000,273.050000,15.760000,87.990000,115.450000,41.040000,0.000000,30.900000,2.880000,29.270000,30.900000,0.000000,9.660000,3.570000,16.110000,3.380000,262.190000,0.000000,48.280000,87.110000,21.67,0,0,0,0,0,8.33,0,21.67,0,0,8.34,0,7.21,0,0,0,0,25,6.66

90,22:15-22:30,0.000000,0.000000,273.050000,15.760000,87.990000,115.450000,41.040000,0.000000,30.900000,2.880000,29.270000,30.900000,0.000000,9.660000,3.570000,16.110000,3.380000,262.190000,0.000000,48.280000,87.110000,21,0,0,0,0,0,8.5,0,21,0,0,8.5,0,7.21,0,0,0,0,25.5,6.66

91,22:30-22:45,0.000000,0.000000,273.050000,15.760000,87.990000,115.450000,41.040000,0.000000,30.900000,2.880000,29.270000,30.900000,0.000000,9.660000,3.570000,16.110000,3.380000,262.190000,0.000000,48.280000,87.110000,20,0,0,0,0,0,8.67,0,20,0,0,8.66,0,7.21,0,0,0,0,26,6.66

92,22:45-23:00,0.000000,0.000000,273.050000,15.760000,87.990000,115.450000,41.040000,0.000000,30.900000,2.880000,29.270000,30.900000,0.000000,9.660000,3.570000,16.110000,3.380000,262.190000,0.000000,48.280000,87.110000,20,0,0,0,0,0,8.83,0,20,0,0,8.84,0,7.21,0,0,0,0,26.5,6.66

93,23:00-23:15,0.000000,0.000000,273.050000,15.580000,87.990000,115.450000,41.040000,0.000000,30.900000,2.780000,29.270000,30.900000,0.000000,9.660000,3.420000,16.110000,3.300000,262.190000,0.000000,48.280000,87.110000,20,0,0,0,0,0,8.83,0,20,0,0,8.84,0,7.21,0,0,0,0,26.5,6.66

94,23:15-23:30,0.000000,0.000000,273.050000,15.580000,87.990000,115.450000,41.040000,0.000000,30.900000,2.780000,29.270000,30.900000,0.000000,9.660000,3.420000,16.110000,3.300000,262.190000,0.000000,48.280000,87.110000,20,0,0,0,0,0,9,0,20,0,0,9,0,7.21,0,0,0,0,27,6.66

95,23:30-23:45,0.000000,0.000000,273.050000,15.580000,87.990000,115.450000,41.040000,0.000000,30.900000,2.780000,29.270000,30.900000,0.000000,9.660000,3.420000,16.110000,3.300000,262.190000,0.000000,48.280000,87.110000,20,0,0,0,0,0,9.17,0,20,0,0,9.16,0,7.21,0,0,0,0,27.5,6.66

96,23:45-24:00,0.000000,0.000000,273.050000,15.580000,87.990000,115.450000,41.040000,0.000000,30.900000,2.780000,29.270000,30.900000,0.000000,9.660000,3.420000,16.110000,3.300000,262.190000,0.000000,48.280000,87.110000,20,0,0,0,0,0,9.17,0,20,0,0,9.16,0,7.21,0,0,0,0,27.5,6.66

