Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KUDGI,MAPS,NLCEXP,NLCIIST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCTS2EXP,NNTPP,NTPL,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
52,12:45-13:00,688.715947,0,0,11.315149,3.094586,17.577417,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,0,13.0416,40.848,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,345.375

53,13:00-13:15,688.715947,0,0,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,0,13.0416,35.328,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

54,13:15-13:30,688.715947,0,0,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,0,13.0416,35.328,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

55,13:30-13:45,688.715947,0,0,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,0,13.0416,35.328,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

56,13:45-14:00,688.715947,0,0,11.315149,3.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,0,13.0416,35.328,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

57,14:00-14:15,688.715947,0,0,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,0,13.0416,35.328,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

58,14:15-14:30,688.715947,0,0,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,5.493709,50.95079,0,13.0416,35.328,0.2562,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

59,14:30-14:45,688.715947,0,0,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,2.746854,50.95079,0,13.0416,35.328,6.9174,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

60,14:45-15:00,688.715947,0,0,11.315149,3.094586,28.763046,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,30.21817,0,0,5.534073,130.580717,149.98895,2.746854,50.95079,14.04936,13.0416,35.328,6.9174,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

61,15:00-15:15,688.715947,0,0,11.315149,3.094586,23.969205,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,30.21817,14.342636,0,5.534073,130.580717,149.98895,2.746854,50.95079,14.04936,13.0416,35.328,6.9174,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

62,15:15-15:30,688.715947,0,0,11.315149,3.094586,23.969205,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,30.21817,14.342636,0,5.534073,130.580717,149.98895,2.746854,50.95079,28.09872,13.0416,35.328,6.9174,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

63,15:30-15:45,688.715947,0,0,11.315149,3.094586,19.175364,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,30.21817,14.342636,0,5.534073,130.580717,149.98895,2.746854,50.95079,28.09872,13.0416,35.328,1.281,53.452,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

64,15:45-16:00,688.715947,0,0,11.315149,3.094586,19.175364,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,30.21817,28.685272,0,5.534073,130.580717,149.98895,2.746854,50.95079,42.14808,13.0416,35.328,1.281,53.452,0,0,107.948757,0,0,0,85.604327,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

65,16:00-16:15,688.715947,0,0,11.315149,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,30.21817,43.027907,0,5.534073,130.580717,149.98895,2.746854,50.95079,42.14808,13.0416,35.328,1.281,40.089,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

66,16:15-16:30,688.715947,0,0,11.315149,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,30.21817,43.027907,0,5.534073,130.580717,149.98895,2.746854,50.95079,42.14808,13.0416,35.328,1.281,40.089,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

67,16:30-16:45,688.715947,0,0,11.315149,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,39.450269,0.758012,0,0,30.21817,43.027907,0,5.534073,130.580717,149.98895,2.746854,50.95079,42.14808,13.0416,35.328,1.281,40.089,0,0,107.948757,0,0,0,85.604327,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

68,16:45-17:00,688.715947,0,0,11.315149,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0.86244,97.055943,39.450269,0.758012,0,22.286372,71.348456,43.027907,0,5.534073,130.580717,149.98895,2.746854,50.95079,42.14808,13.0416,35.328,1.281,40.089,0,0,107.948757,0,0,0,85.604326,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

69,17:00-17:15,688.715947,0,0,11.315149,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0.86244,97.055943,39.450269,0.758012,0,22.286372,71.348456,43.027907,0,5.534073,130.580717,149.98895,2.746854,50.95079,42.14808,6.5208,35.328,1.281,40.089,0,0,108.62768,0,0,0,85.604326,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

70,17:15-17:30,688.715947,0,0,11.315149,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,1.724881,97.055943,39.450269,0.758012,1.873698,44.572744,71.348456,43.027907,0,5.534073,130.580717,149.98895,2.746854,50.95079,42.14808,6.5208,35.328,1.281,40.089,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

71,17:30-17:45,688.715947,11.598717,0,11.315149,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,2.048296,97.055943,39.450269,0.758012,1.873698,52.930134,71.348456,43.027907,9.442482,5.534073,130.580717,149.98895,2.746854,50.95079,42.14808,6.5208,35.328,1.281,25.564,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

72,17:45-18:00,688.715947,11.598717,16.035706,11.315149,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,3.187949,97.055943,39.450269,0.758012,4.637402,82.571008,71.348456,57.370543,9.442482,5.534073,130.580717,149.98895,2.746854,50.95079,42.14808,6.5208,35.328,1.281,25.564,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

73,18:00-18:15,688.715947,11.598717,16.035706,11.315149,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,62.192497,18.44501,0,3.187949,97.055943,39.450269,0.758012,4.637402,82.571008,71.348456,57.370543,9.442482,5.534073,130.580717,149.98895,2.746854,50.95079,42.14808,6.5208,35.328,1.281,25.564,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

74,18:15-18:30,688.715947,23.197435,32.333219,11.315149,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,62.192497,27.667514,0,4.250599,97.055943,39.450269,0.758012,4.637402,110.094678,71.348456,57.370543,21.717709,5.534073,130.580717,149.98895,2.746854,50.95079,42.14808,6.5208,35.328,1.281,25.564,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

75,18:30-18:45,688.715947,34.831253,48.499828,11.315149,0.094586,38.670317,27.638981,44.906625,19.980412,674.817829,62.192497,39.195645,0,5.313248,97.055943,39.450269,0.758012,7.635318,137.618347,71.348456,57.370543,38.122447,5.534073,130.580717,149.98895,8.240563,50.95079,42.14808,19.5624,35.328,1.281,25.564,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

76,18:45-19:00,688.715947,34.831253,48.499828,11.315149,0.094586,38.670317,27.638981,44.906625,19.980412,674.817829,62.192497,39.195645,3.814368,6.283493,97.055943,39.450269,0.758012,9.274803,165.142017,71.348456,57.370543,43.536137,5.534073,130.580717,149.98895,8.240563,50.95079,42.14808,19.5624,35.328,1.281,25.564,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

77,19:00-19:15,688.715947,34.831253,48.499828,11.315149,0.094586,35.154834,27.638981,44.906625,19.980412,674.817829,62.192497,39.195645,19.834711,6.283493,97.055943,39.450269,0.758012,9.274803,165.142017,71.348456,57.370543,43.536137,5.534073,130.580717,149.98895,8.240563,50.95079,42.14808,19.5624,35.328,1.281,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

78,19:15-19:30,688.715947,34.831253,48.499828,11.315149,0.094586,35.154834,27.638981,44.906625,19.980412,674.817829,62.192497,39.195645,19.834711,6.283493,97.055943,39.450269,0.758012,9.274803,165.142017,71.348456,57.370543,43.536137,5.534073,130.580717,149.98895,8.240563,50.95079,42.14808,19.5624,35.328,1.281,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

79,19:30-19:45,688.715947,34.831253,48.499828,11.315149,0.094586,35.154834,27.638981,44.906625,19.980412,674.817829,62.192497,39.195645,19.834711,6.283493,97.055943,39.450269,0.758012,9.274803,165.142017,71.348456,57.370543,43.536137,5.534073,130.580717,149.98895,8.240563,50.95079,42.14808,19.5624,35.328,1.281,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

80,19:45-20:00,688.715947,34.831253,48.499828,11.315149,0.094586,35.154834,27.638981,44.906625,19.980412,674.817829,62.192497,39.195645,19.834711,6.283493,97.055943,39.450269,0.758012,9.274803,165.142017,71.348456,57.370543,32.652103,5.534073,130.580717,149.98895,8.240563,50.95079,42.14808,19.5624,35.328,1.281,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

81,20:00-20:15,688.715947,34.831253,48.499828,11.315149,0.094586,35.154834,27.638981,44.906625,19.980412,674.817829,62.192497,39.195645,3.814368,6.283493,97.055943,39.450269,0.758012,9.274803,165.142017,71.348456,57.370543,32.652103,5.534073,130.580717,149.98895,8.240563,50.95079,42.14808,19.5624,35.328,1.281,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

82,20:15-20:30,688.715947,34.831253,48.499828,11.315149,0.094586,35.154834,27.638981,44.906625,19.980412,674.817829,62.192497,39.195645,3.814368,5.313248,97.055943,39.450269,0.758012,9.274803,137.618347,71.348456,57.370543,32.652103,5.534073,130.580717,149.98895,8.240563,50.95079,42.14808,19.5624,35.328,1.281,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

83,20:30-20:45,688.715947,23.197435,16.035706,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,27.667514,3.814368,4.250599,97.055943,19.725135,0.758012,6.956102,110.094678,71.348456,57.370543,21.717709,5.534073,130.580717,149.98895,5.493709,50.95079,42.14808,6.5208,35.328,1.281,25.564,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

84,20:45-21:00,688.715947,11.598717,16.035706,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,20.750636,0,3.187949,97.055943,19.725135,0.758012,6.956102,82.571008,71.348456,57.370543,9.442482,5.534073,130.580717,149.98895,5.493709,50.95079,42.14808,6.5208,35.328,1.281,25.564,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

85,21:00-21:15,688.715947,11.598717,16.166609,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,20.750636,0,3.187949,97.055943,19.725135,0.758012,4.637402,82.571008,71.348456,43.027907,0,5.534073,130.580717,149.98895,5.493709,50.95079,42.14808,6.5208,35.328,1.9215,40.67,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

86,21:15-21:30,688.715947,11.598717,16.166609,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,2.1253,97.055943,19.725135,0.758012,2.318701,55.047339,71.348456,28.685272,0,5.534073,130.580717,149.98895,5.493709,50.95079,42.14808,6.5208,35.328,1.9215,79.37622,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

87,21:30-21:45,688.715947,11.598717,16.166609,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,1.031848,97.055943,19.725135,0.758012,2.318701,26.855078,71.348456,28.685272,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,35.328,1.9215,79.37622,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

88,21:45-22:00,688.715947,11.598717,16.166609,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,1.031848,97.055943,19.725135,0.758012,0,26.855078,71.348456,28.685272,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,35.328,1.9215,79.37622,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

89,22:00-22:15,688.715947,11.598717,32.333219,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,1.031848,97.055943,19.725135,0.758012,0,26.855078,71.348456,28.685272,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,35.328,0,79.37622,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

90,22:15-22:30,688.715947,11.598717,32.333219,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,1.031848,97.055943,19.725135,0.758012,0,26.743647,71.348456,28.685272,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,35.328,0,79.37622,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

91,22:30-22:45,688.715947,11.598717,32.333219,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,71.348456,28.685272,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,35.328,0,79.37622,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

92,22:45-23:00,688.715947,11.598717,32.333219,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,71.348456,28.685272,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,35.328,0,53.452,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

93,23:00-23:15,688.715947,11.598717,32.333219,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,71.348456,28.685272,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,35.328,0,40.089,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,367.875

94,23:15-23:30,688.715947,0,32.333219,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,71.348456,28.685272,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,35.328,0,40.089,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,379.125

95,23:30-23:45,688.715947,0,32.333219,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,71.348456,14.342636,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,35.328,0.5124,40.089,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,387

96,23:45-24:00,688.715947,0,32.333219,11.315149,0.094586,35.154834,27.638981,44.906625,19.346114,674.817829,62.192497,10.375318,0,0,97.055943,19.725135,0.758012,0,0,71.348456,14.342636,0,5.534073,130.580717,149.98895,5.493709,50.95079,28.09872,13.0416,35.328,0.5124,40.089,0,0,108.62768,0,0,0,85.604326,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,394.875

