Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,TALST2,VALLURNTECL,SIMHST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
51,12:30-12:45,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,39.63286,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,132.256061,0.451754,119.5917,1.44175,0,6.5538,37.536,0.5124,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

52,12:45-13:00,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,39.63286,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,132.256061,0.451754,119.5917,1.44175,0,6.5538,37.536,0.5124,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

53,13:00-13:15,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,39.63286,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,133.785032,0.451754,119.5917,1.44175,0,6.5538,37.536,1.7934,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

54,13:15-13:30,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,48.946582,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,133.785032,0.556626,119.5917,1.44175,0,6.5538,37.536,1.7934,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

55,13:30-13:45,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,48.946582,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,137.607462,0.556626,119.5917,1.44175,0,6.5538,37.536,9.4794,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

56,13:45-14:00,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,48.946582,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,137.607462,0.556626,119.5917,1.44175,0,6.5538,37.536,9.4794,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

57,14:00-14:15,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,137.607462,0.677632,119.5917,1.44175,0,6.5538,37.536,9.4794,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

58,14:15-14:30,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,137.607462,0.677632,119.5917,1.44175,0,6.5538,37.536,0.5124,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

59,14:30-14:45,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,0,0,137.607462,0.677632,119.5917,1.44175,0,6.5538,37.536,0.5124,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

60,14:45-15:00,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,0,0,137.607462,0.677632,119.5917,1.44175,0,6.5538,37.536,0.5124,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,39.455,348.975

61,15:00-15:15,27.909711,688.249014,20.361854,0,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,0,0,137.607462,0.677632,119.5917,1.44175,0,6.5538,37.536,0.5124,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,38.5445,348.975

62,15:15-15:30,27.909711,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,0,0,137.607462,0.677632,119.5917,1.44175,0,6.5538,37.536,0.5124,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,38.5445,348.975

63,15:30-15:45,27.909711,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,0,0,137.607462,0.677632,119.5917,1.44175,10.744,6.5538,37.536,1.1529,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,38.5445,348.975

64,15:45-16:00,27.909711,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,0,0,137.607462,0.677632,119.5917,1.44175,13.983,6.5538,37.536,1.1529,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,38.5445,348.975

65,16:00-16:15,27.909711,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,0,0,137.607462,0.677632,119.5917,1.44175,13.983,6.5538,37.536,1.281,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,38.5445,348.975

66,16:15-16:30,27.909711,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,657.89409,6.384072,0.989598,51.987209,125.295291,0,0,0,137.607462,0.677632,119.5917,1.44175,13.983,6.5538,37.536,1.281,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,38.5445,348.975

67,16:30-16:45,27.909711,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,679.82622,6.384072,0.989598,51.987209,125.295291,0,0,0,137.607462,0.677632,119.5917,1.44175,13.983,6.5538,37.536,1.281,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,38.5445,348.975

68,16:45-17:00,27.909711,688.249014,20.361854,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,59.44929,93.324175,1.456306,56.429334,41.778542,679.82622,6.384072,0.989598,51.987209,125.295291,0,0.60728,0,137.607462,0.677632,119.5917,1.44175,28.045,6.5538,37.536,1.281,66.815,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,11.661683,0,147.515625,38.5445,348.975

69,17:00-17:15,27.909711,688.249014,20.361854,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,69.951998,93.324175,1.456306,56.429334,41.778542,679.82622,6.384072,0.989598,51.987209,125.295291,0,1.21456,0,137.607462,0.794604,119.5917,1.44175,28.045,6.5538,39.744,9.9918,66.815,0,0,82.685088,0,0,0,35.723911,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,18.0236,11.661683,0,147.515625,38.5445,348.975

70,17:15-17:30,27.909711,688.249014,20.361854,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,73.419873,93.324175,1.456306,56.429334,41.778542,679.82622,6.384072,0.989598,51.987209,125.295291,0,1.21456,3.749748,137.607462,0.834938,119.5917,1.44175,28.045,6.5538,39.744,9.9918,66.815,0,0,82.685088,0,0,0,35.723911,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.9355,11.661683,0,147.515625,38.5445,348.975

71,17:30-17:45,41.864567,688.249014,20.361854,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,97.893164,93.324175,0.728152,56.429334,41.778542,679.82622,6.384072,0.989598,51.987209,125.295291,0,1.21456,3.749748,137.607462,1.113252,119.5917,1.44175,28.045,13.1076,37.536,9.4794,66.815,0,0,82.685088,0,0,0,35.723911,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.9355,13.9,0,147.515625,38.5445,348.975

72,17:45-18:00,41.864567,688.249014,20.361854,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,97.893164,93.324175,0.728152,56.429334,41.778542,679.82622,6.384072,0.989598,51.987209,125.295291,0,1.21456,3.749748,137.607462,1.113252,119.5917,1.44175,21.33,13.1076,37.536,9.4794,66.815,0,0,82.685088,0,0,0,35.723911,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.9355,14.595,0,147.515625,38.5445,348.975

73,18:00-18:15,24.011391,688.249014,5.358383,16.646349,33.873497,43.050737,20.755001,0,26.717787,16.588865,71.339148,93.324175,0.728152,56.429334,41.778542,679.82622,6.384072,0.989598,51.987209,125.295291,0,1.21456,3.749748,137.607462,0.810738,119.5917,1.44175,7.584,6.5538,37.536,9.4794,66.815,0,0,82.685088,0,0,0,35.723911,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.9355,15.29,0,147.515625,38.5445,348.975

74,18:15-18:30,41.864567,688.249014,20.361854,16.646349,33.873497,43.050737,20.755001,0,26.717787,16.588865,79.26572,93.324175,0.728152,56.429334,41.778542,679.82622,6.384072,0.989598,51.987209,125.295291,0,1.472193,3.749748,137.607462,0.899474,119.5917,1.44175,21.33,6.5538,37.536,3.7149,79.3646,0,0,82.685088,0,0,0,35.723911,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.9355,15.985,0,147.515625,38.5445,348.975

75,18:30-18:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0,26.717787,16.588865,97.893164,93.324175,0.728152,56.429334,41.778542,679.82622,6.384072,0.989598,51.987209,125.295291,4.850562,1.82184,6.695978,137.607462,1.113252,119.5917,1.44175,42.14808,6.5538,37.536,1.1529,79.3646,0,0,82.685088,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.9355,16.68,0,147.515625,38.5445,348.975

76,18:45-19:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0,26.717787,16.588865,133.760902,93.324175,0.728152,56.429334,41.778542,679.82622,8.443451,0.989598,51.987209,125.295291,8.757959,2.429119,13.391957,137.607462,1.520638,119.5917,1.44175,42.14808,13.1076,37.536,1.1529,79.3646,0,0,82.685088,0,0,0,35.72391,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.9355,16.68,0,147.515625,38.5445,348.975

77,19:00-19:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0,26.717787,16.588865,146.839746,93.324175,0.741392,56.429334,41.778542,679.82622,8.752357,0.989598,51.987209,125.295291,26.273875,2.429119,51.601889,137.607462,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,1.1529,79.3646,0,0,82.685088,0,0,0,35.723911,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.9355,17.236,0,147.515625,38.5445,348.975

78,19:15-19:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0,26.717787,16.588865,146.839746,93.324175,0.741392,56.429334,41.778542,679.82622,8.752357,0.989598,51.987209,125.295291,26.273875,2.429119,51.601889,137.607462,1.645676,119.5917,1.44175,42.14808,19.6614,39.744,1.1529,79.3646,0,0,82.685088,0,0,0,35.72391,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.9355,17.792,0,147.515625,38.5445,348.975

79,19:30-19:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0,26.717787,16.588865,146.839746,93.324175,0.741392,56.429334,41.778542,679.82622,8.752357,0.989598,51.987209,125.295291,26.273875,2.429119,68.802518,137.607462,1.645676,119.5917,1.44175,42.14808,19.6614,39.744,1.1529,79.3646,0,0,82.685088,0,0,0,35.72391,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.9355,18.140334,0,147.515625,38.5445,348.975

80,19:45-20:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0,26.717787,16.588865,146.839746,93.324175,0.741392,56.429334,41.778542,679.82622,8.752357,0.989598,51.987209,125.295291,26.273875,2.429119,68.802518,137.607462,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,1.1529,79.3646,0,0,82.685088,0,0,0,35.72391,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.9355,18.140334,0,147.515625,38.5445,348.975

81,20:00-20:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0,26.717787,16.588865,146.839746,93.324175,0.741392,56.429334,41.778542,679.82622,8.752357,0.989598,51.987209,125.295291,26.273875,2.429119,68.802518,137.607462,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,1.1529,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,13.188,18.140334,0,147.515625,38.5445,348.975

82,20:15-20:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0,26.717787,16.588865,146.839746,93.324175,0.741392,56.429334,41.778542,679.82622,8.752357,0.989598,51.987209,125.295291,26.273875,2.429119,68.802518,137.607462,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,1.1529,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,13.188,18.140334,0,147.515625,38.5445,348.975

83,20:30-20:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0,26.717787,16.588865,146.839746,93.324175,0.741392,56.429334,41.778542,679.82622,8.752357,0.989598,51.987209,125.295291,26.273875,2.429119,10.713565,137.607462,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,0.5124,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,13.188,18.140334,0,147.515625,38.5445,348.975

84,20:45-21:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0,26.717787,16.588865,118.89858,93.324175,0.728152,56.429334,41.778542,679.82622,8.443451,0.989598,51.987209,125.295291,26.273875,2.429119,3.34799,137.607462,1.35123,119.5917,1.44175,42.14808,6.5538,37.536,0.5124,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,13.188,18.140334,0,147.515625,38.5445,348.975

85,21:00-21:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0,26.717787,16.588865,118.89858,93.324175,0.728152,56.429334,41.778542,679.82622,8.443451,0.989598,51.987209,125.295291,26.273875,2.429119,3.34799,137.607462,1.35123,119.5917,1.44175,42.14808,6.5538,37.536,0.5124,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,13.188,18.140334,0,147.515625,38.5445,348.975

86,21:15-21:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0,26.717787,16.588865,118.89858,93.324175,0.728152,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,26.273875,2.429119,3.34799,137.607462,1.35123,119.5917,1.44175,42.14808,6.5538,37.536,0.5124,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,13.188,18.140334,0,147.515625,38.5445,348.975

87,21:30-21:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0,26.717787,16.588865,118.89858,93.324175,0.728152,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,26.273875,2.429119,3.34799,138.371948,1.35123,119.5917,1.44175,42.14808,6.5538,37.536,0.5124,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,13.188,18.140334,0,147.515625,38.5445,348.975

88,21:45-22:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0,26.717787,16.588865,146.839746,93.324175,0.741392,56.429334,41.778542,657.89409,8.752357,0.989598,51.987209,125.295291,26.273875,2.429119,3.34799,138.371948,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,0.5124,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,13.188,18.140334,0,147.515625,38.5445,348.975

89,22:00-22:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0,26.717787,16.588865,146.839746,93.324175,0.741392,56.429334,41.778542,657.89409,8.752357,0.989598,51.987209,125.295291,26.273875,2.429119,3.34799,138.371948,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,0.5124,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,13.188,18.140334,0,147.515625,38.5445,348.975

90,22:15-22:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0,26.717787,16.588865,146.839746,93.324175,0.741392,56.429334,41.778542,657.89409,8.752357,0.989598,51.987209,125.295291,26.273875,2.429119,3.34799,138.371948,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,0.5124,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,13.188,18.140334,0,147.515625,38.5445,348.975

91,22:30-22:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0,26.717787,16.588865,146.839746,93.324175,0.741392,56.429334,41.778542,657.89409,8.752357,0.989598,51.987209,125.295291,26.273875,2.429119,3.34799,139.136434,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,0.5124,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,13.188,18.140334,0,147.515625,42.49,348.975

92,22:45-23:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0,26.717787,16.588865,146.839746,93.324175,0.741392,56.429334,41.778542,657.89409,8.752357,0.989598,51.987209,125.295291,26.273875,2.429119,3.34799,139.136434,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,0.5124,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,13.188,18.140334,0,147.515625,42.49,348.975

93,23:00-23:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0,26.717787,16.588865,122.366456,93.324175,0.728152,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,26.273875,2.429119,0,139.136434,1.391564,119.5917,1.44175,42.14808,6.5538,37.536,0.5124,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,18.140334,0,147.515625,42.49,348.975

94,23:15-23:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0,26.717787,16.588865,122.366456,93.324175,0.728152,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,26.273875,2.429119,0,139.136434,1.391564,119.5917,1.44175,42.14808,6.5538,37.536,9.4794,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,18.140334,0,147.515625,42.49,348.975

95,23:30-23:45,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,122.366456,93.324175,0.728152,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,26.273875,1.82184,0,139.136434,1.391564,119.5917,1.44175,42.14808,6.5538,37.536,9.4794,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,18.140334,0,147.515625,42.49,348.975

96,23:45-24:00,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0,26.717787,16.588865,122.366456,93.324175,0.728152,56.429334,41.778542,657.89409,8.443451,0.989598,51.987209,125.295291,26.273875,1.21456,0,139.136434,1.391564,119.5917,1.44175,42.14808,6.5538,37.536,9.4794,79.3646,0,0,83.849666,0,0,0,35.723911,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,18.140334,0,147.515625,42.49,348.975

