Block,Time,SINGRAULI_HYDRO,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,RIHAND1,RIHAND3,SALAL,SEWA2,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,CHAMERA1,CHAMERA2,KOLDAM,PARBATI3,BSIUL,CHAMERA3,DHAULIGNGA,RAMPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
55,13:30-13:45,1.01389,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,26.46,147.515625,31.564,345.375

56,13:45-14:00,1.01389,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,26.46,147.515625,31.564,345.375

57,14:00-14:15,1.01389,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,26.46,147.515625,31.564,345.375

58,14:15-14:30,1.01389,11.1447,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,26.46,147.515625,31.564,345.375

59,14:30-14:45,1.01389,11.7852,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,147.515625,31.564,345.375

60,14:45-15:00,1.01389,11.7852,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,147.515625,31.564,345.375

61,15:00-15:15,1.01389,11.7852,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,147.515625,31.564,345.375

62,15:15-15:30,1.01389,11.7852,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,147.515625,31.564,345.375

63,15:30-15:45,1.01389,11.7852,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,125.88,31.564,345.375

64,15:45-16:00,1.01389,11.7852,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,125.88,31.564,345.375

65,16:00-16:15,1.01389,11.7852,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,120.635,31.564,345.375

66,16:15-16:30,1.01389,11.7852,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,120.635,31.564,345.375

67,16:30-16:45,1.01389,11.7852,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,108.047,31.564,345.375

68,16:45-17:00,1.01389,11.7852,0,19.414,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,108.047,31.564,345.375

69,17:00-17:15,1.01389,11.7852,0,16.559,42.392196,19.334,51.888,32.2848,92,123.665625,82.502,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,108.047,31.564,343.125

70,17:15-17:30,1.01389,11.7852,0,16.559,42.392196,19.334,51.888,32.2848,92,123.665625,82.502,10.55736,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,6.5538,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,108.047,31.564,343.125

71,17:30-17:45,1.01389,11.7852,0,16.559,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,10.5307,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,120.635,31.564,343.125

72,17:45-18:00,1.01389,9.7356,0,16.559,42.392196,19.334,47.472,32.2848,92,123.665625,82.502,10.5307,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,62.472,0,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,131.125,31.564,343.125

73,18:00-18:15,1.01389,9.7356,0,12.2765,42.392196,23.477,47.472,32.2848,92,123.665625,82.502,10.5307,8.82,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,59.184,0,6.576,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,131.125,31.564,343.125

74,18:15-18:30,1.01389,9.7356,0,12.2765,42.392196,26.39091,51.888,32.2848,92,123.665625,82.502,10.5307,17.01,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,17.097,27.342,131.125,31.564,343.125

75,18:30-18:45,1.01389,10.5042,0,12.2765,42.392196,26.39091,51.888,32.2848,92,123.665625,82.502,15.804048,27.594,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,6.365,19.6614,29.41554,36.5917,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,13.9,27.342,131.125,31.564,343.125

76,18:45-19:00,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,35.28,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,22.914,19.6614,29.41554,36.5917,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.402587,27.342,131.125,31.564,343.125

77,19:00-19:15,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,39.4092,154.69245,0,51.1407,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.402587,27.342,131.125,31.564,343.125

78,19:15-19:30,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,39.4092,154.69245,0,51.1407,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.402587,27.342,131.125,31.564,343.125

79,19:30-19:45,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,39.4092,154.69245,0,51.1407,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.402587,27.342,131.125,31.564,343.125

80,19:45-20:00,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,39.4092,154.69245,0,51.1407,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,11.402587,27.342,131.125,31.564,343.125

81,20:00-20:15,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,39.4092,154.69245,0,51.1407,42.66,39.51012,0,32.700824,19.6614,30.5616,37.5164,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,11.402587,27.342,131.125,31.564,343.125

82,20:15-20:30,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,39.4092,154.69245,0,51.1407,42.66,39.51012,0,32.700824,19.6614,30.5616,37.5164,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,11.402587,27.342,131.125,31.564,343.125

83,20:30-20:45,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,37.548,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,39.4092,154.69245,0,51.1407,42.66,39.51012,0,19.095,19.6614,30.5616,37.5164,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,9.977142,27.342,131.125,31.564,343.125

84,20:45-21:00,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.7375,9.977142,27.342,131.125,31.564,343.125

85,21:00-21:15,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.6385,9.977142,27.342,131.125,31.564,343.125

86,21:15-21:30,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,9.977142,27.342,131.125,31.564,343.125

87,21:30-21:45,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,9.977142,27.342,131.125,32.171,343.125

88,21:45-22:00,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.779958,49.436556,653.1525,0,16.1704,39.4092,154.69245,0,51.1407,42.66,39.51012,0,19.095,19.6614,30.5616,37.5164,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,9.977142,27.342,131.125,32.171,343.125

89,22:00-22:15,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.779958,49.436556,653.1525,0,16.1704,39.4092,154.69245,0,51.1407,42.66,39.51012,0,19.095,19.6614,30.5616,37.5164,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,9.977142,27.342,131.125,32.171,340.875

90,22:15-22:30,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.779958,49.436556,653.1525,0,16.1704,39.4092,154.69245,0,51.1407,42.66,39.51012,0,19.095,19.6614,30.5616,37.5164,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,9.977142,27.342,131.125,32.171,340.875

91,22:30-22:45,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.779958,49.436556,653.1525,0,16.1704,39.4092,154.69245,0,51.1407,42.66,39.51012,0,19.095,19.6614,30.5616,37.5164,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,9.977142,27.342,131.125,32.171,340.875

92,22:45-23:00,1.01389,10.5042,0,12.2765,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.779958,49.436556,653.1525,0,16.1704,39.4092,154.69245,0,51.1407,42.66,39.51012,0,19.095,19.6614,30.5616,37.5164,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,9.977142,27.342,131.125,32.171,340.875

93,23:00-23:15,1.01389,10.5042,0,14.275,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,9.977142,27.342,131.125,32.171,340.875

94,23:15-23:30,1.01389,10.5042,0,15.7025,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,9.977142,27.342,131.125,32.171,340.875

95,23:30-23:45,1.01389,11.1447,0,15.7025,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,16.2944,19.6614,29.41554,36.5917,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,9.977142,27.342,147.515625,32.171,340.875

96,23:45-24:00,1.01389,11.1447,0,15.7025,42.392196,26.39091,47.472,32.2848,92,123.665625,82.502,15.804048,36.792,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,39.4092,152.9405,0,51.1407,42.66,39.51012,0,16.2944,19.6614,29.41554,36.5917,0,0,49.32,0,13.152,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,9.977142,27.342,147.515625,32.171,340.875

