Block,Time,SINGRAULI_HYDRO,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,RIHAND1,RIHAND3,SALAL,SEWA2,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,CHAMERA1,CHAMERA2,KOLDAM,PARBATI3,BSIUL,CHAMERA3,DHAULIGNGA,RAMPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
54,13:15-13:30,0.99476,11.529,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,53.452,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,14.253199,24.99,147.515625,46.39908,410.625

55,13:30-13:45,0.99476,11.529,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,53.452,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,15.985,24.99,147.515625,46.39908,412.875

56,13:45-14:00,0.99476,11.529,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,53.452,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,16.958,24.99,147.515625,46.39908,412.875

57,14:00-14:15,0.99476,11.529,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,53.452,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,17.931,24.99,147.515625,46.39908,412.875

58,14:15-14:30,0.99476,7.686,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,53.452,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.765,24.99,147.515625,46.39908,412.875

59,14:30-14:45,1.01389,7.686,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,53.452,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,17.7225,24.99,147.515625,46.39908,412.875

60,14:45-15:00,1.01389,7.686,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,53.452,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,17.7225,24.99,147.515625,46.39908,412.875

61,15:00-15:15,1.01389,11.529,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,53.452,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,3.5644,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,17.7225,24.99,147.515625,46.39908,416.25

62,15:15-15:30,1.01389,11.529,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,53.452,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,3.5644,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,17.7225,24.99,147.515625,46.39908,416.25

63,15:30-15:45,1.01389,11.529,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,66.234,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,3.5644,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,19.1125,24.99,147.515625,46.39908,416.25

64,15:45-16:00,1.01389,11.529,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,79.3646,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,3.5644,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,19.1125,24.99,147.515625,46.39908,416.25

65,16:00-16:15,1.01389,11.529,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,79.3646,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,3.5644,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,20.73185,24.99,147.515625,46.39908,416.25

66,16:15-16:30,1.01389,11.529,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,79.3646,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,3.5644,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,20.73185,24.99,147.515625,46.39908,416.25

67,16:30-16:45,1.01389,11.529,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,79.3646,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,20.73185,24.99,147.515625,46.39908,416.25

68,16:45-17:00,1.01389,11.529,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,79.3646,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,20.73185,24.99,147.515625,46.39908,416.25

69,17:00-17:15,1.01389,8.1984,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,79.3646,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,20.73185,24.99,147.515625,46.39908,416.25

70,17:15-17:30,1.01389,8.1984,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,79.3646,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,20.73185,24.99,147.515625,46.39908,416.25

71,17:30-17:45,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,20.73185,24.99,147.515625,46.39908,416.25

72,17:45-18:00,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,38.85,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,20.73185,24.99,147.515625,46.39908,416.25

73,18:00-18:15,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,15.804048,9.198,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,15.9125,6.5538,29.41554,36.5917,0,0,21.92,61.376,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,42.49,416.25

74,18:15-18:30,1.01389,8.1984,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,84.9422,15.804048,18.396,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,3.5644,6.5538,29.41554,36.5917,0,0,21.92,61.376,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,42.49,416.25

75,18:30-18:45,1.01389,8.1984,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,84.9422,15.804048,27.594,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,6.365,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,42.49,416.25

76,18:45-19:00,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,10.184,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,42.49,416.25

77,19:00-19:15,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.2676,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,42.49,416.25

78,19:15-19:30,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.2676,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,42.49,416.25

79,19:30-19:45,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,30.9396,92,123.665625,84.9422,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.2676,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,43.704,416.25

80,19:45-20:00,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,30.9396,92,123.665625,84.9422,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.2676,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,43.704,416.25

81,20:00-20:15,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,84.9422,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.2676,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,43.704,416.25

82,20:15-20:30,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,84.9422,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.2676,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,43.704,416.25

83,20:30-20:45,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,154.69245,0,51.2676,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,43.704,416.25

84,20:45-21:00,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,43.704,416.25

85,21:00-21:15,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,42.49,416.25

86,21:15-21:30,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,20.73185,24.99,147.515625,42.49,416.25

87,21:30-21:45,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,35.644,19.6614,29.41554,36.5917,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,18.140334,24.99,147.515625,42.49,416.25

88,21:45-22:00,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,16.1704,38.6616,154.69245,0,51.2676,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,18.140334,24.99,147.515625,42.49,416.25

89,22:00-22:15,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,16.1704,38.6616,154.69245,0,51.2676,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,18.140334,24.99,147.515625,42.49,416.25

90,22:15-22:30,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,16.1704,38.6616,154.69245,0,51.2676,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,18.140334,24.99,147.515625,42.49,416.25

91,22:30-22:45,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,16.1704,38.6616,154.69245,0,51.2676,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,18.140334,28.518,147.515625,42.49,416.25

92,22:45-23:00,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,16.1704,38.6616,154.69245,0,51.2676,42.66,39.51012,0,35.644,19.6614,30.5616,37.5164,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,18.140334,28.518,147.515625,42.49,416.25

93,23:00-23:15,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,8.381,38.6616,152.9405,0,51.2676,42.66,39.51012,0,30.552,19.6614,29.41554,36.5917,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,18.140334,28.518,147.515625,42.49,416.25

94,23:15-23:30,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,30.552,19.6614,29.41554,36.5917,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,18.140334,28.518,147.515625,42.49,416.25

95,23:30-23:45,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,30.552,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.63886,18.140334,28.518,147.515625,42.49,416.25

96,23:45-24:00,1.01389,8.1984,0,21.4125,42.392196,26.39091,47.472,31.6122,92,123.665625,81.34,15.804048,36.792,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.2676,42.66,39.51012,0,30.552,13.1076,29.41554,36.5917,0,0,21.92,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.63886,18.140334,28.518,147.515625,42.49,416.25

