Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KUDGI,MAPS,NLCEXP,NLCIIST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCTS2EXP,NNTPP,NTPL,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
52,12:45-13:00,688.715947,0,16.166609,20.723717,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,0,13.0416,38.64,0,25.564,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

53,13:00-13:15,688.715947,0,16.166609,20.723717,3.094586,25.247563,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,0,13.0416,30.36,0,25.564,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

54,13:15-13:30,688.715947,0,0,20.723717,3.094586,25.247563,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,0,13.0416,33.12,0,25.564,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

55,13:30-13:45,688.715947,0,0,20.723717,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,0,13.0416,38.64,0,25.564,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

56,13:45-14:00,688.715947,0,0,20.723717,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,0,13.0416,38.64,0,25.564,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

57,14:00-14:15,688.715947,0,0,20.723717,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,0,13.0416,34.224,0,25.564,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

58,14:15-14:30,688.715947,0,0,20.723717,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,0,13.0416,34.224,0,25.564,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

59,14:30-14:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,13.30676,13.0416,34.776,0,40.089,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

60,14:45-15:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,14.04936,13.0416,34.776,0,40.089,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

61,15:00-15:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,14.04936,13.0416,35.328,0,40.089,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

62,15:15-15:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,14.04936,6.5208,35.328,0,40.089,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

63,15:30-15:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,14.04936,6.5208,35.328,0,40.089,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

64,15:45-16:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,1.832685,97.055943,19.725135,0.758012,0,47.35854,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,14.04936,6.5208,35.328,0,40.089,0,0,107.948757,0,0,0,84.935542,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

65,16:00-16:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,1.832685,97.055943,19.725135,0.758012,0,47.35854,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,14.04936,6.5208,35.328,0,40.089,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

66,16:15-16:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,1.832685,97.055943,19.725135,0.758012,0,47.35854,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,14.04936,6.5208,35.328,0,40.089,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

67,16:30-16:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,1.832685,97.055943,19.725135,0.758012,0,47.35854,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,14.04936,6.5208,35.328,0,40.089,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

68,16:45-17:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,1.832685,97.055943,19.725135,0.758012,0,47.35854,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,19.75,6.5208,35.328,0,40.089,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

69,17:00-17:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,1.832685,97.055943,19.725135,0.758012,0,47.35854,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,28.09872,6.5208,35.328,1.5372,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

70,17:15-17:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,1.832685,97.055943,19.725135,0.758012,0,47.35854,68.830275,0,0,5.534073,130.580717,149.98895,2.746854,51.607373,28.09872,6.5208,35.328,1.5372,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

71,17:30-17:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,1.832685,97.055943,19.725135,0.758012,1.873698,47.35854,68.830275,13.545823,0,5.534073,130.580717,149.98895,2.746854,51.607373,28.09872,6.5208,23.184,0.6405,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

72,17:45-18:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,1.832685,97.055943,19.725135,0.758012,2.10791,47.35854,68.830275,27.091645,0,5.534073,130.580717,149.98895,2.746854,51.607373,28.09872,6.5208,23.184,0.6405,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

73,18:00-18:15,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,2.77213,97.055943,19.725135,0.758012,4.637402,71.87355,68.830275,39.840655,9.481826,5.534073,130.580717,149.98895,2.746854,51.607373,34.76,6.5208,23.184,0.6405,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

74,18:15-18:30,688.415947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,3.86558,97.055943,39.450269,0.758012,6.956102,100.288674,68.830275,55.776917,21.717709,5.534073,130.580717,149.98895,5.493709,51.607373,42.14808,6.5208,23.184,0.6405,23.24,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

75,18:30-18:45,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,62.192497,10.375318,0,4.250599,97.055943,59.175403,0.758012,9.274803,110.094678,68.830275,55.776917,32.576563,5.534073,130.580717,149.98895,8.240563,51.607373,42.14808,19.5624,23.184,6.0207,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

76,18:45-19:00,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,62.192497,10.375318,3.814368,5.313248,97.055943,59.175403,0.758012,9.274803,137.618347,68.830275,55.776917,43.536137,5.534073,130.580717,149.98895,8.240563,51.607373,42.14808,19.5624,23.184,6.0207,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

77,19:00-19:15,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,62.192497,10.375318,19.596695,5.313248,97.055943,59.175403,0.758012,9.274803,137.618347,68.830275,55.776917,43.536137,5.534073,130.580717,149.98895,8.240563,51.607373,42.14808,19.5624,23.184,5.8926,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

78,19:15-19:30,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,62.192497,10.375318,19.596695,5.313248,97.055943,59.175403,0.758012,9.274803,137.618347,68.830275,55.776917,43.536137,5.534073,130.580717,149.98895,8.240563,51.607373,42.14808,19.5624,23.184,5.8926,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

79,19:30-19:45,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,62.192497,18.44501,19.596695,5.313248,97.055943,59.175403,0.758012,9.274803,137.618347,68.830275,55.776917,43.536137,5.534073,130.580717,149.98895,8.240563,51.607373,42.14808,19.5624,23.184,5.8926,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

80,19:45-20:00,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,62.192497,18.44501,19.596695,5.313248,97.055943,59.175403,0.758012,9.274803,137.618347,68.830275,55.776917,32.652103,5.534073,130.580717,149.98895,8.240563,51.607373,42.14808,19.5624,23.184,5.8926,5.229,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

81,20:00-20:15,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,62.192497,18.44501,19.596695,4.250599,97.055943,59.175403,0.758012,9.274803,110.094678,68.830275,55.776917,32.652103,5.534073,130.580717,149.98895,8.240563,51.607373,42.14808,19.5624,23.184,5.8926,5.229,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

82,20:15-20:30,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,62.192497,18.44501,19.596695,2.664324,97.055943,59.175403,0.758012,9.274803,68.976322,68.830275,55.776917,32.652103,5.534073,130.580717,149.98895,8.240563,51.607373,42.14808,19.5624,23.184,5.8926,5.229,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

83,20:30-20:45,688.415947,13.735323,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,3.814368,2.587321,97.055943,19.725135,0.758012,6.956102,66.859116,68.830275,55.776917,18.884964,5.534073,130.580717,149.98895,8.240563,51.607373,42.14808,6.5208,23.184,0,5.229,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

84,20:45-21:00,688.415947,13.735323,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,2.587321,97.055943,0,0.758012,4.450032,66.859116,68.830275,55.776917,9.442482,5.534073,130.580717,149.98895,8.240563,51.607373,28.09872,6.5208,23.184,0,5.229,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

85,21:00-21:15,688.415947,13.735323,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,2.587321,97.055943,0,0.758012,1.873698,66.859116,68.830275,55.776917,0,5.534073,130.580717,149.98895,8.240563,51.607373,28.09872,6.5208,35.328,0,5.229,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

86,21:15-21:30,688.415947,13.735323,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,2.587321,97.055943,0,0.758012,0,66.859116,68.830275,55.776917,0,5.534073,130.580717,149.98895,8.240563,51.607373,28.09872,6.5208,35.328,0,5.229,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

87,21:30-21:45,688.415947,13.735323,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,3.86558,97.055943,19.725135,0.758012,0,100.288674,68.830275,55.776917,0,5.534073,130.580717,149.98895,8.240563,51.607373,28.09872,6.5208,35.328,0,5.229,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

88,21:45-22:00,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,62.192497,27.667514,0,5.313248,97.055943,39.450269,0.758012,0,137.618347,68.830275,55.776917,0,5.534073,130.580717,149.98895,8.240563,51.607373,42.14808,13.0416,35.328,2.1777,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

89,22:00-22:15,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,62.192497,27.667514,0,5.313248,97.055943,59.175403,0.758012,0,137.618347,68.830275,55.776917,0,5.534073,130.580717,149.98895,8.240563,51.607373,42.14808,13.0416,35.328,2.1777,53.452,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,42.49,0,20.0018,418.77

90,22:15-22:30,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,62.192497,27.667514,0,5.313248,97.055943,39.450269,0.758012,0,137.618347,68.830275,55.776917,0,5.534073,130.580717,149.98895,8.240563,51.607373,42.14808,13.0416,35.328,2.1777,53.452,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,42.49,0,20.0018,418.77

91,22:30-22:45,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,62.192497,27.667514,0,5.313248,97.055943,19.725135,0.758012,0,137.618347,68.830275,55.776917,0,5.534073,130.580717,149.98895,8.240563,51.607373,42.14808,13.0416,35.328,2.1777,53.452,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,42.49,0,20.0018,418.77

92,22:45-23:00,688.415947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,3.86558,97.055943,0,0.758012,0,100.288674,68.830275,55.776917,0,5.534073,130.580717,149.98895,5.493709,51.607373,28.09872,13.0416,35.328,0,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,42.49,0,20.0018,418.77

93,23:00-23:15,688.415947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,2.587321,97.055943,0,0.758012,0,66.859116,68.830275,55.776917,0,5.534073,130.580717,149.98895,5.493709,51.607373,14.04936,13.0416,35.328,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,42.49,0,20.0018,418.77

94,23:15-23:30,688.415947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,1.724881,97.055943,0,0.758012,0,44.572744,68.830275,41.434281,0,5.534073,130.580717,149.98895,5.493709,51.607373,14.04936,13.0416,35.328,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,42.49,0,20.0018,418.77

95,23:30-23:45,688.415947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0.86244,97.055943,0,0.758012,0,22.286372,68.830275,41.434281,0,5.534073,130.580717,149.98895,5.493709,51.607373,0,13.0416,35.328,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,42.49,0,20.0018,418.77

96,23:45-24:00,688.415947,11.598717,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,62.192497,9.222505,0,0,97.055943,0,0.758012,0,0,68.830275,27.091645,0,5.534073,130.580717,149.98895,5.493709,51.607373,0,13.0416,35.328,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,42.49,0,20.0018,418.77

