Block,Time,NR/01062024/30062024/NDMC/D-46/EE(Power)/2024,NR/01062024/30062024/1000011195-SIEL-BRPL(DISCOM),NR/01062024/30062024/IEPL01,NR/01102023/25072045/L_NR_2021_15,NR/01102023/14082046/L_NR_2021_16,NR/01102023/13082046/L_NR_2021_12,NR/01102023/08032047/L_NR_2021_14,NR/26072023/31072042/L_NR_2023_07,NR/01062024/30062024/1000011017-PPGCL-BRPL,NR/01102023/30042040/GNA_LT_35,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/06022042/L_NR_2012_07,NR/01102023/19072037/LT-05,NR/01062024/30062024/R2,NR/01062024/30062024/1000011034-ACBL-BRPL,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/05012040/L_NR_2020_02,NR/30092023/26122029/SH-06,WR/01102023/24112044/L_NR_2020_07,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/16062024/30062024/1000011196-KWHPS-BRPL(DISCOM),NR/30092023/31122025/SH-07,NR/20062024/30062024/1000011400-GOHP-BRPL(DISCOM),WR/01102023/01102023/L_NR_2020_06,L_NR_2019_19,NR/01102023/23072042/L_NR_2012_04,NR/01102023/31052040/LT-31,NR/01062024/30062024/JPL-BRPL(PTC)GNA,NR/01102023/22052037/LT-59,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01062024/30062024/APPCPL/180/F25/GNA/12300,WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/L_NR_2019_05,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/30042040/GNA_LT_36,NR/01102023/31102037/L_NR_2019_11,WR/01102023/30052048/L_NR_2022_10,WR/01102023/01102023/L_NR_2022_09,SR/01102023/07102043/L_NR_2018_61,NR/01102023/02122045/L_NR_2021_13,NR/01102023/15082037/GNA_NR_2012_01,NR/01062024/30062024/8588/OAN/GMRETL/GPHHPPL-BRPL,NR/01062024/30062024/IIPL/(JPL(TM)-BRPL)/BRPLT-169/24-25/1,NR/01102023/06022042/L_NR_2012_02,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,WR/01102023/16072048/L_NR_2022_08,NR/26072023/25122043/L_NR_2023_10,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_16,NR/22102023/11042047/L_NR_2021_17
54,13:15-13:30,21.780000,0.000000,0.000000,47,0,236.83,92.56,193,0.000000,15.600000,29.770000,57.670000,66.270000,0.000000,0.000000,33,7.990000,20.740000,39.17,11.620000,33,0.000000,20.740000,0.000000,39.16,97.769821,0.000000,15.600000,0.000000,8.090000,0.000000,0.000000,117.5,33,8.750000,15.990000,9.070000,83.33,83.33,17.6,47.37,51.320000,24.150000,0.000000,109.000000,231.840000,42.66,82,0,93,47

55,13:30-13:45,21.780000,0.000000,0.000000,46,0,236.83,92.46,193,0.000000,15.430000,29.770000,57.670000,66.270000,0.000000,0.000000,33,7.990000,20.740000,39.17,11.620000,33,0.000000,20.740000,0.000000,39.16,97.39,0.000000,15.430000,0.000000,8.090000,0.000000,0.000000,117.5,33,8.750000,15.820000,9.070000,83.33,83.33,21.01,47.37,51.320000,24.150000,0.000000,109.000000,273.140000,42.66,82,0,93,47

56,13:45-14:00,21.780000,0.000000,0.000000,46,0,236.83,92.51,189,0.000000,15.180000,29.770000,57.670000,66.270000,0.000000,0.000000,33,7.990000,20.740000,39.17,11.620000,33,0.000000,20.740000,0.000000,39.16,92.257547,0.000000,15.180000,0.000000,8.090000,0.000000,0.000000,117.5,33,8.750000,15.570000,9.070000,83.33,83.33,21.61,47.37,51.320000,24.150000,0.000000,109.000000,273.140000,42.66,81,0,93,47

57,14:00-14:15,21.780000,0.000000,0.000000,45,0,236.83,92.36,186,0.000000,14.850000,28.260000,57.670000,66.270000,0.000000,0.000000,33,8.170000,20.740000,39.17,11.620000,33,0.000000,20.740000,0.000000,39.16,86.901097,0.000000,14.850000,0.000000,8.090000,0.000000,0.000000,117.5,33,12.560000,15.220000,9.370000,83.33,83.33,30.02,47.37,51.320000,24.150000,0.000000,187.320000,273.140000,42.66,79,0,93,47

58,14:15-14:30,21.780000,0.000000,0.000000,44,0,236.39,92,179,0.000000,14.420000,28.260000,57.670000,66.270000,0.000000,0.000000,33,8.170000,20.740000,39.17,11.620000,33,0.000000,20.740000,0.000000,39.16,81.388823,0.000000,14.420000,0.000000,8.090000,0.000000,0.000000,117.5,33,12.560000,14.780000,9.370000,83.33,83.33,31.02,47.28,51.320000,24.150000,0.000000,193.780000,273.140000,42.66,76,0,90,45

59,14:30-14:45,21.780000,0.000000,0.000000,43,0,230.18,91.3,172,0.000000,13.910000,28.760000,57.670000,66.270000,0.000000,0.000000,33,7.620000,20.740000,39.17,11.620000,33,0.000000,20.740000,0.000000,39.16,78.525557,0.000000,13.910000,0.000000,8.090000,0.000000,0.000000,117.5,33,12.560000,14.260000,8.610000,83.33,83.33,31.42,46.04,51.320000,24.150000,0.000000,193.780000,273.140000,42.66,73,0,80,40

60,14:45-15:00,21.780000,0.000000,0.000000,43,0,220.85,89.4,165,0.000000,13.380000,31.290000,57.670000,66.270000,0.000000,0.000000,33,7.620000,20.740000,39.17,11.620000,33,0.000000,20.740000,0.000000,39.16,75.389599,0.000000,13.380000,0.000000,8.090000,0.000000,0.000000,117.5,33,12.560000,13.710000,8.610000,83.33,83.33,32.02,44.17,51.320000,24.150000,0.000000,206.290000,273.140000,42.66,70,0,77,38

61,15:00-15:15,21.780000,0.000000,0.000000,40,0,210.1,85.59,158,0.000000,12.750000,31.290000,57.670000,66.270000,0.000000,0.000000,33,7.890000,20.740000,39.17,11.710000,33,0.000000,20.740000,0.000000,39.16,76.042112,0.000000,12.750000,0.000000,8.240000,0.000000,0.000000,117.5,33,12.560000,13.060000,8.840000,83.33,83.33,40.01,42.02,49.270000,24.150000,0.000000,171.600000,273.140000,42.66,67,0,73,37

62,15:15-15:30,21.780000,0.000000,0.000000,38,0,198.98,80.57,147,0.000000,12.060000,31.290000,57.670000,66.270000,0.000000,0.000000,33,7.890000,20.740000,39.17,11.710000,33,0.000000,20.740000,0.000000,39.16,72.399726,0.000000,12.060000,0.000000,8.240000,0.000000,0.000000,117.5,33,12.560000,12.370000,8.840000,83.33,83.33,40.01,39.8,49.270000,24.150000,0.000000,171.600000,273.140000,42.66,63,0,70,35

63,15:30-15:45,21.780000,0.000000,0.000000,36,0,186.73,75.16,140,0.000000,11.310000,31.290000,68.130000,66.270000,0.000000,0.000000,33,7.890000,20.740000,39.17,11.710000,33,0.000000,20.740000,0.000000,39.16,65.494775,0.000000,11.310000,0.000000,8.240000,0.000000,0.000000,117.5,33,12.560000,11.590000,8.840000,83.33,83.33,40.01,37.34,100.640000,24.150000,0.000000,206.290000,231.840000,42.66,60,0,67,33

64,15:45-16:00,21.780000,0.000000,0.000000,35,0,174.21,69.46,130,0.000000,10.480000,31.290000,68.130000,66.270000,0.000000,0.000000,33,7.890000,20.740000,39.17,11.710000,33,0.000000,20.740000,0.000000,39.16,58.541129,0.000000,10.480000,0.000000,8.240000,0.000000,0.000000,117.5,33,12.560000,10.740000,8.840000,83.33,83.33,40.01,34.84,100.640000,24.150000,0.000000,206.290000,193.200000,42.66,55,0,62,31

65,16:00-16:15,21.780000,48.300000,38.640000,32,0,160.81,63.52,119,0.000000,9.620000,31.290000,57.670000,66.270000,0.000000,0.000000,33,8.170000,20.740000,39.17,11.800000,33,0.000000,20.740000,0.000000,39.16,51.42192,0.000000,9.620000,48.300000,8.550000,0.000000,0.000000,117.5,33,12.560000,9.860000,8.450000,83.33,83.33,40.01,32.16,71.660000,24.150000,24.150000,176.430000,150.220000,42.66,51,0,57,28

66,16:15-16:30,21.780000,48.300000,38.640000,30,0,145.57,57.27,105,0.000000,8.680000,31.290000,57.670000,66.270000,0.000000,0.000000,33,8.170000,20.740000,39.17,11.800000,33,0.000000,20.740000,0.000000,39.16,44.331928,0.000000,8.680000,48.300000,8.550000,0.000000,0.000000,117.5,33,12.560000,8.900000,8.450000,83.33,83.33,40.01,29.11,49.270000,24.150000,24.150000,176.430000,150.220000,42.66,45,0,49,24

67,16:30-16:45,21.780000,48.300000,38.640000,28,0,130.15,50.71,91,0.000000,7.750000,31.290000,57.670000,66.270000,0.000000,0.000000,33,8.170000,20.740000,39.17,11.800000,33,0.000000,20.740000,0.000000,39.16,38.878088,0.000000,7.750000,48.300000,8.550000,0.000000,0.000000,117.5,33,12.560000,7.940000,8.450000,83.33,83.33,40.01,26.03,77.280000,24.150000,24.150000,203.970000,150.220000,42.34,39,0,42,21

68,16:45-17:00,21.780000,48.300000,38.640000,23,0,114.93,43.4,79,0.000000,6.770000,31.290000,57.670000,66.270000,0.000000,0.000000,33,8.170000,20.740000,39.17,11.800000,32,0.000000,20.740000,0.000000,39.16,33.229468,0.000000,6.770000,48.300000,8.550000,0.000000,0.000000,117.5,33,12.560000,6.940000,8.450000,83.33,83.33,40.01,22.99,49.270000,24.150000,24.150000,171.600000,150.220000,42,34,0,35,18

69,17:00-17:15,21.780000,48.300000,38.640000,20,0,99.89,36,68,9.340000,5.740000,31.290000,57.670000,70.430000,24.150000,0.000000,33,7.340000,20.740000,39.17,11.900000,22,0.000000,20.740000,0.000000,39.16,27.765889,0.000000,5.740000,48.300000,6.990000,0.000000,0.000000,117.5,27.11,12.560000,5.880000,8.450000,83.33,83.33,40.01,19.98,49.270000,24.150000,24.150000,227.570000,193.200000,43,29,0,30,15

70,17:15-17:30,21.780000,48.300000,38.640000,17,0,84.08,29.2,56,9.340000,4.730000,31.290000,57.670000,70.430000,24.150000,0.000000,25.01,7.340000,20.740000,39.17,11.900000,11,0.000000,20.740000,0.000000,39.16,22.536046,0.000000,4.730000,48.300000,7.770000,0.000000,0.000000,117.5,19.9,12.560000,4.840000,8.450000,83.33,83.33,40.01,16.81,49.270000,24.150000,24.150000,227.570000,231.840000,42.66,24,0,23,12

71,17:30-17:45,21.780000,48.300000,38.640000,14,0,69.33,22.41,42,9.340000,3.780000,31.290000,57.670000,66.270000,24.150000,0.000000,18.54,7.340000,20.740000,39.17,11.900000,3,0.000000,20.740000,0.000000,39.16,17.802892,0.000000,3.780000,48.300000,7.770000,0.000000,0.000000,117.5,13.12,12.560000,3.880000,8.450000,83.33,83.33,40.01,13.86,49.270000,24.150000,24.150000,227.570000,273.140000,42.66,18,0,17,8

72,17:45-18:00,21.780000,48.300000,38.640000,10,0,54.89,15.85,28,9.340000,2.950000,31.290000,57.670000,66.270000,24.150000,0.000000,12.02,7.340000,20.740000,39.17,11.900000,0,0.000000,20.740000,0.000000,39.16,13.381386,0.000000,2.950000,48.300000,7.770000,0.000000,0.000000,117.5,8.39,12.560000,3.030000,8.450000,83.33,83.33,40.01,10.98,49.270000,24.150000,24.150000,227.570000,273.140000,42.34,12,0,10,5

73,18:00-18:15,21.780000,48.300000,38.640000,7,0,41.61,10.01,14,9.340000,2.220000,31.290000,76.590000,66.270000,24.150000,0.000000,0,7.710000,20.740000,39.17,12.270000,0,0.000000,20.740000,0.000000,39.16,9.417613,0.000000,2.220000,48.300000,8.010000,0.000000,0.000000,117.5,0,15.820000,2.270000,8.450000,83.33,83.33,35.82,8.32,49.270000,24.150000,24.150000,227.570000,273.140000,42.34,6,0,5,3

74,18:15-18:30,21.780000,48.300000,38.640000,5,0,29.72,5.41,7,9.340000,1.590000,31.290000,76.590000,66.270000,24.150000,0.000000,0,7.710000,20.740000,39.17,12.270000,0,0.000000,20.740000,0.000000,39.16,6.057658,0.000000,1.590000,48.300000,8.010000,0.000000,0.000000,117.5,0,15.820000,1.620000,8.450000,83.33,83.33,35.02,5.94,49.270000,24.150000,24.150000,227.570000,273.140000,42.34,3,0,3,1

75,18:30-18:45,21.780000,48.300000,38.640000,3,0,20.89,2.35,4,9.340000,1.060000,29.270000,87.130000,66.270000,24.150000,0.000000,0,7.710000,20.740000,39.17,12.270000,0,0.000000,20.740000,0.000000,39.16,2.843788,0.000000,1.060000,48.300000,8.090000,0.000000,0.000000,117.5,0,15.820000,1.090000,8.450000,83.33,83.33,34.02,4.18,78.250000,24.150000,24.150000,262.270000,273.140000,42.34,1,0,1,1

76,18:45-19:00,21.780000,48.300000,38.640000,3,0,13.48,0,1,9.340000,0.570000,29.270000,87.130000,66.270000,24.150000,0.000000,0,7.710000,20.740000,39.17,12.270000,0,0.000000,20.740000,0.000000,39.16,0.642774,0.000000,0.570000,48.300000,8.090000,0.000000,0.000000,117.5,0,15.820000,0.590000,8.450000,83.33,83.33,33.02,2.69,100.640000,24.150000,24.150000,262.270000,273.140000,42.34,0,0,0,0

77,19:00-19:15,21.780000,48.300000,38.640000,1,0,8.04,0,1,15.880000,0.240000,29.270000,87.130000,94.670000,24.150000,0.000000,0,6.320000,30.910000,39.17,12.720000,0,0.000000,30.910000,0.000000,39.16,0,0.000000,0.240000,48.300000,6.220000,0.000000,0.000000,117.5,0,15.820000,0.240000,8.300000,83.33,83.33,33.42,1.61,100.640000,24.150000,24.150000,262.270000,273.140000,42.34,0,0,0,0

78,19:15-19:30,21.780000,48.300000,38.640000,0.5,0,3.6,0,0,15.880000,0.030000,29.770000,87.130000,115.490000,24.150000,0.000000,0,6.320000,30.910000,39.17,12.720000,0,0.000000,30.910000,0.000000,39.16,0,0.000000,0.030000,48.300000,6.220000,0.000000,0.000000,117.5,0,15.820000,0.030000,8.300000,83.33,83.33,33.62,0.72,100.640000,24.150000,24.150000,262.270000,273.140000,42,0,0,0,0

79,19:30-19:45,21.780000,48.300000,38.640000,0,0,0.23,0,0,15.880000,0.000000,29.770000,87.130000,115.490000,24.150000,0.000000,0,6.320000,30.910000,39.17,12.720000,0,0.000000,30.910000,0.000000,39.16,0,0.000000,0.000000,48.300000,6.990000,0.000000,0.000000,117.5,0,15.820000,0.000000,8.300000,83.33,83.33,33.62,0.04,100.640000,24.150000,24.150000,262.270000,273.140000,41.66,0,0,0,0

80,19:45-20:00,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,29.770000,87.130000,115.490000,24.150000,0.000000,0,6.320000,30.910000,39.17,12.720000,0,0.000000,30.910000,0.000000,39.16,0,0.000000,0.000000,48.300000,6.990000,0.000000,0.000000,117.5,0,15.820000,0.000000,8.300000,83.33,83.33,34.42,0,100.640000,24.150000,24.150000,262.270000,273.140000,40.66,0,0,0,0

81,20:00-20:15,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,29.770000,87.130000,115.490000,24.150000,24.150000,0,6.600000,30.910000,39.17,13.190000,0,0.000000,30.910000,67.620000,39.16,0,0.000000,0.000000,48.300000,6.990000,0.000000,0.000000,117.5,0,15.820000,0.000000,8.140000,83.33,83.33,42.01,0,100.640000,24.150000,24.150000,262.270000,273.140000,40,0,0,0,0

82,20:15-20:30,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,29.770000,87.130000,115.490000,24.150000,24.150000,0,6.600000,30.910000,39.17,13.190000,0,0.000000,30.910000,67.620000,39.16,0,0.000000,0.000000,48.300000,6.990000,0.000000,0.000000,117.5,0,15.820000,0.000000,8.140000,83.33,83.33,42.01,0,100.640000,24.150000,24.150000,262.270000,273.140000,39.66,0,0,0,0

83,20:30-20:45,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.780000,87.130000,115.490000,24.150000,24.150000,0,6.600000,30.910000,39.17,13.190000,0,0.000000,30.910000,67.620000,39.16,0,0.000000,0.000000,48.300000,6.840000,0.000000,0.000000,117.5,0,15.820000,0.000000,7.680000,81.67,81.67,42.01,0,100.640000,24.150000,24.150000,262.270000,273.140000,40,0,0,0,0

84,20:45-21:00,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.780000,87.130000,115.490000,24.150000,24.150000,0,6.600000,30.910000,39.17,13.190000,0,0.000000,30.910000,67.620000,39.16,0,0.000000,0.000000,48.300000,6.840000,0.000000,0.000000,117.5,0,15.820000,0.000000,7.680000,80,80,42.01,0,100.640000,24.150000,24.150000,262.270000,273.140000,40,0,0,0,0

85,21:00-21:15,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.780000,87.130000,115.490000,24.150000,24.150000,0,6.960000,30.910000,39.17,13.190000,0,0.000000,30.910000,67.620000,39.16,0,0.000000,0.000000,48.300000,6.840000,0.000000,0.000000,117.5,0,15.820000,0.000000,7.680000,78.33,78.33,39.81,0,100.640000,24.150000,24.150000,262.270000,273.140000,40,0,0,0,0

86,21:15-21:30,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.780000,87.130000,115.490000,24.150000,24.150000,0,6.960000,30.910000,39.17,13.190000,0,0.000000,30.910000,67.620000,39.16,0,0.000000,0.000000,48.300000,6.840000,0.000000,0.000000,117.5,0,15.820000,0.000000,7.680000,78.33,78.33,33.82,0,100.640000,24.150000,24.150000,262.270000,273.140000,40,0,0,0,0

87,21:30-21:45,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.780000,87.130000,115.490000,24.150000,24.150000,0,6.960000,30.910000,39.17,13.190000,0,0.000000,30.910000,67.620000,39.16,0,0.000000,0.000000,48.300000,6.840000,0.000000,0.000000,117.5,0,15.820000,0.000000,7.680000,78.33,78.33,29.22,0,100.640000,24.150000,24.150000,262.270000,273.140000,40,0,0,0,0

88,21:45-22:00,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.270000,87.130000,115.490000,24.150000,24.150000,0,6.960000,30.910000,38.33,13.190000,0,0.000000,30.910000,67.620000,38.34,0,0.000000,0.000000,48.300000,6.840000,0.000000,0.000000,115,0,15.820000,0.000000,7.680000,76.67,76.67,28.81,0,100.640000,24.150000,24.150000,262.270000,273.140000,40,0,0,0,0

89,22:00-22:15,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.790000,87.130000,115.490000,24.150000,24.150000,0,6.960000,30.910000,37.5,13.190000,0,0.000000,30.910000,67.620000,37.5,0,0.000000,0.000000,48.300000,6.840000,0.000000,0.000000,112.5,0,15.820000,0.000000,7.460000,76.67,76.67,24.81,0,100.640000,24.150000,24.150000,262.270000,273.140000,39.34,0,0,0,0

90,22:15-22:30,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.790000,87.130000,115.490000,24.150000,24.150000,0,6.960000,30.910000,36.67,13.190000,0,0.000000,30.910000,67.620000,36.66,0,0.000000,0.000000,48.300000,6.840000,0.000000,0.000000,110,0,15.820000,0.000000,7.460000,76.67,76.67,21.41,0,100.640000,24.150000,24.150000,262.270000,273.140000,38.34,0,0,0,0

91,22:30-22:45,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.790000,87.130000,115.490000,24.150000,24.150000,0,6.960000,30.910000,35.83,13.190000,0,0.000000,30.910000,67.620000,35.84,0,0.000000,0.000000,48.300000,6.680000,0.000000,0.000000,107.5,0,15.820000,0.000000,7.460000,76.67,76.67,17,0,100.640000,24.150000,24.150000,262.270000,273.140000,37,0,0,0,0

92,22:45-23:00,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.790000,87.130000,115.490000,24.150000,24.150000,0,6.960000,30.910000,33.33,13.190000,0,0.000000,30.910000,67.620000,33.34,0,0.000000,0.000000,48.300000,6.680000,0.000000,0.000000,100,0,15.820000,0.000000,7.460000,76.67,76.67,15,0,100.640000,24.150000,24.150000,262.270000,273.140000,36,0,0,0,0

93,23:00-23:15,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.280000,87.130000,115.490000,24.150000,24.150000,0,6.680000,30.910000,32.5,13.190000,0,0.000000,30.910000,67.620000,32.5,0,0.000000,0.000000,48.300000,6.680000,0.000000,0.000000,97.5,0,15.820000,0.000000,7.460000,76.67,76.67,12.6,0,100.640000,24.150000,24.150000,262.270000,273.140000,34.66,0,0,0,0

94,23:15-23:30,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.280000,87.130000,115.490000,24.150000,24.150000,0,6.680000,30.910000,32.5,13.190000,0,0.000000,30.910000,67.620000,32.5,0,0.000000,0.000000,48.300000,6.680000,0.000000,0.000000,97.5,0,15.820000,0.000000,7.460000,76.67,76.67,11.01,0,100.640000,24.150000,24.150000,262.270000,273.140000,34.34,0,0,0,0

95,23:30-23:45,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.280000,87.130000,115.490000,24.150000,24.150000,0,6.680000,30.910000,32.5,13.190000,0,0.000000,30.910000,67.620000,32.5,0,0.000000,0.000000,48.300000,6.680000,0.000000,0.000000,97.5,0,15.820000,0.000000,7.460000,76.67,76.67,10.21,0,100.640000,24.150000,24.150000,262.270000,273.140000,36,0,0,0,0

96,23:45-24:00,21.780000,48.300000,38.640000,0,0,0,0,0,15.880000,0.000000,30.280000,87.130000,115.490000,24.150000,24.150000,0,6.680000,30.910000,32.5,13.190000,0,0.000000,30.910000,67.620000,32.5,0,0.000000,0.000000,48.300000,6.680000,0.000000,0.000000,97.5,0,15.820000,0.000000,7.460000,76.67,76.67,11.61,0,100.640000,24.150000,24.150000,262.270000,273.140000,36.66,0,0,0,0

