Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
50,12:15-12:30,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,1.873697,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,136.37,9.702,15.00135,348.975

51,12:30-12:45,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,1.873697,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,115.39,9.702,15.00135,348.975

52,12:45-13:00,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,115.39,9.702,15.00135,348.975

53,13:00-13:15,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,115.39,9.702,15.00135,348.975

54,13:15-13:30,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,115.39,9.702,15.00135,348.975

55,13:30-13:45,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,15.00135,348.975

56,13:45-14:00,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,15.00135,348.975

57,14:00-14:15,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,14.999977,348.975

58,14:15-14:30,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,14.999977,348.975

59,14:30-14:45,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,14.999977,348.975

60,14:45-15:00,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.702,14.999977,348.975

61,15:00-15:15,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.408,14.999977,348.975

62,15:15-15:30,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.408,14.999977,348.975

63,15:30-15:45,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.0846,14.999977,348.975

64,15:45-16:00,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.0846,14.999977,348.975

65,16:00-16:15,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,1.873697,179.962454,67.990882,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.2316,14.999983,348.975

66,16:15-16:30,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,1.873697,179.962454,67.990882,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.0846,14.999977,348.975

67,16:30-16:45,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,2.10791,179.962454,67.990882,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.408,14.999977,348.975

68,16:45-17:00,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.408,14.999977,348.975

69,17:00-17:15,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,4.637401,179.962454,67.990882,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.114,14.999977,348.975

70,17:15-17:30,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,4.637401,179.962454,67.990882,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.114,14.999977,348.975

71,17:30-17:45,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,6.956103,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.114,14.999977,348.975

72,17:45-18:00,32.016,37.89052,124.384996,130.580717,0,142.539835,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,6.102988,6.745515,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,6.956103,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.114,14.999977,348.975

73,18:00-18:15,32.016,37.89052,124.384996,130.580717,0,128.849568,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.637626,9.154482,6.745515,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.114,14.999977,348.975

74,18:15-18:30,32.016,37.89052,124.384996,130.580717,6.184414,128.849568,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,78.386778,6.745515,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.6436,14.999977,348.975

75,18:30-18:45,32.016,37.89052,124.384996,130.580717,12.368827,128.849568,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,78.386778,6.745515,0,97.055943,28.09872,48.499829,548.715948,59.175403,389.943785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.3202,14.999977,348.975

76,18:45-19:00,32.016,39.469291,124.384996,130.580717,18.838674,128.849568,10.8885,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,78.386778,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,389.943785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.9968,14.999977,348.975

77,19:00-19:15,32.016,39.469291,124.384996,130.580717,18.838674,128.849568,10.8885,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,78.386778,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,389.943785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.938,14.999977,348.975

78,19:15-19:30,32.016,39.469291,124.384996,130.580717,18.838674,128.849568,10.8885,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,78.386778,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,389.943785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,49.530003,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.938,14.999977,348.975

79,19:30-19:45,32.016,39.469291,124.384996,130.580717,18.838674,128.849568,10.8885,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,59.504133,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,389.943785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.938,14.999977,348.975

80,19:45-20:00,32.016,39.469291,124.384996,130.580717,18.838674,128.849568,10.8885,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,9.154482,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,389.943785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.938,14.999977,348.975

81,20:00-20:15,36.432,39.469291,124.384996,130.580717,18.838674,128.849568,10.8885,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,4.272092,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,389.943785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.526,14.999993,348.975

82,20:15-20:30,36.432,39.469291,124.384996,130.580717,18.838674,128.849568,10.8885,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,16.783217,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,389.943785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.526,14.999993,348.975

83,20:30-20:45,40.848,39.469291,124.384996,130.580717,18.838674,128.849568,10.8885,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,16.783217,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,389.943785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.526,14.999993,348.975

84,20:45-21:00,40.848,37.89052,124.384996,130.580717,12.533744,128.849568,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,16.783217,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,389.943785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,1.1,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.673,14.999993,348.975

85,21:00-21:15,40.848,37.89052,124.384996,130.580717,12.533744,135.292046,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,16.783217,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,389.943785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,1.1,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.673,14.999993,348.975

86,21:15-21:30,40.848,37.89052,124.384996,130.580717,12.533744,141.734525,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,16.783217,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,389.943785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,1.1,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,14.999993,348.975

87,21:30-21:45,40.848,37.89052,124.384996,130.580717,12.533744,141.734525,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,389.943785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,2.2,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.114,14.999993,348.975

88,21:45-22:00,40.848,39.469291,124.384996,130.580717,18.838674,141.734525,10.8885,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,4.272092,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,389.943785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.261,14.999993,348.975

89,22:00-22:15,40.848,39.469291,124.384996,130.580717,18.838674,141.734525,10.8885,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,4.272092,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,389.943785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,51.485133,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.261,14.999993,348.975

90,22:15-22:30,40.848,39.469291,124.384996,130.580717,18.838674,141.734525,10.8885,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,4.272092,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,389.943785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,51.485133,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.408,14.999993,348.975

91,22:30-22:45,40.848,39.469291,124.384996,130.580717,12.533744,141.734525,10.8885,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,0,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,389.943785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,43.536137,19.6614,0,0,0,51.485133,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,10.29,14.999993,348.975

92,22:45-23:00,40.848,37.89052,124.384996,130.580717,6.184414,141.734525,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,389.943785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,10.29,14.999993,348.975

93,23:00-23:15,40.848,37.89052,124.384996,130.580717,5.629402,141.734525,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,389.943785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,10.29,14.999993,348.975

94,23:15-23:30,40.848,37.89052,124.384996,130.580717,5.629402,141.734525,9.9918,64.701224,10.953965,27.63898,79.597,1.212818,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,389.943785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,10.29,14.999993,348.975

95,23:30-23:45,40.848,37.89052,124.384996,130.580717,5.629402,141.734525,9.9918,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,389.943785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,10.29,14.999993,348.975

96,23:45-24:00,40.848,37.89052,124.384996,130.580717,5.629402,141.734525,9.9918,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,389.943785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,10.29,14.999993,348.975

