Block,Time,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/30042040/GNA_LT_35,NR/01052024/31052024/IEX_240416_00120_1,NR/01102023/06022042/L_NR_2012_02,NR/01052024/31052024/8581/OAN/GMRETL/RUVNLBYPL,NR/01102023/15082037/GNA_NR_2012_01,NR/16042024/31052024/IEX_240323_06618,NR/01102023/30042040/GNA_LT_36,NR/01052024/31052024/DC20240501NR23726,NR/01102023/23072042/L_NR_2012_04,NR/01042024/31072024/LT_MEJA_DELHI,NR/01052024/31052024/NDMC/D-37/EE(Power)/2024,NR/01052024/31052024/DC20240501NR23735,NR/01102023/19072037/LT-05,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01052024/31052024/2-R1,NR/01052024/31052024/M20240501NR23406,NR/01102023/31052040/LT-31,NR/01052024/31052024/IEX-240324-06625_1,NR/30092023/26122029/SH-06,NR/01102023/22052037/LT-59,NR/30092023/31122025/SH-07,NR/01052024/31052024/MC120240501NR23436,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01102023/05012040/L_NR_2020_02,NR/01052024/31052024/DC20240501NR23727,NR/01052024/31052024/DC20240501NR23728,NR/01052024/31052024/IEX-240323-06617_1,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01052024/31052024/IEX_240415_00115_1,NR/01102023/06022042/L_NR_2012_07,NR/01102023/31102037/L_NR_2019_11,WR/01102023/24112044/L_NR_2020_07,NR/01102023/08032047/L_NR_2021_14,WR/01102023/01102023/L_NR_2020_06,NR/01102023/14082046/L_NR_2021_16,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_16,WR/01102023/01102023/L_NR_2022_09,SR/01102023/07102043/L_NR_2018_61,NR/01102023/13082046/L_NR_2021_12,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_17,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/30052048/L_NR_2022_10,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02122045/L_NR_2021_13,WR/01102023/31032046/L_NR_2020_05,NR/01102023/25072045/L_NR_2021_15,WR/01102023/29112042/L_NR_2019_05,NR/26072023/25122043/L_NR_2023_10,L_NR_2019_19
25,06:00-06:15,273.530000,0.000000,46.440000,262.650000,0.000000,100.780000,48.370000,0.000000,4.840000,0.000000,11.550000,29.090000,0.000000,115.650000,28.760000,48.370000,39.660000,0.000000,19.350000,30.960000,8.950000,30.960000,14.510000,16.440000,7.350000,5.800000,6.770000,19.350000,0.000000,48.370000,76.330000,8.540000,13.5,0,13.5,0,0,1,40,6.61,7.06,1,0,0,40,9.34,0.69,1.41,40.5,0.1,0,1,3.8988

26,06:15-06:30,273.530000,0.040000,46.440000,262.650000,0.000000,100.780000,48.370000,0.040000,4.840000,0.000000,11.550000,29.090000,0.000000,115.650000,28.260000,48.370000,39.660000,0.040000,19.350000,30.960000,8.950000,30.960000,14.510000,16.440000,7.350000,5.800000,6.770000,19.350000,0.000000,48.370000,76.330000,8.540000,13,0.43,13,0,0,2,38.67,6.61,12.12,4,1,2,38.67,9.34,0.69,2.42,39,1,2.04,1,8.362926

27,06:30-06:45,273.530000,0.270000,46.440000,253.320000,0.000000,100.780000,48.370000,0.280000,4.840000,0.000000,11.550000,29.090000,0.000000,115.650000,27.750000,48.370000,39.660000,0.270000,19.350000,30.960000,8.950000,18.430000,14.510000,16.440000,7.350000,5.800000,6.770000,19.350000,0.000000,48.370000,52.510000,8.540000,12.83,2.01,12.84,0,0,5,37.33,6.61,18.96,7,3,5,37.33,9.34,33,3.79,38.5,2,5.85,3,13.626306

28,06:45-07:00,273.530000,0.720000,46.440000,208.820000,0.000000,71.760000,48.370000,0.740000,4.840000,0.000000,11.550000,29.090000,0.000000,115.650000,27.750000,48.370000,39.660000,0.720000,19.350000,30.960000,8.950000,18.430000,14.510000,16.440000,7.350000,5.800000,6.770000,19.350000,0.000000,48.370000,52.510000,8.540000,12.67,4.34,12.66,0,0,8,36,6.61,26.57,14,4,9,36,9.34,33,5.31,38,5,13.04,6,19.893627

29,07:00-07:15,273.530000,1.250000,46.440000,202.050000,0.000000,53.210000,48.370000,1.280000,4.840000,0.000000,7.740000,29.090000,0.000000,115.650000,27.750000,48.370000,39.660000,1.250000,19.350000,30.960000,6.230000,18.430000,14.510000,16.250000,7.210000,5.800000,6.770000,19.350000,0.000000,48.370000,52.510000,8.310000,10.5,10,10.5,0,0,11,26.67,6.61,33.47,21,5,18,26.67,9.34,29.78,6.69,31.5,7.54,22.31,9,27.09666

30,07:15-07:30,273.530000,2.020000,46.440000,153.680000,0.000000,53.210000,48.370000,2.060000,4.840000,0.000000,7.740000,29.090000,0.000000,115.650000,27.250000,48.370000,39.660000,2.020000,19.350000,30.960000,8.170000,18.430000,14.510000,16.250000,7.210000,5.800000,6.770000,19.350000,0.000000,48.370000,52.510000,8.310000,10.33,16,10.34,0,0,16,26.33,6.61,47.06,35,8,25.32,26.33,9.34,25.32,9.41,31,10.46,25.31,15,34.874766

31,07:30-07:45,273.530000,3.100000,46.440000,111.250000,0.000000,53.210000,48.370000,3.190000,4.840000,0.000000,12.050000,29.090000,0.000000,115.650000,26.740000,48.370000,39.660000,3.100000,19.350000,20.290000,8.170000,20.290000,14.510000,16.250000,7.210000,5.800000,6.770000,19.350000,0.000000,48.370000,33.480000,8.310000,10.17,21.67,10.16,0,0,23,26,6.61,62.3,49,12,27.15,26,9.34,27.15,12.46,30.5,15.61,27.15,21,42.799077

32,07:45:08:00,273.530000,4.030000,46.440000,111.250000,0.000000,53.210000,48.370000,4.130000,4.840000,0.000000,12.050000,29.090000,0.000000,115.650000,26.740000,48.370000,39.660000,4.030000,19.350000,20.290000,8.170000,20.290000,14.510000,16.250000,7.210000,5.800000,6.770000,19.350000,0.000000,48.370000,33.480000,8.310000,10,27.67,10,0,0,32,25.67,6.61,79.02,63,16,28.32,25.67,9.34,28.32,15.8,30,19.71,28.31,27,50.742882

33,08:00-08:15,273.530000,5.270000,46.440000,111.250000,0.000000,53.210000,48.370000,5.410000,4.840000,0.000000,12.050000,29.090000,0.000000,115.650000,26.740000,48.370000,39.660000,5.270000,19.350000,20.290000,7.930000,20.290000,14.510000,16.070000,7.070000,5.800000,6.770000,19.350000,0.000000,48.370000,33.480000,8.080000,9.83,33.67,9.84,0,0,35,25.33,6.61,98.22,77,17,29.32,25.33,7.34,29.32,19.64,29.5,23.37,29.31,33,58.832892

34,08:15-08:30,273.530000,6.410000,46.440000,111.250000,0.000000,53.210000,48.370000,6.570000,4.840000,0.000000,12.050000,29.090000,0.000000,115.650000,26.740000,48.370000,39.660000,6.410000,19.350000,20.290000,7.930000,20.290000,14.510000,16.070000,7.070000,5.800000,6.770000,19.350000,0.000000,48.370000,33.480000,8.080000,9.5,39.33,9.5,0,0,41,25,6.61,109.58,91,21,30.5,25,7.34,30.5,21.92,28.5,26.63,30.5,39,66.971637

35,08:30-08:45,273.530000,7.590000,46.440000,144.140000,0.000000,53.210000,48.370000,7.780000,4.840000,0.000000,12.050000,29.090000,0.000000,115.650000,27.250000,48.370000,39.660000,7.590000,19.350000,20.290000,7.930000,20.290000,14.510000,16.070000,7.070000,5.800000,6.770000,19.350000,0.000000,48.370000,33.480000,8.080000,9.33,48.05,9.34,0,0,48,24.67,6.61,132.28,109,24,30.5,24.67,7.34,30.5,26.46,28,29.73,30.5,46,74.788731

36,08:45:09:00,273.530000,8.680000,46.440000,144.140000,0.000000,53.210000,48.370000,8.900000,4.840000,0.000000,12.050000,29.090000,0.000000,115.650000,27.250000,48.370000,39.660000,8.680000,19.350000,20.290000,7.930000,20.290000,14.510000,16.070000,7.070000,5.800000,6.770000,19.350000,0.000000,48.370000,33.480000,8.080000,9.17,55.38,9.16,0,0,55,24,6.61,143.88,123,28,30.5,24,7.34,30.5,28.78,27.5,32.53,30.5,52,82.410885

37,09:00:09:15,273.530000,9.800000,46.440000,144.140000,0.000000,53.210000,48.370000,10.050000,4.840000,0.000000,12.050000,29.090000,0.000000,115.650000,27.750000,48.370000,39.660000,9.800000,19.350000,20.290000,7.780000,20.290000,14.510000,15.880000,7.540000,5.800000,6.770000,19.350000,0.000000,48.370000,33.480000,7.850000,8.83,62.28,8.84,0,0,60,20,6.01,156.36,137,30,30.5,20,7.34,30.5,31.27,26.5,33.52,30.5,58,89.272773

38,09:15-09:30,273.530000,10.740000,46.440000,144.140000,0.000000,53.210000,48.370000,11.020000,4.840000,0.000000,12.050000,29.090000,0.000000,115.650000,28.260000,48.370000,39.660000,10.740000,19.350000,20.290000,7.780000,20.290000,14.510000,15.880000,7.540000,5.800000,6.770000,19.350000,0.000000,48.370000,33.480000,7.850000,8.67,68.72,8.66,0,0,69,20,6.01,175.55,151,34,30.5,20,7.34,30.5,35.11,26,36.21,30.5,64,95.949468

39,09:30-09:45,273.530000,11.570000,46.440000,192.510000,0.000000,53.210000,48.370000,11.850000,4.840000,0.000000,12.050000,29.090000,0.000000,115.650000,29.770000,48.370000,39.660000,11.570000,19.350000,20.290000,7.780000,20.290000,14.510000,14.970000,7.540000,5.800000,6.770000,19.350000,0.000000,48.370000,33.480000,7.850000,8.5,74.7,8.5,0,0,76,23.33,6.01,195.83,161,38,30.5,23.33,7.34,30.5,39.17,25.5,38.84,30.5,69,102.099825

40,09:45-10:00,273.530000,12.390000,46.440000,200.200000,0.000000,53.210000,48.370000,12.700000,4.840000,0.000000,12.050000,29.090000,0.000000,115.650000,30.280000,48.370000,39.660000,12.390000,19.350000,20.290000,7.780000,20.290000,14.510000,14.970000,7.540000,5.800000,6.770000,19.350000,0.000000,48.370000,52.510000,7.850000,8.33,80.01,8.34,0,0,78,23.33,6.01,208.73,172,39,30.4,23.33,7.34,30.4,41.74,25,41.04,30.4,73,107.967519

41,10:00-10:15,273.530000,13.090000,0.000000,200.200000,0.000000,53.210000,48.370000,13.420000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,30.780000,0.000000,39.660000,13.090000,19.350000,20.290000,7.470000,20.290000,14.510000,14.870000,7.540000,0.000000,0.000000,19.350000,0.000000,0.000000,52.510000,7.850000,12.98,84.62,12.99,0,0,84,23.33,6.01,218.84,179,42,30.4,23.33,7.34,30.4,43.77,38.95,42.96,30.4,76,112.724055

42,10:15-10:30,273.530000,13.710000,0.000000,200.200000,0.000000,53.210000,48.370000,14.050000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,30.780000,0.000000,39.660000,13.710000,19.350000,20.290000,7.470000,20.290000,14.510000,14.870000,7.540000,0.000000,0.000000,19.350000,0.000000,0.000000,52.510000,7.850000,12.9,88.8,12.9,0,0,90,23,6.01,230.06,186,45,30.4,23,7.34,30.4,46.01,38.7,44.8,30.4,79,116.262216

43,10:30-10:45,273.530000,14.320000,0.000000,200.200000,0.000000,53.210000,48.370000,14.680000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,31.290000,0.000000,39.660000,14.320000,19.350000,20.290000,7.470000,20.290000,14.510000,14.870000,7.540000,0.000000,0.000000,19.350000,0.000000,0.000000,52.510000,7.850000,13.13,91.13,13.14,0,0,94,32.33,6.01,232.5,189,47,30.4,32.33,10.66,30.4,46.5,39.4,45,30.4,81,118.611243

44,10:45-11:00,273.530000,14.720000,0.000000,200.200000,0.000000,53.210000,48.370000,15.080000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,31.290000,0.000000,39.660000,14.720000,19.350000,20.290000,7.470000,20.290000,14.510000,14.870000,7.540000,0.000000,0.000000,19.350000,0.000000,0.000000,52.510000,7.850000,12.82,91.96,12.81,0,0,94,32,6.01,232.5,191,47,30.4,32,10.34,30.4,46.5,38.45,45.5,30.4,82,121.486608

45,11:00-11:15,273.530000,15.260000,0.000000,200.200000,0.000000,53.210000,48.370000,15.640000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,31.290000,0.000000,39.660000,15.260000,19.350000,20.290000,7.470000,20.290000,14.510000,14.690000,7.440000,0.000000,0.000000,19.350000,0.000000,0.000000,52.510000,7.540000,13.12,92.08,13.11,0,0,94,31.67,6.01,232.5,193,47,30.4,31.67,10.66,30.4,46.5,39.35,46,30.4,82,123.484743

46,11:15-11:30,273.530000,15.320000,0.000000,200.200000,0.000000,53.210000,48.370000,15.700000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,30.780000,0.000000,39.660000,15.320000,19.350000,20.290000,7.470000,20.290000,14.510000,14.690000,7.440000,0.000000,0.000000,19.350000,0.000000,0.000000,52.510000,7.540000,13.57,92.04,13.56,0,0,94,31.33,6.41,232.5,193,47,30.23,31.33,10.66,30.23,46.5,40.7,46.5,30.24,82,124.976034

47,11:30-11:45,273.530000,15.320000,0.000000,200.200000,0.000000,53.210000,48.370000,15.700000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,30.280000,0.000000,39.660000,15.320000,19.350000,20.290000,7.470000,20.290000,14.510000,14.690000,7.440000,0.000000,0.000000,19.350000,0.000000,0.000000,52.510000,7.540000,15.07,92.12,15.06,0,0,94,31.33,6.61,232.5,193,47,30.23,31.33,11.42,30.23,46.5,45.2,46.5,30.24,82,126.067698

48,11:45-12:00,273.530000,15.320000,0.000000,200.200000,0.000000,53.210000,48.370000,15.700000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,30.280000,0.000000,39.660000,15.320000,19.350000,20.290000,7.470000,20.290000,14.510000,14.690000,7.440000,0.000000,0.000000,19.350000,0.000000,0.000000,52.510000,7.540000,15.68,92.3,15.69,0,0,94,32,7.01,232.5,193,47,30.23,32,11.95,30.23,46.5,47.05,46.5,30.24,82,126.857205

49,12:00-12:15,273.530000,15.320000,0.000000,200.200000,0.000000,53.210000,48.370000,15.700000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,28.270000,0.000000,0.000000,15.320000,0.000000,20.290000,7.470000,20.290000,0.000000,14.500000,7.440000,0.000000,0.000000,0.000000,0.000000,0.000000,52.510000,7.540000,19.33,92.4,19.34,0,0,94,32.33,7.21,232.5,189,47,30.23,32.33,13.34,30.23,46.5,58,46.5,30.24,81,126.915687

50,12:15-12:30,273.530000,15.320000,0.000000,200.200000,0.000000,53.210000,48.370000,15.700000,0.000000,0.000000,12.050000,29.090000,0.000000,115.650000,28.270000,0.000000,0.000000,15.320000,0.000000,20.290000,7.470000,20.290000,0.000000,14.500000,7.440000,0.000000,0.000000,0.000000,0.000000,0.000000,52.510000,7.540000,19.83,92.36,19.84,0,0,94,33.33,7.21,232.5,189,47,30.23,33.33,13.66,30.23,46.5,59.5,46.5,30.24,81,126.759735

