Block,Time,NR/16022024/29022024/HP-38,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05713,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/19022024/29022024/NVVN/OA/16907,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/06022042/L_NR_2012_07,NR/16022024/29022024/HP-40,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/05012040/L_NR_2020_02,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05406,NR/01022024/29022024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01012024/31032024/ ChanjuII,NR/01102023/31102037/L_NR_2019_11,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05420,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05714,NR/01102023/30042040/GNA_LT_36,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05718,NR/01102023/30042040/GNA_LT_35,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/19072037/LT-05,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/22052037/LT-59,NR/16022024/29022024/HP-45,NR/01102023/23072042/L_NR_2012_04,NR/01102023/06022042/L_NR_2012_02,NR/30092023/31122025/SH-07,NR/01102023/31052040/LT-31,NR/01022024/29022024/79,NR/16022024/29022024/HP-36,NR/30092023/26122029/SH-06,NR/01102023/02012046/L_NR_2021_17,WR/01102023/24112044/L_NR_2020_07,NR/01102023/25072045/L_NR_2021_15,WR/01102023/16072048/L_NR_2022_08,NR/01102023/13082046/L_NR_2021_12,NR/01102023/02122045/L_NR_2021_13,WR/01102023/30052048/L_NR_2022_10,WR/01102023/29112042/RUMS(L_NR_2019_06),SR/14022024/29022024/SJVN140224NR1518,NR/01102023/08032047/L_NR_2021_14,WR/01102023/01102023/L_NR_2022_09,SR/01102023/07102043/L_NR_2018_61,WR/01102023/01102023/L_NR_2020_06,WR/01102023/29112042/L_NR_2019_05,NR/01102023/14082046/L_NR_2021_16,L_NR_2019_19,NR/26072023/31072042/L_NR_2023_07,NR/26072023/25122043/L_NR_2023_10,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/31032046/L_NR_2020_05,NR/22102023/11042047/L_NR_2021_16,NR/22102023/11042047/L_NR_2021_17,NR/01022024/29022024/SJVN010224NR1468,NR/01022024/29022024/SJVN010224NR1469
51,12:30-12:45,0.000000,18.330000,0.000000,48.230000,54.020000,76.070000,39.150000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,17.200000,6.750000,16.780000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,16.780000,96.460000,0.000000,25.960000,0,10.23,47.8,6.6,237.5,47.5,21.67,32.22,14.95,91.98,21.67,21.28,10.25,32.21,0,159.736,207,88,32.22,30.7,95,47,0,0

52,12:45-13:00,0.000000,18.330000,0.000000,48.230000,54.020000,57.140000,39.150000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,17.200000,6.750000,16.780000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,16.780000,96.460000,0.000000,25.960000,0,9.81,47.8,6.34,237.5,47.5,21.67,32.22,14.95,91.99,21.67,21.52,9.82,32.21,0,158.43084,207,88,32.22,29.44,95,47,0,0

53,13:00-13:15,0.000000,18.330000,0.000000,48.230000,54.020000,33.350000,39.150000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,17.200000,6.750000,16.780000,8.200000,33.090000,11.580000,0.000000,0.000000,231.500000,139.870000,25.960000,16.780000,96.460000,0.000000,25.960000,0,9.83,47.8,6.34,237.5,47.5,21.33,32.22,15.34,91.98,21.33,19.1,9.83,32.21,0,156.24908,207,88,32.22,29.49,95,47,0,0

54,13:15-13:30,0.000000,18.330000,0.000000,48.230000,54.020000,33.350000,39.150000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,17.200000,6.750000,16.780000,8.200000,33.090000,11.580000,0.000000,0.000000,231.500000,110.930000,25.960000,16.780000,96.460000,0.000000,25.960000,0,9.96,47.8,6.34,237.5,47.5,21,32.22,15.34,91.98,21,19.47,9.97,32.21,0,153.33682,207,88,32.22,29.89,95,47,0,0

55,13:30-13:45,0.000000,18.330000,0.000000,48.230000,54.020000,33.350000,39.150000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,17.200000,6.750000,16.780000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,110.930000,25.960000,16.780000,96.460000,0.000000,25.960000,0,7.63,47.8,6.34,237.5,47.5,16.67,32.22,15.34,91.98,16.67,21.08,7.63,32.21,0,147.76554,207,88,32.22,22.89,95,47,0,0

56,13:45-14:00,0.000000,18.330000,0.000000,48.230000,54.020000,33.350000,39.150000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,17.200000,6.750000,16.780000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,139.870000,25.960000,16.780000,96.460000,0.000000,25.960000,0,7.55,47.8,6.34,237.5,47.5,16.67,32.22,15.34,91.98,16.67,23.28,7.56,32.21,0,144.50264,207,88,32.22,22.66,95,47,0,0

57,14:00-14:15,0.000000,18.330000,0.000000,48.230000,54.020000,33.350000,39.150000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,17.200000,6.750000,16.780000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,139.870000,25.960000,16.780000,96.460000,0.000000,25.960000,0,7.42,47.75,6.34,237.5,47.5,16.67,32.22,12.15,91.96,16.67,23.14,7.43,32.21,0,140.26574,207,88,32.22,22.27,93,47,0,0

58,14:15-14:30,0.000000,18.330000,0.000000,48.230000,54.020000,33.350000,39.150000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,16.960000,6.750000,16.550000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,139.870000,25.960000,16.550000,96.460000,0.000000,25.960000,0,7.26,46.42,6.34,237.5,47.5,16.67,32.22,12.15,91.98,16.67,23.34,7.25,32.21,0,135.45418,200,85,32.22,21.77,93,47,0,0

59,14:30-14:45,0.000000,18.330000,0.000000,48.230000,54.020000,33.350000,39.150000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,16.410000,6.750000,16.010000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,139.870000,25.960000,16.010000,96.460000,0.000000,25.960000,0,7.13,45.05,6.34,237.5,47.5,16.67,32.22,12.15,91.27,16.67,23.74,7.13,32.21,0,130.06796,196,84,32.22,21.39,93,47,0,0

60,14:45-15:00,0.000000,18.330000,0.000000,48.230000,54.020000,33.350000,39.150000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,15.610000,6.750000,15.230000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,139.870000,25.960000,15.230000,96.460000,0.000000,25.960000,0,7,43.18,6.34,237.5,47.5,16.67,32.22,12.15,87.99,16.67,25.08,7,32.21,0,123.76618,186,79,32.22,21,90,45,0,0

61,15:00-15:15,0.000000,18.330000,0.000000,48.230000,54.020000,33.350000,39.150000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,14.540000,6.750000,14.190000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,139.870000,25.960000,14.190000,96.460000,0.000000,25.960000,0,7,41.36,6.34,237.5,47.5,16.67,32.22,7.81,83.86,16.67,27.48,7,32.21,0,115.00992,182,78,32.22,21,85,42,0,0

62,15:15-15:30,0.000000,18.330000,0.000000,48.230000,54.020000,33.350000,39.150000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,13.450000,6.750000,13.110000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,166.580000,25.960000,13.110000,96.460000,0.000000,25.960000,0,7,39.22,6.34,229.62,45.92,16.67,32.22,7.81,78.97,16.67,29.67,7,32.21,0,106.39002,172,73,32.22,21,80,40,0,0

63,15:30-15:45,0.000000,18.330000,0.000000,48.230000,54.020000,33.350000,39.150000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,12.370000,6.750000,12.070000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,166.580000,25.960000,12.070000,96.460000,0.000000,25.960000,0,7,36.67,6.34,215.7,43.14,16.67,32.22,7.81,73.62,16.67,31.03,7,32.21,0,96.75716,158,67,32.22,21,77,37,0,0

64,15:45-16:00,0.000000,18.330000,0.000000,48.230000,54.020000,33.350000,39.150000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,11.340000,6.750000,11.060000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,166.580000,25.960000,11.060000,96.460000,0.000000,25.960000,0,7,34,6.34,200.31,40.06,16.67,32.22,7.81,68.26,16.67,32.32,7,32.21,0,86.38406,144,61,32.22,21,70,34,0,0

65,16:00-16:15,0.000000,18.330000,21.220000,48.230000,54.020000,33.350000,39.150000,0.000000,1.300000,4.820000,96.460000,1.750000,0.950000,6.750000,5.790000,10.250000,6.750000,9.990000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,196.480000,25.960000,9.990000,96.460000,0.000000,25.960000,0,7,31.38,6.66,182.83,36.57,17.33,32.22,10.32,61.68,17.33,33.03,7,32.21,0,75.47526,133,57,32.22,21,64,30,0,0

66,16:15-16:30,0.000000,18.330000,22.190000,48.230000,54.020000,58.110000,39.150000,0.000000,1.300000,4.820000,96.460000,1.750000,0.950000,6.750000,5.790000,9.020000,6.750000,8.810000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,8.810000,96.460000,0.000000,25.960000,0,7,27.98,6.73,164.13,32.82,17.61,32.22,10.32,54.42,17.61,33.97,7,32.21,0,64.56646,116,49,32.22,21,56,27,0,0

67,16:30-16:45,0.000000,18.330000,22.190000,48.230000,54.020000,76.070000,39.150000,0.000000,1.300000,4.820000,96.460000,1.750000,0.950000,6.750000,5.790000,7.820000,6.750000,7.630000,8.200000,47.270000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,7.630000,96.460000,0.000000,25.960000,0,7,24.36,7.47,145.33,29.06,17.75,32.22,10.32,46.72,17.75,39.08,7,32.21,0,54.74854,98,42,32.22,21,47,23,0,0

68,16:45-17:00,0.000000,18.330000,23.150000,48.230000,54.020000,76.070000,39.150000,0.000000,1.300000,4.820000,96.460000,1.750000,0.950000,6.750000,5.790000,6.590000,6.750000,6.430000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,6.430000,96.460000,0.000000,25.960000,0,7,19.54,8.37,125.08,25.01,18.75,32.22,10.32,38.83,18.75,39.48,7,32.21,0,42.00862,81,34,32.22,21,41,19,0,0

69,17:00-17:15,0.000000,18.330000,23.150000,48.230000,54.020000,76.070000,39.150000,0.000000,1.300000,4.820000,96.460000,1.750000,0.950000,6.750000,5.790000,5.230000,6.750000,5.100000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,5.100000,96.460000,0.000000,25.960000,0,7,14.93,8.47,103.22,20.64,20.08,22.17,0,30.26,20.08,39.33,7,22.17,0,30.5349,63,27,20,21,32,16,0,0

70,17:15-17:30,0.000000,18.330000,24.120000,48.230000,54.020000,76.070000,39.150000,0.000000,1.300000,4.820000,96.460000,1.750000,0.950000,6.750000,5.790000,3.760000,6.750000,3.680000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,3.680000,96.460000,0.000000,25.960000,0,7,10.16,8.57,81.51,16.3,21.75,11.53,0,21.36,21.75,39.34,7,11.53,0,19.75272,46,19,7,21,20,10,0,0

71,17:30-17:45,0.000000,18.330000,25.080000,48.230000,54.020000,76.070000,39.150000,0.000000,1.300000,4.820000,96.460000,1.750000,0.950000,6.750000,5.790000,2.590000,6.750000,2.520000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,2.520000,96.460000,0.000000,25.960000,0,13.04,6,10.75,59.9,11.98,28.42,5.02,0,14.95,28.42,40.81,13.05,5.02,0,12.45746,28,12,1,39.12,14,6,0,0

72,17:45-18:00,0.000000,18.330000,25.080000,48.230000,54.020000,76.070000,39.150000,0.000000,1.300000,4.820000,96.460000,1.750000,0.950000,6.750000,5.790000,1.530000,6.750000,1.490000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,1.490000,96.460000,0.000000,25.960000,0,13.38,4,11.03,39.45,7.89,29.08,1.34,0,10.63,29.08,40.81,13.36,1.34,0,7.18812,18,7,0,40.13,5,2,0,0

73,18:00-18:15,0.000000,18.330000,25.080000,48.230000,79.090000,76.070000,0.000000,0.000000,1.300000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.750000,6.750000,0.740000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,0.740000,96.460000,0.000000,25.960000,0,11.21,3,8.42,22.16,4.43,22.41,0,0,3.99,22.41,40.41,11.21,0,0,2.6298,7,3,0,33.62,1,0,0,0

74,18:15-18:30,0.000000,18.330000,26.040000,48.230000,99.950000,87.010000,0.000000,0.000000,1.300000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.290000,6.750000,0.280000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,0.280000,96.460000,0.000000,25.960000,0,11.71,2,8.75,7.73,1.55,21.92,0,0,0,21.92,40.41,11.71,0,0,0.20454,1,1,0,35.12,0,0,0,0

75,18:30-18:45,0.000000,18.330000,26.040000,48.230000,99.950000,87.010000,0.000000,0.000000,1.300000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,0.000000,96.460000,0.000000,25.960000,0,12.54,1,9.08,1.93,0.39,22.5,0,0,0,22.5,40.21,12.55,0,0,0,1,0,0,37.62,0,0,0,0

76,18:45-19:00,0.000000,18.330000,26.040000,48.230000,99.950000,87.010000,0.000000,0.000000,1.300000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,24.560000,0.000000,96.460000,0.000000,24.560000,0,13.54,0,9.75,0,0,23.93,0,0,0,23.93,39.41,13.53,0,0,0,0,0,0,40.62,0,0,0,0

77,19:00-19:15,0.000000,18.330000,26.040000,48.230000,99.950000,87.010000,0.000000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,24.560000,0.000000,96.460000,0.000000,24.560000,0,10.96,0,10.09,0,0,19.42,0,0,0,19.42,39.01,10.94,0,0,0,0,0,0,32.87,0,0,0,0

78,19:15-19:30,0.000000,18.330000,26.040000,48.230000,99.950000,87.010000,0.000000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,24.560000,0.000000,96.460000,0.000000,24.560000,0,11.71,0,10.75,0,0,20.08,0,0,0,20.08,38.61,11.69,0,0,0,0,0,0,35.12,0,0,0,0

79,19:30-19:45,0.000000,18.330000,25.080000,48.230000,99.950000,87.010000,0.000000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,0.000000,96.460000,0.000000,25.960000,0,12.62,0,9.43,0,0,20.15,0,0,0,20.15,37.42,12.63,0,0,0,0,0,0,37.86,0,0,0,0

80,19:45-20:00,0.000000,18.330000,25.080000,48.230000,99.950000,87.010000,0.000000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,57.860000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,0.000000,96.460000,0.000000,25.960000,0,12.74,0,9.73,0,0,20.42,0,0,0,20.42,37.02,12.75,0,0,0,0,0,0,38.23,0,0,0,0

81,20:00-20:15,0.000000,18.330000,25.080000,48.230000,99.950000,87.010000,0.000000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,0.000000,0.000000,0.000000,25.960000,0,12.43,0,9.8,0,0,20.75,0,0,0,20.75,36.02,12.41,0,0,0,0,0,0,37.28,0,0,0,0

82,20:15-20:30,0.000000,18.330000,25.080000,48.230000,99.950000,87.010000,0.000000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,0.000000,0.000000,0.000000,25.960000,0,11.96,0,9.75,0,0,21.75,0,0,0,21.75,34.62,11.97,0,0,0,0,0,0,35.88,0,0,0,0

83,20:30-20:45,0.000000,18.330000,25.080000,48.230000,68.500000,57.090000,0.000000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,261.020000,25.960000,0.000000,0.000000,0.000000,25.960000,0,11.67,0,11.75,0,0,20,0,0,0,20,28.73,11.66,0,0,0,0,0,0,35,0,0,0,0

84,20:45-21:00,0.000000,18.330000,25.080000,48.230000,54.020000,57.090000,0.000000,0.000000,1.250000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,227.570000,25.960000,0.000000,0.000000,0.000000,25.960000,0,11.1,0,11.42,0,0,20,0,0,0,20,27.61,11.09,0,0,0,0,0,0,33.28,0,0,0,0

85,21:00-21:15,0.000000,18.330000,25.080000,48.230000,54.020000,57.100000,0.000000,0.000000,1.250000,4.820000,96.460000,1.750000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,200.860000,25.960000,0.000000,0.000000,0.000000,25.960000,0,10.04,0,9.08,0,0,43.33,0,0,0,43.33,26.01,10.05,0,0,0,0,0,0,30.12,0,0,0,0

86,21:15-21:30,0.000000,18.330000,25.080000,48.230000,54.020000,57.100000,0.000000,0.000000,1.250000,4.820000,96.460000,1.750000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,200.860000,25.960000,0.000000,0.000000,0.000000,25.960000,0,10.71,0,9.75,0,0,46.67,0,0,0,46.67,25.61,10.71,0,0,0,0,0,0,32.12,0,0,0,0

87,21:30-21:45,0.000000,18.330000,25.080000,48.230000,54.020000,57.100000,0.000000,0.000000,1.250000,4.820000,96.460000,1.750000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,200.860000,25.960000,0.000000,0.000000,0.000000,25.960000,0,11.95,0,10.42,0,0,51.67,0,0,0,51.67,23.21,11.94,0,0,0,0,0,0,35.84,0,0,0,0

88,21:45-22:00,0.000000,18.330000,25.080000,48.230000,54.020000,57.100000,0.000000,0.000000,1.250000,4.820000,96.460000,1.750000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,0.000000,271.290000,200.860000,25.960000,0.000000,0.000000,0.000000,25.960000,0,12.19,0,10.75,0,0,56.67,0,0,0,56.67,22.81,12.19,0,0,0,0,0,0,36.58,0,0,0,0

89,22:00-22:15,128.270000,18.330000,25.080000,48.230000,54.020000,57.100000,0.000000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,16.340000,271.290000,234.310000,25.960000,0.000000,0.000000,38.220000,25.960000,0,20.86,0,11.08,0,0,56,0,0,0,56,19.8,20.86,0,0,0,0,0,0,62.58,0,0,0,0

90,22:15-22:30,128.270000,18.330000,25.080000,48.230000,54.020000,57.100000,0.000000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,16.340000,271.290000,205.370000,25.960000,0.000000,0.000000,38.220000,25.960000,0,21.54,0,11.42,0,0,55,0,0,0,55,19.76,21.55,0,0,0,0,0,0,64.62,0,0,0,0

91,22:30-22:45,128.270000,18.330000,25.080000,48.230000,54.020000,57.100000,0.000000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,16.340000,271.290000,171.920000,25.960000,0.000000,0.000000,38.220000,25.960000,0,24.67,0,13.08,0,0,54.33,0,0,0,54.33,15,24.66,0,0,0,0,0,0,74,0,0,0,0

92,22:45-23:00,128.270000,18.330000,25.080000,48.230000,54.020000,57.100000,0.000000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,16.340000,271.290000,171.920000,25.960000,0.000000,0.000000,38.220000,25.960000,0,25.38,0,13.47,0,0,53.33,0,0,0,53.33,14.2,25.36,0,0,0,0,0,0,76.13,0,0,0,0

93,23:00-23:15,128.270000,18.330000,25.080000,48.230000,54.020000,57.100000,0.000000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,16.340000,271.290000,171.920000,25.960000,0.000000,0.000000,38.220000,25.960000,0,26.67,0,21.66,0,0,53.33,0,0,0,53.33,17.6,26.66,0,0,0,0,0,0,80,0,0,0,0

94,23:15-23:30,128.270000,18.330000,25.080000,48.230000,54.020000,57.100000,0.000000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,33.090000,11.580000,0.000000,16.340000,271.290000,171.920000,25.960000,0.000000,0.000000,38.220000,25.960000,0,27,0,22.34,0,0,53.33,0,0,0,53.33,17.2,27,0,0,0,0,0,0,81,0,0,0,0

95,23:30-23:45,128.270000,18.330000,25.080000,48.230000,54.020000,57.100000,0.000000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,35.170000,11.580000,0.000000,16.340000,271.290000,227.570000,25.960000,0.000000,0.000000,38.220000,25.960000,0,27.83,0,23.34,0,0,53.33,0,0,0,53.33,17,27.84,0,0,0,0,0,0,83.5,0,0,0,0

96,23:45-24:00,128.270000,18.330000,25.080000,48.230000,54.020000,57.090000,0.000000,0.000000,1.210000,4.820000,96.460000,1.660000,0.950000,6.750000,5.790000,0.000000,6.750000,0.000000,8.200000,35.170000,11.580000,0.000000,16.340000,271.290000,227.570000,25.960000,0.000000,0.000000,38.220000,25.960000,0,28.17,0,25,0,0,53.33,0,0,0,53.33,17,28.16,0,0,0,0,0,0,84.5,0,0,0,0

