Block,Time,TANDA2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,TEHRI,URI2,UNCHAHAR3,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,DHAULIGNGA,NAPP,CHAMERA3,KISHANGANGA,JHAJJAR,KOTESHWR,RIHAND2,CHAMERA2,PARBATI3,RAMPUR,RIHAND1,SINGRAULI,SEWA2,RIHAND3,SINGRAULI_HYDRO,URI,CHAMERA1,RAPPB,BSIUL,SALAL,TANAKPUR,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KGSU1AND2,KGSU3AND4,KKNP,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TALA,SASAN
56,13:45-14:00,0,42.392196,9.9925,0,0,31.897382,26.39091,341.564563,16.478852,0,20.834,26.2683,0,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,8.832,0,0,6.5208,13.363,5.7645,0,37.8,0,0,0,32.88,44.388,6.028,0,22.263,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

57,14:00-14:15,0,42.392196,9.9925,0,0,24.75168,26.39091,341.564563,16.478852,0,20.834,26.2683,0,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,8.832,0,0,6.5208,13.363,5.7645,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

58,14:15-14:30,0,42.392196,9.9925,0,0,11.03064,26.39091,341.564563,16.478852,0,20.834,26.2683,0,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,8.832,0,0,6.5208,13.363,5.7645,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

59,14:30-14:45,0,42.392196,9.9925,0,0,9.4164,26.39091,341.564563,16.478852,0,20.834,26.2683,0,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,11.04,0,0,6.5208,13.363,5.7645,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

60,14:45-15:00,0,42.392196,9.9925,0,15.561,9.4164,26.39091,341.564563,16.478852,0,20.834,26.2683,0,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,11.04,0,0,6.5208,13.363,5.7645,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

61,15:00-15:15,0,42.392196,9.9925,0,15.561,9.4164,26.39091,341.564563,16.478852,0,0,26.2683,0,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,11.04,0,0,6.5208,13.363,5.7645,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

62,15:15-15:30,0,42.392196,9.9925,0,15.561,9.4164,26.39091,341.564563,16.478852,0,0,26.2683,0,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,11.04,0,0,0,25.564,5.7645,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

63,15:30-15:45,0,42.392196,9.9925,0,31.122,9.4164,26.39091,341.564563,16.478852,0,0,26.2683,0,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,11.04,0,0,0,70.882,6.405,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

64,15:45-16:00,0,42.392196,9.9925,0,31.122,9.4164,26.39091,341.564563,16.478852,0,0,26.2683,0,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,11.04,0,0,0,70.882,6.405,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

65,16:00-16:15,0,42.392196,9.9925,0,46.683,9.4164,26.39091,341.564563,16.478852,0,0,26.2683,0,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,11.04,0,0,0,70.882,6.405,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

66,16:15-16:30,0,42.392196,9.9925,0,46.683,9.4164,26.39091,341.564563,16.478852,0,0,26.2683,0,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,11.04,0,0,0,70.882,6.405,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

67,16:30-16:45,0,42.392196,9.9925,0,62.244,10.089,26.39091,341.564563,16.478852,0,20.834,26.2683,0,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,13.248,0,0,0,26.726,6.405,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

68,16:45-17:00,0,42.392196,9.9925,0,62.244,10.089,26.39091,341.564563,16.478852,0,20.834,26.2683,0,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,13.248,0,0,0,13.363,6.405,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

69,17:00-17:15,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,16.478852,0,20.834,26.2683,9.1149,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,15.8976,0,0,0,13.363,6.405,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

70,17:15-17:30,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,16.478852,0,39.3952,26.2683,9.1149,19.9716,0,0,653.1525,8.874,56.7,0,3.1825,0,92,103.5,0,123.665625,0.59303,15.8976,0,0,0,13.363,6.405,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

71,17:30-17:45,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,16.478852,0,56.82,26.2683,18.2298,19.9716,0,0,653.1525,8.874,56.7,0,6.365,0,92,103.5,5.27868,123.665625,0.59303,15.8976,8.69,0,0,13.363,6.405,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

72,17:45-18:00,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,32.957704,0,75.76,26.2683,18.2298,19.9716,0,0,653.1525,17.748,56.7,0,32.700824,0,92,103.5,10.55736,123.665625,0.59303,15.8976,13.983,0,0,13.363,6.405,0,36.75,0,0,0,32.88,44.388,6.028,0,22.263,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

73,18:00-18:15,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,49.436556,0,104.17,26.2683,27.3447,19.9716,9.67784,0,653.1525,26.622,56.7,13.17004,32.700824,0,92,103.5,10.55736,123.665625,0.59303,15.8976,31.6,0,0,13.363,6.405,0,37.8,0,0,0,32.88,44.388,6.028,0,22.263,37.467,5.43,0,0,0,0,0,0,0,0,0,79.02,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

74,18:15-18:30,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.9716,19.374781,0,653.1525,39.0456,56.7,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.59303,13.248,42.14808,0,19.5624,13.363,6.405,0,37.8,0,0,0,32.88,44.388,6.028,0,22.263,37.467,5.43,0,0,0,0,0,0,0,0,0,80.02,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.47,418.77

75,18:30-18:45,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.9716,19.374781,0,653.1525,39.0456,56.7,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.59303,13.248,42.14808,0,19.5624,13.363,6.405,0,37.8,0,0,0,32.88,44.388,6.028,0,22.263,37.467,5.43,0,0,0,0,0,0,0,0,0,79.02,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

76,18:45-19:00,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.9716,19.374781,0,653.1525,39.0456,56.7,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.59303,13.248,42.14808,0,19.5624,13.363,6.405,0,37.8,0,0,0,32.88,44.388,6.028,0,22.263,37.467,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

77,19:00-19:15,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.9716,19.374781,0,653.1525,39.0456,56.7,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.59303,11.04,30.336,0,19.5624,13.363,6.405,0,37.8,0,0,0,32.88,44.388,6.028,0,22.263,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

78,19:15-19:30,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.9716,19.374781,0,653.1525,39.0456,56.7,39.51012,3.819,0,92,103.5,15.804048,123.665625,0.59303,11.04,28.124,0,19.5624,13.363,6.405,0,37.8,0,0,0,32.88,44.388,6.028,0,22.263,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

79,19:30-19:45,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.9716,19.374781,0,653.1525,39.0456,56.7,39.51012,0,0,92,103.5,15.804048,123.665625,0.59303,49.68,28.0924,0,6.5208,13.363,6.405,0,37.8,0,0,0,32.88,44.388,6.028,0,22.263,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

80,19:45-20:00,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.9716,19.374781,0,653.1525,39.0456,56.7,39.51012,0,0,92,103.5,15.804048,123.665625,0.59303,49.68,28.09872,0,6.5208,13.363,6.405,0,37.8,0,0,0,32.88,44.388,6.028,0,22.263,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

81,20:00-20:15,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.9716,19.374781,0,653.1525,39.0456,56.7,39.51012,0,0,92,103.5,15.804048,123.665625,0.59303,11.04,28.09872,0,6.5208,13.363,6.405,0,37.8,0,0,0,32.88,46.58,6.028,0,22.263,39.096,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

82,20:15-20:30,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,32.8448,0,104.17,26.2683,27.3447,19.9716,9.67784,0,653.1525,26.622,56.7,26.34008,0,0,92,103.5,15.804048,123.665625,0.59303,8.832,13.983,0,0,13.363,6.405,0,37.8,0,0,0,32.88,46.58,6.028,0,22.263,39.096,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

83,20:30-20:45,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,16.4224,0,75.76,26.2683,18.2298,19.9716,0,0,653.1525,17.748,56.7,13.17004,0,0,92,103.5,10.55736,123.665625,0.59303,8.832,8.69,0,0,13.363,6.405,0,37.8,0,0,0,32.88,46.58,6.028,0,22.263,39.096,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

84,20:45-21:00,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,16.4224,0,56.82,26.2683,9.1149,19.9716,0,0,653.1525,17.748,56.7,13.17004,0,0,92,103.5,10.55736,123.665625,0.59303,8.832,0,0,0,13.363,6.405,0,37.8,0,0,0,32.88,46.58,6.028,0,22.263,39.096,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

85,21:00-21:15,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,16.4224,0,37.88,26.2683,1.321,19.9716,0,0,653.1525,17.748,56.7,13.17004,0,0,92,103.5,5.27868,123.665625,0.59303,11.04,0,0,0,13.363,6.405,0,37.8,0,0,0,32.88,46.58,6.028,0,22.263,39.639,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

86,21:15-21:30,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,16.4224,0,20.834,26.2683,1.321,19.9716,0,0,653.1525,8.874,56.7,13.17004,0,0,92,103.5,5.0654,123.665625,0.59303,49.68,0,0,0,13.363,6.405,0,37.8,0,0,0,32.88,46.58,6.028,0,22.263,39.639,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

87,21:30-21:45,0,42.392196,9.9925,0,62.244,9.4164,26.39091,341.564563,16.4224,0,20.834,26.2683,1.321,19.9716,0,0,653.1525,8.874,56.7,13.17004,0,0,92,103.5,4.7988,123.665625,0.59303,17.664,0,0,0,13.363,6.405,0,37.8,0,0,0,32.88,46.58,6.028,0,22.263,39.639,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

88,21:45-22:00,0,42.392196,9.9925,0,49.707,9.4164,26.39091,341.564563,16.4224,0,20.834,26.2683,1.321,19.9716,0,0,653.1525,8.874,56.7,13.17004,0,0,92,103.5,0,123.665625,0.59303,17.664,0,0,0,13.363,6.405,0,37.8,0,0,0,32.88,46.58,6.028,0,22.263,39.639,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

89,22:00-22:15,0,42.392196,9.9925,0,46.62,9.4164,26.39091,341.564563,16.4224,0,20.834,26.2683,1.321,19.9716,0,0,653.1525,8.874,56.7,11.997,0,0,92,103.5,0,123.665625,0.59303,15.456,0,0,0,13.363,6.405,0,37.8,0,0,0,32.88,46.58,6.028,0,22.263,39.639,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

90,22:15-22:30,0,42.392196,9.9925,0,46.62,9.4164,26.39091,341.564563,16.4224,0,20.834,26.2683,1.321,19.9716,0,0,653.1525,8.874,56.7,11.997,0,0,92,103.5,0,123.665625,0.59303,15.456,0,0,0,13.363,6.405,0,37.8,0,0,0,32.88,46.58,6.028,0,22.263,39.639,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

91,22:30-22:45,0,42.392196,9.9925,0,34.02,9.4164,26.39091,341.564563,16.4224,0,20.834,26.2683,1.321,19.9716,0,0,653.1525,8.874,56.7,11.997,0,0,92,103.5,0,123.665625,0.59303,15.456,0,0,0,13.363,6.405,0,37.8,0,0,0,32.88,46.58,6.028,0,22.263,39.639,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

92,22:45-23:00,0,42.392196,9.9925,0,31.122,9.4164,26.39091,341.564563,16.4224,0,20.834,26.2683,1.321,19.9716,0,0,653.1525,8.874,56.7,11.997,0,0,92,103.5,0,123.665625,0.59303,15.456,0,0,0,13.363,6.405,0,37.8,0,0,0,32.88,46.58,6.028,0,22.263,39.639,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

93,23:00-23:15,0,42.392196,9.9925,0,31.122,10.089,26.39091,341.564563,16.4224,0,20.834,26.2683,1.321,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,15.456,0,0,0,13.363,6.405,0,38.85,0,0,0,32.88,46.58,6.028,0,22.263,39.639,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

94,23:15-23:30,0,42.392196,9.9925,0,31.122,10.089,26.39091,341.564563,16.4224,0,20.834,26.2683,1.321,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,15.456,0,0,0,13.363,6.405,0,38.85,0,0,0,32.88,46.58,6.028,0,22.263,39.639,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

95,23:30-23:45,0,42.392196,9.9925,0,31.122,10.089,26.39091,341.564563,16.4224,0,20.834,26.2683,1.321,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,11.04,0,0,0,13.363,6.405,0,38.85,0,0,0,32.88,46.58,6.028,0,22.263,39.639,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

96,23:45-24:00,0,42.392196,9.9925,0,31.122,11.03064,26.39091,341.564563,16.4224,0,20.834,26.2683,1.321,19.9716,0,0,653.1525,8.874,56.7,0,0,0,92,103.5,0,123.665625,0.59303,11.04,0,0,0,13.363,6.405,0,38.85,0,0,0,32.88,46.58,6.028,0,22.263,39.639,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

