Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
50,12:15-12:30,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,0,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,23.197434,43.536137,6.5208,0,0,0,50.181712,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.2304,15.00135,346.5

51,12:30-12:45,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,0,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,23.197434,43.536137,6.5208,0,0,0,50.181712,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.6126,15.00135,346.5

52,12:45-13:00,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,0,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,23.197434,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.6126,15.00135,346.5

53,13:00-13:15,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,0,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,23.197434,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.6126,15.00135,346.5

54,13:15-13:30,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,0,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,23.197434,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.6126,15.00135,346.5

55,13:30-13:45,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,0,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,23.197434,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.6126,15.00135,346.5

56,13:45-14:00,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,0,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,23.197434,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.6126,15.00135,346.5

57,14:00-14:15,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,0,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,23.197434,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.054,15.00135,346.5

58,14:15-14:30,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,0,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,23.197434,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.054,15.00135,346.5

59,14:30-14:45,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,11.06,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,23.197434,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.3198,15.00135,346.5

60,14:45-15:00,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,11.85,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,23.197434,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.3198,15.00135,346.5

61,15:00-15:15,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,11.85,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.3198,15.00135,346.5

62,15:15-15:30,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,13.43,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.3198,15.00135,346.5

63,15:30-15:45,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,13.43,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.2022,15.00135,347.625

64,15:45-16:00,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,13.43,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.2022,15.00135,347.625

65,16:00-16:15,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,13.43,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,28.233719,43.536137,0,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.2022,15.00135,347.625

66,16:15-16:30,25.392,37.89052,124.384996,130.580717,0,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,13.43,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,28.233719,43.536137,0,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.2022,15.00135,347.625

67,16:30-16:45,25.392,37.89052,124.384996,130.580717,6.184414,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,13.43,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,28.233719,43.536137,0,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.2022,15.00135,347.625

68,16:45-17:00,25.392,37.89052,124.384996,130.580717,12.368827,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,13.43,36.816672,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,28.233719,43.536137,0,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.2022,15.00135,347.625

69,17:00-17:15,25.392,37.89052,124.384996,130.580717,12.368827,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,13.43,36.816672,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,28.233719,43.536137,0,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.2022,15.00135,348.975

70,17:15-17:30,25.392,37.89052,124.384996,130.580717,12.368827,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,4.272092,6.745515,0,97.055943,13.43,36.816672,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,28.233719,43.536137,0,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.2022,15.00135,348.975

71,17:30-17:45,25.392,37.89052,124.384996,130.580717,12.368827,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,4.272092,6.745515,0,97.055943,13.43,36.816672,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,28.233719,43.536137,6.5208,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.923194,15.00135,348.975

72,17:45-18:00,25.392,37.89052,124.384996,130.580717,12.368827,148.982313,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,6.102988,6.745515,0,97.055943,13.43,36.816672,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,28.233719,43.536137,6.5208,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.764434,15.00135,348.975

73,18:00-18:15,25.392,37.89052,124.384996,130.580717,12.368827,142.539835,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,10.680229,6.745515,0,97.055943,18.17,36.816672,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,28.233719,43.536137,6.5208,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.605968,15.00135,348.975

74,18:15-18:30,25.392,37.89052,124.384996,130.580717,12.368827,142.539835,12.0414,65.338675,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.374993,78.386778,6.745515,0,97.055943,26.702,36.816672,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.37606,15.00135,348.975

75,18:30-18:45,36.432,37.89052,124.384996,130.580717,12.368827,142.539835,12.0414,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.374993,78.386778,6.745515,0,97.055943,28.09872,32.72593,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.28639,15.00135,348.975

76,18:45-19:00,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,12.9381,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,78.386778,6.922624,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.492299,42.654084,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.050896,15.00135,348.975

77,19:00-19:15,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,12.9381,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,78.386778,6.922624,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.492299,42.654084,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.040018,15.00135,348.975

78,19:15-19:30,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,12.9381,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,78.386778,6.922624,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.492299,42.654084,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.040018,15.00135,348.975

79,19:30-19:45,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,12.9381,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,59.504133,6.922624,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.492299,42.654084,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.206422,15.00135,348.975

80,19:45-20:00,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,12.9381,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,7.628735,6.922624,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.492299,42.654084,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.308734,15.00135,348.975

81,20:00-20:15,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,12.9381,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,4.272092,6.922624,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.492299,42.654084,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,50.181712,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.475432,15.00135,348.975

82,20:15-20:30,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,12.9381,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,4.272092,6.922624,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.492299,42.654084,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,50.181712,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.598618,15.00135,348.975

83,20:30-20:45,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,12.9381,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,4.272092,6.922624,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.492299,42.654084,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,50.181712,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.622,32.171,98.86825,8.842638,15.00135,348.975

84,20:45-21:00,36.432,37.89052,124.384996,130.580717,12.533744,142.539835,12.0414,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,4.272092,6.745515,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.340651,36.890019,10.211652,179.962454,67.823003,34.831253,43.536137,3.3,0,0,0,50.181712,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.622,32.171,98.86825,8.991108,15.00135,348.975

85,21:00-21:15,36.432,37.89052,124.384996,130.580717,12.533744,142.539835,12.0414,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,4.272092,6.745515,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.340651,36.890019,10.211652,179.962454,67.823003,34.831253,43.536137,3.3,0,0,0,50.181712,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.622,32.171,98.86825,9.101652,15.00135,344.8125

86,21:15-21:30,36.432,37.89052,124.384996,130.580717,12.533744,142.539835,12.0414,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,4.272092,6.745515,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.340651,36.890019,10.211652,179.962454,67.823003,34.831253,43.536137,3.3,0,0,0,50.181712,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.622,32.171,98.86825,9.140754,15.00135,344.8125

87,21:30-21:45,36.432,37.89052,124.384996,130.580717,12.533744,142.539835,12.0414,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,4.272092,6.745515,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.340651,36.890019,10.211652,179.962454,67.823003,34.831253,43.536137,3.3,0,0,0,50.181712,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.622,32.171,98.86825,9.26835,15.00135,344.8125

88,21:45-22:00,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,12.9381,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,4.272092,6.922624,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.492299,42.654084,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,50.181712,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.622,32.171,98.86825,9.377718,15.00135,344.8125

89,22:00-22:15,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,12.9381,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,4.272092,6.922624,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.492299,42.654084,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,51.485133,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.622,32.171,98.86825,9.436812,15.00135,344.8125

90,22:15-22:30,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,12.9381,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,4.272092,6.922624,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.492299,42.654084,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,51.485133,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.622,32.171,98.86825,9.652902,15.00135,344.8125

91,22:30-22:45,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,11.6571,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,0,6.922624,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.492299,42.654084,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,51.485133,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.622,32.171,98.86825,9.652902,15.00135,344.8125

92,22:45-23:00,36.432,37.89052,124.384996,130.580717,12.533744,142.539835,10.7604,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,42.14808,48.499829,548.115948,59.175403,422.443785,8.340651,39.310926,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,51.485133,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.622,32.171,98.86825,9.652902,15.00135,344.8125

93,23:00-23:15,36.432,37.89052,124.384996,130.580717,12.533744,142.539835,10.7604,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,28.09872,48.499829,548.115948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.706998,15.00135,344.8125

94,23:15-23:30,36.432,37.89052,124.384996,130.580717,12.533744,142.539835,10.7604,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,14.04936,48.499829,548.115948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.706998,15.00135,344.8125

95,23:30-23:45,36.432,37.89052,124.384996,130.580717,12.533744,142.539835,10.7604,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,14.04936,48.499829,548.115948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.798432,15.00135,344.8125

96,23:45-24:00,36.432,37.89052,124.384996,130.580717,12.533744,142.539835,10.7604,65.338675,10.953965,27.63898,80.178,1.234476,43.706625,3.094586,5.534085,49.374993,0,6.745515,0,97.055943,0,48.499829,548.115948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.924852,15.00135,344.8125

