Block,Time,TANDA2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,TEHRI,URI2,UNCHAHAR3,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,DHAULIGNGA,NAPP,CHAMERA3,KISHANGANGA,JHAJJAR,KOTESHWR,RIHAND2,CHAMERA2,PARBATI3,RAMPUR,RIHAND1,SINGRAULI,SEWA2,RIHAND3,SINGRAULI_HYDRO,URI,CHAMERA1,RAPPB,BSIUL,SALAL,TANAKPUR,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KGSU1AND2,KGSU3AND4,KKNP,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
55,13:30-13:45,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,16.679,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,84.75,15.804048,123.665625,0.68868,22.08,0,0,6.5208,67.396,8.7108,0,24.15,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

56,13:45-14:00,0,25.1775,19.985,0,0,10.089,26.39091,683.129127,16.679,0,21.781,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,84.75,15.804048,123.665625,0.68868,22.08,0,0,6.5208,67.396,8.7108,0,24.15,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

57,14:00-14:15,0,25.1775,19.985,0,0,10.7616,26.39091,683.129127,16.679,0,40.721,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,84.75,15.804048,123.665625,0.68868,13.248,0,0,6.5208,67.396,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

58,14:15-14:30,0,25.1775,19.985,0,0,10.7616,26.39091,683.129127,16.679,0,40.721,26.3952,0,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,84.75,15.804048,123.665625,0.68868,13.248,0,0,6.5208,67.396,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

59,14:30-14:45,0,25.1775,19.985,0,0,14.7972,26.39091,683.129127,16.679,0,40.721,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,84.75,15.804048,123.665625,0.68868,13.248,0,0,6.5208,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

60,14:45-15:00,0,25.1775,19.985,0,0,14.7972,26.39091,683.129127,16.679,0,40.721,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,84.75,15.804048,123.665625,0.68868,13.248,0,0,6.5208,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

61,15:00-15:15,0,25.1775,19.985,0,0,14.7972,26.39091,683.129127,16.679,0,40.721,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,84.75,15.804048,123.665625,0.68868,9.936,0,0,0,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

62,15:15-15:30,0,25.1775,19.985,0,0,14.7972,26.39091,683.129127,16.679,0,40.721,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,84.75,15.804048,123.665625,0.68868,9.936,0,0,0,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

63,15:30-15:45,0,25.1775,19.985,0,0,14.7972,26.39091,683.129127,16.679,0,40.721,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,84.75,15.804048,123.665625,0.68868,9.936,0,0,0,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

64,15:45-16:00,0,25.1775,19.985,0,0,14.7972,26.39091,683.129127,16.679,0,40.721,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,84.75,15.804048,123.665625,0.68868,9.936,0,0,0,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,30.35,98.34375,8.82,20.0018,11.954,309.375

65,16:00-16:15,0,25.1775,19.985,0,15.435,14.7972,26.39091,683.129127,16.679,0,40.721,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,84.75,15.804048,123.665625,0.68868,9.936,0,0,0,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,31.564,98.34375,8.82,20.0018,11.954,309.375

66,16:15-16:30,0,25.1775,19.985,0,31.122,14.7972,26.39091,683.129127,16.679,0,40.721,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.17004,0,0,92,84.75,15.804048,123.665625,0.68868,9.936,0,0,0,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,31.564,98.34375,8.82,20.0018,11.954,309.375

67,16:30-16:45,0,25.1775,19.985,0,46.683,14.7972,26.39091,683.129127,16.679,0,40.721,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.17004,0,0,92,84.75,15.804048,123.665625,0.68868,9.936,0,0,0,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,32.778,98.34375,8.82,20.0018,11.954,315

68,16:45-17:00,0,25.1775,19.985,0,46.683,14.7972,26.39091,683.129127,16.679,0,40.721,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.17004,0,0,92,84.75,15.804048,123.665625,0.68868,9.936,10.4912,0,0,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,32.778,98.34375,8.82,20.0018,11.954,320.625

69,17:00-17:15,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,16.679,0,40.721,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.17004,0,0,92,84.75,15.804048,123.665625,0.68868,13.248,13.3194,0,0,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,33.992,98.34375,8.82,20.0018,11.954,326.25

70,17:15-17:30,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,16.679,0,40.721,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.17004,3.1825,0,92,84.75,15.804048,123.665625,0.68868,13.248,28.09872,0,0,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,33.992,98.34375,8.82,20.0018,11.954,331.875

71,17:30-17:45,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,16.679,0,66.29,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.17004,6.365,0,92,84.75,15.804048,123.665625,0.68868,17.664,28.09872,0,0,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,35.206,98.34375,8.82,20.0018,11.954,337.5

72,17:45-18:00,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,32.8448,0,85.23,26.3952,27.3447,40.2636,0,0,653.1525,8.874,58.59,13.17004,32.700824,0,92,84.75,15.804048,123.665625,0.68868,17.664,42.14808,0,1.1,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.248,0,15.204,0,48.327,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,35.206,98.34375,8.82,20.0018,11.954,343.125

73,18:00-18:15,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,49.436556,0,104.17,26.3952,27.3447,40.2636,9.67784,0,653.1525,8.874,58.59,26.2601,32.700824,0,92,84.75,15.804048,123.665625,0.68868,17.664,42.14808,0,3.3,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,36.42,98.34375,8.82,20.0018,11.954,343.125

74,18:15-18:30,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,49.436556,0,140.3454,26.3952,36.544144,40.2636,29.062808,0,653.1525,19.72,58.59,39.51012,32.700824,0,92,84.75,15.804048,123.665625,0.68868,17.664,42.14808,0,19.5624,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,36.42,98.34375,8.82,20.0018,11.954,343.125

75,18:30-18:45,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,49.436556,0,140.3454,26.3952,36.544144,40.2636,29.062808,0,653.1525,19.72,58.59,39.51012,32.700824,0,92,84.75,15.804048,123.665625,0.68868,37.536,42.14808,0,19.5624,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,36.42,98.34375,8.82,20.0018,11.954,343.125

76,18:45-19:00,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,49.436556,0,140.3454,26.3952,36.544144,40.2636,29.062808,0,653.1525,19.72,58.59,39.51012,32.700824,0,92,84.75,15.804048,123.665625,0.68868,37.536,42.14808,0,19.5624,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,37.634,98.34375,8.82,20.0018,11.954,343.125

77,19:00-19:15,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,49.436556,0,140.3454,26.3952,36.544144,40.2636,29.062808,0,653.1525,19.72,58.59,39.51012,32.700824,0,92,88.5,15.804048,123.665625,0.68868,15.456,42.14808,0,19.5624,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,37.634,98.34375,8.82,20.0018,11.954,343.125

78,19:15-19:30,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,49.436556,0,140.3454,26.3952,36.544144,40.2636,29.062808,0,653.1525,19.72,58.59,39.51012,3.819,0,92,88.5,15.804048,123.665625,0.68868,15.456,42.14808,0,19.5624,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,38.848,98.34375,8.82,20.0018,11.954,343.125

79,19:30-19:45,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,49.436556,0,140.3454,26.3952,36.544144,40.2636,29.062808,0,653.1525,19.72,58.59,39.51012,0,0,92,88.5,15.804048,123.665625,0.68868,15.456,42.14808,0,19.5624,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,8.82,20.0018,11.954,343.125

80,19:45-20:00,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,49.436556,0,140.3454,26.3952,36.544144,40.2636,29.062808,0,653.1525,19.72,58.59,39.51012,0,0,92,88.5,15.804048,123.665625,0.68868,19.872,42.14808,0,6.5208,63.91,8.7108,0,23.1,0,10.5,0,32.88,31.236,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,8.82,20.0018,11.954,343.125

81,20:00-20:15,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,49.436556,0,140.3454,26.3952,36.544144,40.2636,29.062808,0,653.1525,19.72,58.59,39.51012,0,0,92,88.5,15.804048,123.665625,0.68868,24.288,42.14808,0,6.5208,63.91,8.7108,0,24.15,0,10.5,0,32.88,31.236,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,8.82,20.0018,11.954,343.125

82,20:15-20:30,0,25.1775,19.985,0,62.244,14.7972,26.39091,683.129127,49.436556,0,113.64,26.3952,27.3447,40.2636,9.67784,0,653.1525,8.874,58.59,39.51012,0,0,92,88.5,15.804048,123.665625,0.68868,24.288,28.09872,0,6.5208,63.91,8.7108,0,24.15,0,10.5,0,32.88,31.236,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,8.82,20.0018,11.954,343.125

83,20:30-20:45,0,25.1775,19.985,0,62.244,18.8328,26.39091,683.129127,49.436556,0,85.23,26.3952,18.2298,40.2636,9.67784,0,653.1525,8.874,58.59,26.34008,0,0,92,88.5,15.804048,123.665625,0.68868,24.288,28.09872,0,6.5208,63.91,8.7108,0,24.15,0,10.5,0,32.88,31.236,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,8.82,20.0018,11.954,343.125

84,20:45-21:00,0,25.1775,19.985,0,48.384,18.8328,26.39091,683.129127,49.436556,0,66.29,26.3952,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,26.34008,0,0,92,88.5,15.804048,123.665625,0.68868,24.288,28.09872,0,6.5208,63.91,8.7108,0,24.15,0,10.5,0,32.88,31.236,14.796,0,15.204,0,48.87,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,8.82,20.0018,11.954,343.125

85,21:00-21:15,0,25.1775,19.985,0,46.62,18.8328,26.39091,683.129127,49.436556,0,38.827,26.3952,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,26.34008,0,0,92,88.5,15.804048,123.665625,0.68868,24.288,13.983,0,0,63.91,8.7108,0,24.15,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,8.82,20.0018,11.954,343.125

86,21:15-21:30,0,25.1775,19.985,0,46.62,18.8328,26.39091,683.129127,49.436556,0,38.827,26.3952,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,26.34008,0,0,92,88.5,15.804048,123.665625,0.68868,24.288,13.983,0,0,63.91,8.7108,0,24.15,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,8.82,20.0018,11.954,343.125

87,21:30-21:45,0,25.1775,19.985,0,46.62,18.8328,26.39091,683.129127,32.957704,0,38.827,26.3952,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,26.34008,0,0,92,88.5,15.804048,123.665625,0.68868,24.288,13.983,0,0,63.91,8.7108,0,24.15,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,8.82,20.0018,11.954,343.125

88,21:45-22:00,0,25.1775,19.985,0,33.642,18.8328,26.39091,683.129127,32.957704,0,38.827,26.3952,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,26.34008,0,0,92,88.5,15.804048,123.665625,0.68868,24.288,13.983,0,0,63.91,8.7108,0,24.15,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,8.82,20.0018,11.954,343.125

89,22:00-22:15,0,25.1775,19.985,0,31.122,18.8328,26.39091,683.129127,32.957704,0,38.827,26.3952,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,26.34008,0,0,92,96,15.804048,123.665625,0.68868,24.288,0,0,0,63.91,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,10.29,20.0018,11.954,343.125

90,22:15-22:30,0,25.1775,19.985,0,31.122,18.8328,26.39091,683.129127,32.957704,0,38.827,26.3952,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,26.34008,0,0,92,103.5,15.804048,123.665625,0.68868,24.288,0,0,0,63.91,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,10.29,20.0018,11.954,343.125

91,22:30-22:45,0,25.1775,19.985,0,31.122,18.8328,26.39091,683.129127,32.957704,0,38.827,26.3952,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,26.34008,0,0,92,103.5,15.804048,123.665625,0.68868,24.288,0,0,0,63.91,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,10.29,20.0018,11.954,343.125

92,22:45-23:00,0,25.1775,19.985,0,15.561,18.8328,26.39091,683.129127,32.957704,0,38.827,26.3952,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,26.34008,0,0,92,103.5,15.804048,123.665625,0.68868,24.288,0,0,0,63.91,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,10.29,20.0018,11.954,343.125

93,23:00-23:15,0,25.1775,19.985,0,15.561,13.452,26.39091,683.129127,32.957704,0,38.827,26.3952,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,26.34008,0,0,92,103.5,15.804048,123.665625,0.68868,11.04,0,0,0,63.91,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,10.29,20.0018,11.954,343.125

94,23:15-23:30,0,25.1775,19.985,0,15.561,13.452,26.39091,683.129127,32.957704,0,38.827,26.3952,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,26.34008,0,0,92,103.5,15.804048,123.665625,0.68868,11.04,0,0,0,63.91,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,10.29,20.0018,11.954,343.125

95,23:30-23:45,0,25.1775,19.985,0,15.561,13.452,26.39091,683.129127,32.957704,0,38.827,26.3952,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,26.34008,0,0,92,103.5,15.804048,123.665625,0.68868,11.04,0,0,0,63.91,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,10.29,20.0018,11.954,343.125

96,23:45-24:00,0,25.1775,19.985,0,15.561,13.452,26.39091,683.129127,32.957704,0,38.827,26.3952,9.1149,40.2636,0,0,653.1525,8.874,58.59,26.34008,0,0,92,103.5,15.804048,123.665625,0.68868,11.04,0,0,0,63.91,8.7108,0,25.2,0,10.5,0,32.88,31.784,14.796,0,15.204,0,49.413,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,41.883,98.34375,10.29,20.0018,11.954,343.125

